Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/[id],160,0,2900,3227.091548628596,241.65937298676,7464.991144021042,828.54375,2.6692619443747816,0.0,3100,3800,4500,5100,5500,5800,6300,7200,7500,7500,7500
GET,/post/[zipf_id],196,0,5400,4971.985282049436,1570.6595109659247,9056.899901013821,169.3673469387755,3.2698458818591076,0.0,5400,5700,5900,6900,7400,7500,7600,9000,9100,9100,9100
POST,/posts,16,0,3200,3250.316630870657,411.85815999051556,6986.484403023496,0.0,0.26692619443747817,0.0,3700,3800,5200,5200,5500,7000,7000,7000,7000,7000,7000
,Aggregated,372,0,3900,4147.443089129557,241.65937298676,9056.899901013821,445.5994623655914,6.206034020671368,0.0,3900,5300,5600,5800,7100,7400,7600,7600,9100,9100,9100
