timestamp,dana_cpu,dana_mem,remote_cpu,remote_mem
1787253883,447m,39Mi,113m,60Mi
1787253884,447m,39Mi,113m,60Mi
1787253885,447m,39Mi,113m,60Mi
1787253886,447m,39Mi,113m,60Mi
1787253887,447m,39Mi,113m,60Mi
1787253889,447m,39Mi,113m,60Mi
1787253890,447m,39Mi,113m,60Mi
1787253891,447m,39Mi,113m,60Mi
1787253892,447m,39Mi,113m,60Mi
1787253893,447m,39Mi,113m,60Mi
1787253894,563m,39Mi,150m,60Mi
1787253895,563m,39Mi,150m,60Mi
1787253896,563m,39Mi,150m,60Mi
1787253898,563m,39Mi,150m,60Mi
1787253899,563m,39Mi,150m,60Mi
1787253900,563m,39Mi,150m,60Mi
1787253901,563m,39Mi,150m,60Mi
1787253902,563m,39Mi,150m,60Mi
1787253903,563m,39Mi,150m,60Mi
1787253904,563m,39Mi,150m,60Mi
1787253905,563m,39Mi,150m,60Mi
1787253907,563m,39Mi,150m,60Mi
1787253908,563m,39Mi,150m,60Mi
1787253909,532m,39Mi,167m,59Mi
1787253910,532m,39Mi,167m,59Mi
1787253911,532m,39Mi,167m,59Mi
1787253912,532m,39Mi,167m,59Mi
1787253913,532m,39Mi,167m,59Mi
1787253914,532m,39Mi,167m,59Mi
1787253916,532m,39Mi,167m,59Mi
1787253917,532m,39Mi,167m,59Mi
1787253918,532m,39Mi,167m,59Mi
1787253919,532m,39Mi,167m,59Mi
1787253920,532m,39Mi,167m,59Mi
1787253921,532m,39Mi,167m,59Mi
1787253922,532m,39Mi,167m,59Mi
1787253923,542m,39Mi,157m,60Mi
1787253925,542m,39Mi,157m,60Mi
1787253926,542m,39Mi,157m,60Mi
1787253927,542m,39Mi,157m,60Mi
1787253928,542m,39Mi,157m,60Mi
1787253929,542m,39Mi,157m,60Mi
1787253930,542m,39Mi,157m,60Mi
1787253931,542m,39Mi,157m,60Mi
1787253932,542m,39Mi,157m,60Mi
1787253934,542m,39Mi,157m,60Mi
1787253935,542m,39Mi,157m,60Mi
1787253936,542m,39Mi,157m,60Mi
1787253937,542m,39Mi,157m,60Mi
1787253938,542m,39Mi,157m,60Mi
1787253939,539m,39Mi,164m,59Mi
1787253940,539m,39Mi,164m,59Mi
1787253941,539m,39Mi,164m,59Mi
1787253943,539m,39Mi,164m,59Mi
1787253944,539m,39Mi,164m,59Mi
1787253945,539m,39Mi,164m,59Mi
1787253946,539m,39Mi,164m,59Mi
1787253947,539m,39Mi,164m,59Mi
1787253948,539m,39Mi,164m,59Mi
1787253949,539m,39Mi,164m,59Mi
1787253950,539m,39Mi,164m,59Mi
1787253952,539m,39Mi,164m,59Mi
1787253953,539m,39Mi,164m,59Mi
1787253954,552m,39Mi,158m,59Mi
1787253955,552m,39Mi,158m,59Mi
1787253956,552m,39Mi,158m,59Mi
1787253957,552m,39Mi,158m,59Mi
1787253958,552m,39Mi,158m,59Mi
1787253959,552m,39Mi,158m,59Mi
1787253961,552m,39Mi,158m,59Mi
1787253962,552m,39Mi,158m,59Mi
1787253963,552m,39Mi,158m,59Mi
1787253964,552m,39Mi,158m,59Mi
1787253965,552m,39Mi,158m,59Mi
1787253966,552m,39Mi,158m,59Mi
1787253967,552m,39Mi,158m,59Mi
1787253968,552m,39Mi,166m,59Mi
1787253969,552m,39Mi,166m,59Mi
1787253971,552m,39Mi,166m,59Mi
1787253972,552m,39Mi,166m,59Mi
1787253973,552m,39Mi,166m,59Mi
1787253974,552m,39Mi,166m,59Mi
1787253975,552m,39Mi,166m,59Mi
1787253976,552m,39Mi,166m,59Mi
1787253977,552m,39Mi,166m,59Mi
1787253978,552m,39Mi,166m,59Mi
1787253980,552m,39Mi,166m,59Mi
1787253981,552m,39Mi,166m,59Mi
1787253982,552m,39Mi,166m,59Mi
1787253983,552m,39Mi,166m,59Mi
1787253984,534m,39Mi,163m,60Mi
1787253985,534m,39Mi,163m,60Mi
1787253986,534m,39Mi,163m,60Mi
1787253987,534m,39Mi,163m,60Mi
1787253988,534m,39Mi,163m,60Mi
1787253990,534m,39Mi,163m,60Mi
1787253991,534m,39Mi,163m,60Mi
1787253992,534m,39Mi,163m,60Mi
1787253993,534m,39Mi,163m,60Mi
1787253994,534m,39Mi,163m,60Mi
1787253995,534m,39Mi,163m,60Mi
1787253996,534m,39Mi,163m,60Mi
1787253997,534m,39Mi,163m,60Mi
1787253999,558m,40Mi,157m,60Mi
1787254000,558m,40Mi,157m,60Mi
1787254001,558m,40Mi,157m,60Mi
1787254002,558m,40Mi,157m,60Mi
1787254003,558m,40Mi,157m,60Mi
1787254004,558m,40Mi,157m,60Mi
1787254005,558m,40Mi,157m,60Mi
1787254006,558m,40Mi,157m,60Mi
