Sample,Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size,Captured Timestamp,Dana CPU,Dana Memory,Remote CPU,Remote Memory
10,1786919402,10,,Aggregated,5.428571,0.0,910.0,1100.0,1300.0,1300.0,1700.0,1900.0,2000.0,2000.0,2000.0,2000.0,2000.0,64,0,880,914.3572203111034,25.872499973047525,2012.9285999573767,763.328125,2026-08-16 22:30:05,0.0,12.0,3.0,22.0
11,1786919403,15,,Aggregated,6.222222,0.0,890.0,1100.0,1300.0,1300.0,1700.0,1900.0,2000.0,2000.0,2000.0,2000.0,2000.0,71,0,890,897.2751450672431,25.872499973047525,2012.9285999573767,750.9859154929577,2026-08-16 22:30:06,0.0,12.0,3.0,22.0
12,1786919404,20,,Aggregated,6.4,0.0,910.0,1200.0,1300.0,1400.0,1700.0,1900.0,2000.0,3000.0,3000.0,3000.0,3000.0,80,0,910,922.830929997872,19.918199977837503,2969.0641000051983,732.7375,2026-08-16 22:30:08,0.0,12.0,3.0,22.0
13,1786919405,20,,Aggregated,6.7,0.0,940.0,1300.0,1400.0,1600.0,1900.0,2000.0,3000.0,3000.0,3000.0,3000.0,3000.0,93,0,940,996.2818806431436,19.918199977837503,3025.1174999866635,717.3548387096774,2026-08-16 22:30:09,103.0,20.0,23.0,21.0
14,1786919406,20,,Aggregated,7.3,0.0,940.0,1300.0,1400.0,1700.0,2000.0,2600.0,3000.0,3600.0,3600.0,3600.0,3600.0,100,0,920,1015.8856849983569,18.016000045463443,3578.3094000071287,703.6,2026-08-16 22:30:10,103.0,20.0,23.0,21.0
15,1786919407,20,,Aggregated,7.8,0.0,970.0,1300.0,1600.0,1800.0,2000.0,3000.0,3600.0,3800.0,3900.0,3900.0,3900.0,111,0,970,1089.4377351337876,18.016000045463443,3866.536699992139,696.3693693693693,2026-08-16 22:30:11,103.0,20.0,23.0,21.0
16,1786919408,20,,Aggregated,8.3,0.0,1000.0,1300.0,1700.0,1900.0,2600.0,3400.0,3600.0,3800.0,3900.0,3900.0,3900.0,120,0,1000,1182.395125832409,18.016000045463443,3866.536699992139,699.0916666666667,2026-08-16 22:30:12,103.0,20.0,23.0,21.0
17,1786919409,20,,Aggregated,8.2,0.0,1000.0,1400.0,1800.0,1900.0,2800.0,3400.0,3600.0,3800.0,3900.0,3900.0,3900.0,126,0,1000,1220.6247166660244,18.016000045463443,3866.536699992139,699.8174603174604,2026-08-16 22:30:13,103.0,20.0,23.0,21.0
18,1786919410,20,,Aggregated,9.1,0.0,1100.0,1600.0,1900.0,2000.0,2800.0,3400.0,3700.0,3800.0,3900.0,3900.0,3900.0,139,0,1100,1256.7200064738684,18.016000045463443,3866.536699992139,690.31654676259,2026-08-16 22:30:14,103.0,20.0,23.0,21.0
19,1786919411,20,,Aggregated,8.7,0.0,1100.0,1600.0,1900.0,2000.0,3000.0,3600.0,3700.0,3800.0,3900.0,3900.0,3900.0,154,0,1100,1269.986712337508,18.016000045463443,3866.536699992139,671.6428571428571,2026-08-16 22:30:15,103.0,20.0,23.0,21.0
20,1786919412,20,,Aggregated,9.1,0.0,1100.0,1700.0,2000.0,2000.0,3000.0,3600.0,3700.0,3800.0,3900.0,3900.0,3900.0,162,0,1100,1303.1204969124196,18.016000045463443,3866.536699992139,671.2037037037037,2026-08-16 22:30:17,103.0,20.0,23.0,21.0
21,1786919413,25,,Aggregated,9.5,0.0,1000.0,1700.0,2000.0,2100.0,3000.0,3600.0,3700.0,3800.0,3900.0,3900.0,3900.0,181,0,1000,1276.6050767949114,18.016000045463443,3866.536699992139,650.4530386740331,2026-08-16 22:30:18,103.0,20.0,23.0,21.0
22,1786919414,35,,Aggregated,9.5,0.0,1000.0,1600.0,1900.0,2000.0,3000.0,3600.0,3700.0,3800.0,3900.0,3900.0,3900.0,198,0,1000,1227.7985550498477,17.257099971175194,3866.536699992139,630.0909090909091,2026-08-16 22:30:19,103.0,20.0,23.0,21.0
23,1786919415,40,,Aggregated,11.0,0.0,960.0,1400.0,1900.0,2000.0,2900.0,3500.0,3700.0,3700.0,3900.0,3900.0,3900.0,222,0,940,1171.0757018011357,17.257099971175194,3866.536699992139,618.3648648648649,2026-08-16 22:30:20,103.0,20.0,23.0,21.0
24,1786919416,40,,Aggregated,11.6,0.0,860.0,1300.0,1800.0,2000.0,2800.0,3500.0,3700.0,3800.0,4400.0,4400.0,4400.0,258,0,840,1100.8832224804005,17.257099971175194,4357.748300011735,613.8139534883721,2026-08-16 22:30:21,103.0,20.0,23.0,21.0
25,1786919417,40,,Aggregated,12.7,0.0,630.0,1300.0,1800.0,2000.0,2900.0,3500.0,3700.0,3900.0,4800.0,4800.0,4800.0,293,1,630,1065.0825546077,17.257099971175194,4757.045500038657,592.2764505119454,2026-08-16 22:30:22,103.0,20.0,23.0,21.0
26,1786919418,40,,Aggregated,14.8,0.0,540.0,1200.0,1700.0,2000.0,3000.0,3500.0,3700.0,4200.0,5800.0,5800.0,5800.0,326,1,530,1047.0333619629237,17.257099971175194,5790.717999974731,583.2576687116565,2026-08-16 22:30:23,103.0,20.0,83.0,23.0
27,1786919419,40,,Aggregated,18.0,0.1,560.0,1100.0,1700.0,1900.0,2800.0,3400.0,3700.0,4200.0,5800.0,5800.0,5800.0,352,1,550,1015.2966426134794,17.257099971175194,5790.717999974731,569.4943181818181,2026-08-16 22:30:24,103.0,20.0,83.0,23.0
28,1786919420,40,,Aggregated,20.0,0.1,650.0,1100.0,1400.0,1800.0,2800.0,3400.0,3700.0,4200.0,5800.0,5800.0,5800.0,379,1,650,1018.3541216363204,17.257099971175194,5790.717999974731,572.2242744063325,2026-08-16 22:30:26,103.0,20.0,83.0,23.0
29,1786919421,40,,Aggregated,22.2,0.1,760.0,1200.0,1500.0,1800.0,2700.0,3400.0,3700.0,4200.0,5800.0,5800.0,5800.0,398,1,730,1039.9310562820183,17.257099971175194,5790.717999974731,569.7412060301508,2026-08-16 22:30:27,103.0,20.0,83.0,23.0
30,1786919422,40,,Aggregated,23.5,0.1,830.0,1300.0,1600.0,1800.0,2600.0,3300.0,3700.0,3900.0,5800.0,5800.0,5800.0,432,1,810,1076.828403704389,17.257099971175194,5790.717999974731,569.5972222222222,2026-08-16 22:30:28,103.0,20.0,83.0,23.0
31,1786919423,40,,Aggregated,24.2,0.1,880.0,1300.0,1600.0,1800.0,2600.0,3200.0,3700.0,3900.0,5800.0,5800.0,5800.0,467,1,880,1090.6982646683705,17.257099971175194,5790.717999974731,564.254817987152,2026-08-16 22:30:29,103.0,20.0,83.0,23.0
32,1786919424,40,,Aggregated,26.7,0.1,900.0,1300.0,1600.0,1800.0,2600.0,3200.0,3700.0,3900.0,5800.0,5800.0,5800.0,495,1,900,1094.400908080908,17.257099971175194,5790.717999974731,559.8686868686868,2026-08-16 22:30:30,103.0,20.0,83.0,23.0
33,1786919425,40,,Aggregated,27.5,0.1,930.0,1300.0,1600.0,1800.0,2500.0,3200.0,3600.0,3800.0,5800.0,5800.0,5800.0,527,1,930,1099.7688134730597,17.257099971175194,5790.717999974731,554.7476280834915,2026-08-16 22:30:31,103.0,20.0,83.0,23.0
34,1786919426,40,,Aggregated,29.3,0.1,970.0,1300.0,1600.0,1700.0,2500.0,3100.0,3600.0,3800.0,5800.0,5800.0,5800.0,555,1,970,1109.6628372981172,17.257099971175194,5790.717999974731,554.754954954955,2026-08-16 22:30:32,103.0,20.0,83.0,23.0
35,1786919427,40,,Aggregated,30.3,0.1,1000.0,1300.0,1600.0,1700.0,2200.0,3000.0,3600.0,3800.0,5800.0,5800.0,5800.0,584,1,1000,1126.9139065074316,17.257099971175194,5790.717999974731,551.1643835616438,2026-08-16 22:30:33,103.0,20.0,83.0,23.0
36,1786919428,40,,Aggregated,30.2,0.1,1000.0,1300.0,1600.0,1700.0,2100.0,3000.0,3600.0,3700.0,5800.0,5800.0,5800.0,616,1,1000,1132.3047225656858,17.257099971175194,5790.717999974731,549.9821428571429,2026-08-16 22:30:34,103.0,20.0,83.0,23.0
37,1786919429,40,,Aggregated,28.6,0.0,1100.0,1300.0,1600.0,1700.0,2100.0,3000.0,3600.0,3700.0,5800.0,5800.0,5800.0,639,1,1100,1141.5019851334243,17.257099971175194,5790.717999974731,550.5336463223787,2026-08-16 22:30:36,103.0,20.0,83.0,23.0
38,1786919430,40,,Aggregated,29.1,0.0,1100.0,1400.0,1600.0,1700.0,2100.0,3000.0,3600.0,3700.0,5800.0,5800.0,5800.0,663,1,1100,1157.2576217196367,17.257099971175194,5790.717999974731,547.8114630467571,2026-08-16 22:30:37,103.0,20.0,83.0,23.0
39,1786919431,40,,Aggregated,28.5,0.0,1100.0,1400.0,1600.0,1800.0,2100.0,3000.0,3600.0,3700.0,5800.0,5800.0,5800.0,687,1,1100,1174.4441174673427,17.257099971175194,5790.717999974731,551.3435225618632,2026-08-16 22:30:38,103.0,20.0,83.0,23.0
40,1786919432,40,,Aggregated,28.1,0.0,1100.0,1400.0,1700.0,1800.0,2100.0,2900.0,3600.0,3700.0,5800.0,5800.0,5800.0,717,1,1100,1187.0679239893618,17.257099971175194,5790.717999974731,550.9581589958159,2026-08-16 22:30:39,717.0,28.0,191.0,24.0
41,1786919433,42,,Aggregated,29.0,0.0,1100.0,1400.0,1700.0,1800.0,2100.0,2900.0,3600.0,3700.0,5800.0,5800.0,5800.0,756,1,1100,1187.8436589952332,17.257099971175194,5790.717999974731,545.8505291005291,2026-08-16 22:30:40,717.0,28.0,191.0,24.0
42,1786919434,46,,Aggregated,27.9,0.0,1000.0,1400.0,1600.0,1700.0,2100.0,2800.0,3500.0,3700.0,5800.0,5800.0,5800.0,834,1,1000,1132.4355619908863,17.257099971175194,5790.717999974731,520.353717026379,2026-08-16 22:30:41,717.0,28.0,191.0,24.0
43,1786919435,48,,Aggregated,28.7,0.0,970.0,1300.0,1600.0,1700.0,2000.0,2700.0,3400.0,3700.0,5800.0,5800.0,5800.0,880,1,970,1076.9796775004413,17.257099971175194,5790.717999974731,505.4943181818182,2026-08-16 22:30:42,717.0,28.0,191.0,24.0
44,1786919436,50,,Aggregated,32.0,0.0,920.0,1200.0,1500.0,1700.0,2000.0,2600.0,3400.0,3700.0,5800.0,5800.0,5800.0,928,1,920,1028.934804741484,17.257099971175194,5790.717999974731,492.4849137931034,2026-08-16 22:30:43,717.0,28.0,191.0,24.0
45,1786919437,52,,Aggregated,34.8,0.0,880.0,1200.0,1500.0,1700.0,2000.0,2600.0,3400.0,3700.0,5800.0,5800.0,5800.0,977,1,880,981.6797946777197,17.257099971175194,5790.717999974731,477.5936540429888,2026-08-16 22:30:45,717.0,28.0,191.0,24.0
46,1786919438,54,,Aggregated,36.4,0.0,840.0,1200.0,1500.0,1600.0,2000.0,2600.0,3300.0,3600.0,4800.0,5800.0,5800.0,1030,2,830,939.5945186409716,17.257099971175194,5790.717999974731,463.6563106796117,2026-08-16 22:30:46,717.0,28.0,191.0,24.0
47,1786919439,56,,Aggregated,39.4,0.0,790.0,1100.0,1400.0,1600.0,1900.0,2500.0,3300.0,3600.0,4800.0,5800.0,5800.0,1078,2,790,913.7821265308733,17.257099971175194,5790.717999974731,454.1437847866419,2026-08-16 22:30:47,717.0,28.0,191.0,24.0
48,1786919440,58,,Aggregated,40.8,0.1,730.0,1100.0,1400.0,1600.0,1900.0,2500.0,3300.0,3600.0,4800.0,5800.0,5800.0,1130,3,720,888.6305664605729,17.257099971175194,5790.717999974731,445.11681415929206,2026-08-16 22:30:48,717.0,28.0,191.0,24.0
49,1786919441,60,,Aggregated,42.0,0.1,640.0,1100.0,1300.0,1500.0,1900.0,2400.0,3200.0,3600.0,4800.0,5800.0,5800.0,1197,3,640,858.4490257314657,17.257099971175194,5790.717999974731,432.9256474519632,2026-08-16 22:30:49,717.0,28.0,191.0,24.0
50,1786919442,60,,Aggregated,45.5,0.2,550.0,1000.0,1300.0,1500.0,1900.0,2300.0,3200.0,3600.0,4800.0,5800.0,5800.0,1252,3,550,835.4512503197321,17.257099971175194,5790.717999974731,423.9376996805112,2026-08-16 22:30:50,717.0,28.0,191.0,24.0
51,1786919443,60,,Aggregated,48.8,0.2,510.0,960.0,1200.0,1400.0,1900.0,2200.0,3200.0,3600.0,4800.0,5800.0,5800.0,1303,3,510,817.6106112054156,17.257099971175194,5790.717999974731,414.3300076745971,2026-08-16 22:30:51,717.0,28.0,191.0,24.0
52,1786919444,60,,Aggregated,52.9,0.2,490.0,920.0,1200.0,1400.0,1800.0,2200.0,3100.0,3600.0,4800.0,5800.0,5800.0,1372,3,490,797.7210954815943,17.257099971175194,5790.717999974731,404.14212827988337,2026-08-16 22:30:52,717.0,28.0,191.0,24.0
53,1786919445,60,,Aggregated,55.0,0.2,490.0,890.0,1200.0,1400.0,1800.0,2100.0,3100.0,3600.0,4800.0,5800.0,5800.0,1425,4,490,785.2581917900151,17.257099971175194,5790.717999974731,397.6701754385965,2026-08-16 22:30:53,969.0,31.0,241.0,26.0
54,1786919446,60,,Aggregated,54.0,0.2,500.0,870.0,1100.0,1300.0,1800.0,2100.0,3000.0,3600.0,4800.0,5800.0,5800.0,1478,4,500,776.1506014213682,17.257099971175194,5790.717999974731,392.6312584573748,2026-08-16 22:30:55,969.0,31.0,241.0,26.0
55,1786919447,60,,Aggregated,53.4,0.3,500.0,820.0,1100.0,1300.0,1800.0,2100.0,3000.0,3600.0,4800.0,5800.0,5800.0,1545,4,500,765.1445920391891,17.257099971175194,5790.717999974731,384.46796116504856,2026-08-16 22:30:56,969.0,31.0,241.0,26.0
56,1786919448,60,,Aggregated,54.3,0.3,490.0,790.0,1100.0,1200.0,1800.0,2100.0,3000.0,3500.0,4800.0,5800.0,5800.0,1608,4,490,752.0278247515424,17.257099971175194,5790.717999974731,375.9993781094527,2026-08-16 22:30:57,969.0,31.0,241.0,26.0
57,1786919449,60,,Aggregated,55.3,0.3,480.0,760.0,1000.0,1200.0,1700.0,2100.0,3000.0,3500.0,4800.0,5800.0,5800.0,1674,4,470,736.9948266430262,17.257099971175194,5790.717999974731,369.65352449223417,2026-08-16 22:30:58,969.0,31.0,241.0,26.0
58,1786919450,60,,Aggregated,57.1,0.2,460.0,710.0,990.0,1200.0,1700.0,2000.0,3000.0,3400.0,4800.0,5800.0,5800.0,1739,4,460,720.0222851640182,17.257099971175194,5790.717999974731,362.3939045428407,2026-08-16 22:30:59,969.0,31.0,241.0,26.0
59,1786919451,60,,Aggregated,59.8,0.2,440.0,680.0,940.0,1200.0,1700.0,2000.0,3000.0,3400.0,4800.0,5800.0,5800.0,1799,5,440,703.3963493053571,17.257099971175194,5790.717999974731,357.6281267370762,2026-08-16 22:31:00,969.0,31.0,241.0,26.0
60,1786919452,60,,Aggregated,60.3,0.1,440.0,660.0,920.0,1100.0,1700.0,2000.0,2900.0,3400.0,4800.0,5800.0,5800.0,1855,5,440,693.8234523451458,17.257099971175194,5790.717999974731,353.03396226415094,2026-08-16 22:31:01,969.0,31.0,241.0,26.0
61,1786919453,60,,Aggregated,61.2,0.1,440.0,630.0,900.0,1100.0,1700.0,2000.0,2900.0,3400.0,4800.0,5800.0,5800.0,1910,5,440,685.8423462827539,17.257099971175194,5790.717999974731,348.417277486911,2026-08-16 22:31:02,969.0,31.0,241.0,26.0
62,1786919454,60,,Aggregated,59.1,0.2,440.0,620.0,890.0,1100.0,1600.0,2000.0,2900.0,3400.0,4800.0,5800.0,5800.0,1969,5,440,679.0572544439224,17.257099971175194,5790.717999974731,344.2590147282885,2026-08-16 22:31:04,969.0,31.0,241.0,26.0
63,1786919455,60,,Aggregated,59.3,0.2,440.0,610.0,870.0,1100.0,1600.0,2000.0,2800.0,3300.0,4400.0,5800.0,5800.0,2021,5,440,675.7525168728225,17.257099971175194,5790.717999974731,341.6892627412172,2026-08-16 22:31:05,969.0,31.0,241.0,26.0
64,1786919456,60,,Aggregated,59.6,0.2,450.0,630.0,860.0,1000.0,1600.0,2000.0,2800.0,3300.0,4400.0,5800.0,5800.0,2067,5,450,676.6016431059666,17.257099971175194,5790.717999974731,339.8326076439284,2026-08-16 22:31:06,969.0,31.0,241.0,26.0
65,1786919457,60,,Aggregated,59.3,0.1,460.0,670.0,890.0,1000.0,1600.0,2000.0,2800.0,3300.0,4400.0,5800.0,5800.0,2114,5,460,683.5146583727698,17.257099971175194,5790.717999974731,338.7128666035951,2026-08-16 22:31:07,969.0,31.0,241.0,26.0
66,1786919458,60,,Aggregated,58.7,0.1,470.0,710.0,910.0,1000.0,1600.0,1900.0,2700.0,3300.0,4400.0,5800.0,5800.0,2179,5,470,690.8644576869362,17.257099971175194,5790.717999974731,334.1739329967875,2026-08-16 22:31:08,969.0,31.0,241.0,26.0
67,1786919459,60,,Aggregated,57.0,0.1,490.0,760.0,910.0,1000.0,1600.0,1900.0,2700.0,3300.0,4400.0,5800.0,5800.0,2239,5,490,696.2732713263827,17.257099971175194,5790.717999974731,330.55739169272,2026-08-16 22:31:09,969.0,31.0,242.0,24.0
68,1786919460,60,,Aggregated,56.3,0.1,500.0,780.0,900.0,1000.0,1500.0,1900.0,2600.0,3200.0,4400.0,5800.0,5800.0,2304,5,500,699.8696344183928,17.257099971175194,5790.717999974731,326.5138888888889,2026-08-16 22:31:10,969.0,31.0,242.0,24.0
69,1786919461,60,,Aggregated,56.2,0.1,510.0,790.0,900.0,1000.0,1500.0,1900.0,2600.0,3200.0,4400.0,5800.0,5800.0,2364,5,510,702.6315763960187,17.257099971175194,5790.717999974731,323.0198815566836,2026-08-16 22:31:12,969.0,31.0,242.0,24.0
70,1786919462,60,,Aggregated,56.4,0.1,520.0,790.0,890.0,1000.0,1500.0,1900.0,2600.0,3200.0,4400.0,5800.0,5800.0,2422,5,520,703.7238110652861,17.257099971175194,5790.717999974731,319.30429397192404,2026-08-16 22:31:13,969.0,31.0,242.0,24.0
71,1786919463,60,,Aggregated,55.0,0.1,540.0,790.0,890.0,990.0,1500.0,1900.0,2600.0,3200.0,4400.0,5800.0,5800.0,2486,5,540,705.9421785599269,17.257099971175194,5790.717999974731,316.5128720836685,2026-08-16 22:31:14,969.0,31.0,242.0,24.0
72,1786919464,60,,Aggregated,57.7,0.0,550.0,800.0,900.0,1000.0,1500.0,1900.0,2600.0,3200.0,4400.0,5800.0,5800.0,2529,5,550,710.4678089758889,17.257099971175194,5790.717999974731,315.7678924476078,2026-08-16 22:31:15,969.0,31.0,242.0,24.0
73,1786919465,60,,Aggregated,57.4,0.0,570.0,810.0,910.0,1000.0,1500.0,1900.0,2600.0,3200.0,4400.0,5800.0,5800.0,2587,5,570,717.782105720963,17.257099971175194,5790.717999974731,313.2195593351372,2026-08-16 22:31:16,969.0,31.0,242.0,24.0
74,1786919466,60,,Aggregated,56.1,0.0,590.0,830.0,930.0,1000.0,1400.0,1900.0,2600.0,3200.0,4400.0,5800.0,5800.0,2647,5,590,723.3535136757596,17.257099971175194,5790.717999974731,310.8428409520212,2026-08-16 22:31:17,969.0,31.0,242.0,24.0
75,1786919467,60,,Aggregated,56.5,0.0,610.0,840.0,930.0,1000.0,1400.0,1900.0,2500.0,3100.0,4400.0,5800.0,5800.0,2706,5,610,728.3960770140308,17.257099971175194,5790.717999974731,307.8525498891353,2026-08-16 22:31:18,969.0,31.0,242.0,24.0
76,1786919468,60,,Aggregated,57.6,0.0,640.0,860.0,950.0,1000.0,1400.0,1800.0,2500.0,3100.0,4400.0,5800.0,5800.0,2760,5,640,734.0896464855389,17.257099971175194,5790.717999974731,306.3445652173913,2026-08-16 22:31:19,969.0,31.0,242.0,24.0
77,1786919469,60,,Aggregated,59.0,0.0,660.0,870.0,960.0,1000.0,1400.0,1800.0,2500.0,3100.0,4400.0,5800.0,5800.0,2812,5,660,740.9261447368353,17.257099971175194,5790.717999974731,304.3894025604552,2026-08-16 22:31:20,969.0,31.0,242.0,24.0
78,1786919470,60,,Aggregated,58.2,0.0,680.0,890.0,970.0,1000.0,1400.0,1800.0,2500.0,3100.0,4400.0,5800.0,5800.0,2869,5,680,746.3798354480139,17.257099971175194,5790.717999974731,301.9240153363541,2026-08-16 22:31:22,969.0,31.0,242.0,24.0
79,1786919471,60,,Aggregated,57.2,0.0,690.0,900.0,990.0,1100.0,1400.0,1800.0,2400.0,3000.0,4400.0,5800.0,5800.0,2923,5,690,754.0646010264124,17.257099971175194,5790.717999974731,300.9534724598016,2026-08-16 22:31:23,969.0,31.0,242.0,24.0
80,1786919472,60,,Aggregated,57.1,0.0,710.0,900.0,990.0,1100.0,1400.0,1800.0,2400.0,3000.0,4400.0,5800.0,5800.0,2987,5,710,759.1316505524061,17.257099971175194,5790.717999974731,298.21292266488115,2026-08-16 22:31:24,1000.0,31.0,224.0,24.0
81,1786919473,60,,Aggregated,55.9,0.0,720.0,910.0,1000.0,1100.0,1400.0,1800.0,2400.0,3000.0,4200.0,5800.0,5800.0,3022,5,720,762.6250147584569,17.257099971175194,5790.717999974731,297.4295168762409,2026-08-16 22:31:25,1000.0,31.0,224.0,24.0
82,1786919474,60,,Aggregated,55.1,0.0,750.0,930.0,1000.0,1100.0,1400.0,1800.0,2300.0,3000.0,4200.0,5800.0,5800.0,3085,5,750,772.0008694976221,17.257099971175194,5790.717999974731,296.02398703403566,2026-08-16 22:31:26,1000.0,31.0,224.0,24.0
83,1786919475,60,,Aggregated,54.9,0.0,760.0,940.0,1000.0,1100.0,1300.0,1800.0,2300.0,3000.0,4200.0,5800.0,5800.0,3139,5,760,778.3282705002715,17.257099971175194,5790.717999974731,294.7508760751832,2026-08-16 22:31:27,1000.0,31.0,224.0,24.0
84,1786919476,60,,Aggregated,55.1,0.0,770.0,940.0,1000.0,1100.0,1300.0,1800.0,2300.0,3000.0,4200.0,5800.0,5800.0,3192,5,770,782.2819149123758,17.257099971175194,5790.717999974731,293.04479949874684,2026-08-16 22:31:28,1000.0,31.0,224.0,24.0
85,1786919477,60,,Aggregated,54.6,0.0,780.0,950.0,1000.0,1100.0,1300.0,1700.0,2200.0,3000.0,4200.0,5800.0,5800.0,3245,5,780,788.1935790139725,17.257099971175194,5790.717999974731,292.075500770416,2026-08-16 22:31:29,1000.0,31.0,224.0,24.0
86,1786919478,60,,Aggregated,54.7,0.0,790.0,960.0,1100.0,1100.0,1300.0,1700.0,2200.0,3000.0,4200.0,5800.0,5800.0,3295,5,790,793.7091846130852,17.257099971175194,5790.717999974731,291.12928679817907,2026-08-16 22:31:30,1000.0,31.0,224.0,24.0
87,1786919479,60,,Aggregated,53.9,0.0,800.0,970.0,1100.0,1100.0,1300.0,1700.0,2200.0,3000.0,4200.0,5800.0,5800.0,3343,5,800,799.3949561771024,17.257099971175194,5790.717999974731,290.1280287167216,2026-08-16 22:31:32,1000.0,31.0,224.0,24.0
88,1786919480,60,,Aggregated,53.5,0.0,800.0,980.0,1100.0,1100.0,1300.0,1700.0,2200.0,3000.0,4200.0,5800.0,5800.0,3393,5,800,805.4683191571287,17.257099971175194,5790.717999974731,288.9890951959917,2026-08-16 22:31:33,1000.0,31.0,224.0,24.0
89,1786919481,60,,Aggregated,53.3,0.0,810.0,990.0,1100.0,1100.0,1300.0,1700.0,2200.0,3000.0,4200.0,5800.0,5800.0,3442,5,810,812.0945460778414,17.257099971175194,5790.717999974731,288.8527019174898,2026-08-16 22:31:34,1000.0,31.0,224.0,24.0
90,1786919482,60,,Aggregated,52.3,0.0,820.0,1000.0,1100.0,1200.0,1300.0,1700.0,2200.0,3000.0,4200.0,5800.0,5800.0,3489,5,820,817.6286815419152,17.257099971175194,5790.717999974731,288.05904270564633,2026-08-16 22:31:35,1000.0,31.0,224.0,24.0
91,1786919483,60,,Aggregated,52.5,0.0,840.0,1000.0,1100.0,1200.0,1300.0,1700.0,2200.0,3000.0,4200.0,5800.0,5800.0,3543,5,840,824.3115762065091,17.257099971175194,5790.717999974731,286.7643240191928,2026-08-16 22:31:36,1000.0,31.0,224.0,24.0
92,1786919484,60,,Aggregated,50.9,0.0,850.0,1000.0,1100.0,1200.0,1300.0,1700.0,2200.0,3000.0,4200.0,5800.0,5800.0,3589,5,850,828.7624364167241,17.257099971175194,5790.717999974731,286.2518807467261,2026-08-16 22:31:37,1000.0,31.0,224.0,24.0
93,1786919485,60,,Aggregated,50.5,0.0,850.0,1000.0,1100.0,1200.0,1400.0,1700.0,2200.0,2900.0,4200.0,5800.0,5800.0,3638,5,850,835.0699878503953,17.257099971175194,5790.717999974731,285.1852666300165,2026-08-16 22:31:38,1000.0,30.0,198.0,25.0
