Sample,Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size,Captured Timestamp,Dana CPU,Dana Memory,Remote CPU,Remote Memory
103,1786858402,60,,Aggregated,49.7,0.0,770.0,1100.0,1100.0,1200.0,1300.0,1400.0,1500.0,1700.0,2700.0,3200.0,3200.0,4347,3,770,751.1776948703013,16.352100006770343,3172.4548999918625,293.1603404646883,2026-08-16 05:33:37,1000.0,28.0,192.0,19.0
104,1786858403,60,,Aggregated,49.7,0.0,790.0,1100.0,1100.0,1200.0,1300.0,1400.0,1600.0,1700.0,2700.0,3200.0,3200.0,4390,3,790,757.0424310708681,16.352100006770343,3172.4548999918625,292.87107061503417,2026-08-16 05:33:38,1000.0,28.0,192.0,19.0
105,1786858404,60,,Aggregated,48.2,0.0,810.0,1100.0,1100.0,1200.0,1300.0,1400.0,1600.0,1700.0,2700.0,3200.0,3200.0,4441,3,810,763.6630556183773,16.352100006770343,3172.4548999918625,292.2931772123396,2026-08-16 05:33:39,999.0,29.0,185.0,19.0
106,1786858405,60,,Aggregated,48.7,0.0,830.0,1100.0,1100.0,1200.0,1300.0,1400.0,1600.0,1700.0,2700.0,3200.0,3200.0,4493,3,830,767.9164407525626,16.352100006770343,3172.4548999918625,290.9975517471623,2026-08-16 05:33:40,999.0,29.0,185.0,19.0
107,1786858406,60,,Aggregated,48.5,0.0,830.0,1100.0,1100.0,1200.0,1300.0,1400.0,1600.0,1700.0,2700.0,3200.0,3200.0,4520,3,830,770.5901416595789,16.352100006770343,3172.4548999918625,290.93451327433627,2026-08-16 05:33:41,999.0,29.0,185.0,19.0
108,1786858407,60,,Aggregated,49.0,0.0,860.0,1100.0,1200.0,1200.0,1300.0,1400.0,1600.0,1700.0,2700.0,3200.0,3200.0,4585,3,860,778.5155355728093,16.352100006770343,3172.4548999918625,289.97164667393673,2026-08-16 05:33:42,999.0,29.0,185.0,19.0
109,1786858408,60,,Aggregated,48.1,0.0,880.0,1100.0,1200.0,1200.0,1300.0,1400.0,1600.0,1700.0,2700.0,3200.0,3200.0,4630,3,880,783.9943803889958,16.352100006770343,3172.4548999918625,290.0019438444924,2026-08-16 05:33:43,999.0,29.0,185.0,19.0
110,1786858409,60,,Aggregated,47.3,0.0,890.0,1100.0,1200.0,1200.0,1300.0,1400.0,1600.0,1700.0,2700.0,3200.0,3200.0,4680,3,890,788.8884010686664,16.352100006770343,3172.4548999918625,289.16623931623934,2026-08-16 05:33:44,999.0,29.0,185.0,19.0
111,1786858410,60,,Aggregated,46.5,0.0,910.0,1100.0,1200.0,1200.0,1300.0,1400.0,1600.0,1700.0,2700.0,3200.0,3200.0,4728,3,900,792.7495904613938,16.352100006770343,3172.4548999918625,287.96002538071065,2026-08-16 05:33:46,999.0,29.0,185.0,19.0
112,1786858411,60,,Aggregated,47.2,0.0,920.0,1100.0,1200.0,1200.0,1300.0,1400.0,1600.0,1700.0,2700.0,3200.0,3200.0,4784,3,920,797.3936752929866,16.352100006770343,3172.4548999918625,287.1588628762542,2026-08-16 05:33:47,999.0,29.0,185.0,19.0
113,1786858412,60,,Aggregated,47.2,0.0,930.0,1100.0,1200.0,1200.0,1300.0,1400.0,1600.0,1700.0,2700.0,3200.0,3200.0,4831,3,930,801.1009115507673,16.352100006770343,3172.4548999918625,286.4446284413165,2026-08-16 05:33:48,999.0,29.0,185.0,19.0
114,1786858413,60,,Aggregated,47.7,0.0,950.0,1100.0,1200.0,1200.0,1300.0,1400.0,1600.0,1700.0,2700.0,3200.0,3200.0,4879,3,950,805.8453450710105,16.352100006770343,3172.4548999918625,285.8298831727813,2026-08-16 05:33:49,999.0,29.0,185.0,19.0
115,1786858414,60,,Aggregated,48.0,0.0,960.0,1100.0,1200.0,1200.0,1300.0,1400.0,1600.0,1700.0,2700.0,3200.0,3200.0,4929,3,960,810.3560197000376,16.352100006770343,3172.4548999918625,285.2815987015622,2026-08-16 05:33:50,999.0,29.0,185.0,19.0
116,1786858415,60,,Aggregated,47.7,0.0,960.0,1100.0,1200.0,1200.0,1300.0,1400.0,1600.0,1700.0,2700.0,3200.0,3200.0,4976,3,960,814.3174049641111,16.352100006770343,3172.4548999918625,284.40655144694534,2026-08-16 05:33:51,999.0,29.0,185.0,19.0
117,1786858416,60,,Aggregated,48.5,0.0,970.0,1100.0,1200.0,1200.0,1300.0,1400.0,1600.0,1700.0,2500.0,3200.0,3200.0,5022,3,970,818.5020917565727,16.352100006770343,3172.4548999918625,283.8389088012744,2026-08-16 05:33:52,999.0,29.0,185.0,19.0
118,1786858417,60,,Aggregated,48.0,0.0,980.0,1100.0,1200.0,1200.0,1300.0,1400.0,1600.0,1700.0,2500.0,3200.0,3200.0,5069,3,980,822.7725228844471,16.352100006770343,3172.4548999918625,283.4302623791675,2026-08-16 05:33:53,1000.0,29.0,178.0,19.0
119,1786858418,60,,Aggregated,48.2,0.0,990.0,1100.0,1200.0,1200.0,1300.0,1400.0,1600.0,1700.0,2500.0,3200.0,3200.0,5124,3,990,827.0554357925976,16.352100006770343,3172.4548999918625,282.38602654176424,2026-08-16 05:33:54,1000.0,29.0,178.0,19.0
120,1786858419,60,,Aggregated,47.9,0.0,990.0,1100.0,1200.0,1200.0,1300.0,1400.0,1500.0,1700.0,2500.0,3200.0,3200.0,5173,3,990,830.2778899287173,16.352100006770343,3172.4548999918625,281.65629228687413,2026-08-16 05:33:56,1000.0,29.0,178.0,19.0
121,1786858420,60,,Aggregated,49.1,0.0,1000.0,1100.0,1200.0,1200.0,1300.0,1400.0,1600.0,1700.0,2500.0,3200.0,3200.0,5217,3,1000,834.1941932339208,16.352100006770343,3172.4548999918625,281.1077247460226,2026-08-16 05:33:57,1000.0,29.0,178.0,19.0
122,1786858421,60,,Aggregated,49.4,0.0,1000.0,1100.0,1200.0,1200.0,1300.0,1400.0,1600.0,1700.0,2500.0,3200.0,3200.0,5262,3,1000,838.2791562526611,16.352100006770343,3172.4548999918625,280.4623717217788,2026-08-16 05:33:58,1000.0,29.0,178.0,19.0
123,1786858422,60,,Aggregated,48.5,0.0,1000.0,1100.0,1200.0,1200.0,1300.0,1400.0,1600.0,1700.0,2500.0,3200.0,3200.0,5311,3,1000,842.565012370841,16.352100006770343,3172.4548999918625,280.06420636414987,2026-08-16 05:33:59,1000.0,29.0,178.0,19.0
124,1786858423,60,,Aggregated,47.9,0.0,1000.0,1100.0,1200.0,1200.0,1300.0,1400.0,1500.0,1700.0,2500.0,3200.0,3200.0,5359,3,1000,846.2203962682728,16.352100006770343,3172.4548999918625,279.13677924986007,2026-08-16 05:34:00,1000.0,29.0,178.0,19.0
125,1786858424,60,,Aggregated,47.7,0.0,1000.0,1200.0,1200.0,1200.0,1300.0,1400.0,1500.0,1700.0,2500.0,3200.0,3200.0,5411,3,1000,849.6718729257611,16.352100006770343,3172.4548999918625,278.280909258917,2026-08-16 05:34:01,1000.0,29.0,178.0,19.0
126,1786858425,60,,Aggregated,47.6,0.0,1000.0,1200.0,1200.0,1200.0,1300.0,1400.0,1500.0,1700.0,2500.0,3200.0,3200.0,5452,3,1000,853.084895836657,16.352100006770343,3172.4548999918625,278.04915627292735,2026-08-16 05:34:02,1000.0,29.0,178.0,19.0
127,1786858426,60,,Aggregated,48.0,0.0,1000.0,1200.0,1200.0,1200.0,1300.0,1400.0,1600.0,1700.0,2500.0,3200.0,3200.0,5500,3,1000,857.2308062366718,16.352100006770343,3172.4548999918625,277.5189090909091,2026-08-16 05:34:03,1000.0,29.0,178.0,19.0
128,1786858427,60,,Aggregated,47.4,0.0,1000.0,1200.0,1200.0,1300.0,1300.0,1400.0,1600.0,1700.0,2500.0,3200.0,3200.0,5544,3,1000,861.1663621215722,16.352100006770343,3172.4548999918625,277.232683982684,2026-08-16 05:34:05,1000.0,29.0,178.0,19.0
129,1786858428,60,,Aggregated,47.6,0.0,1000.0,1200.0,1200.0,1300.0,1300.0,1400.0,1600.0,1700.0,2500.0,3200.0,3200.0,5589,3,1000,864.6475985869062,16.352100006770343,3172.4548999918625,276.6731078904992,2026-08-16 05:34:06,1000.0,29.0,178.0,19.0
130,1786858429,60,,Aggregated,47.4,0.0,1000.0,1200.0,1200.0,1300.0,1300.0,1400.0,1500.0,1700.0,2500.0,3200.0,3200.0,5639,3,1000,868.4182693034617,16.352100006770343,3172.4548999918625,276.00904415676536,2026-08-16 05:34:07,1000.0,29.0,178.0,19.0
131,1786858430,60,,Aggregated,47.1,0.0,1000.0,1200.0,1200.0,1300.0,1300.0,1400.0,1500.0,1700.0,2500.0,3200.0,3200.0,5686,3,1000,871.6585601129226,16.352100006770343,3172.4548999918625,275.41523039043267,2026-08-16 05:34:08,1000.0,29.0,178.0,19.0
132,1786858431,60,,Aggregated,46.2,0.0,1100.0,1200.0,1200.0,1300.0,1300.0,1400.0,1500.0,1700.0,2500.0,3200.0,3200.0,5732,3,1100,874.5840359563753,16.352100006770343,3172.4548999918625,274.5394277739009,2026-08-16 05:34:09,1000.0,30.0,163.0,19.0
133,1786858432,60,,Aggregated,46.6,0.0,1100.0,1200.0,1200.0,1300.0,1300.0,1400.0,1500.0,1700.0,2500.0,3200.0,3200.0,5785,3,1100,878.0272822302353,16.352100006770343,3172.4548999918625,273.81970613656006,2026-08-16 05:34:10,1000.0,30.0,163.0,19.0
134,1786858433,60,,Aggregated,46.8,0.0,1100.0,1200.0,1200.0,1300.0,1300.0,1400.0,1600.0,1600.0,2500.0,3200.0,3200.0,5821,3,1100,880.8641997254954,16.352100006770343,3172.4548999918625,274.04397869781826,2026-08-16 05:34:11,1000.0,30.0,163.0,19.0
135,1786858434,60,,Aggregated,47.1,0.0,1100.0,1200.0,1200.0,1300.0,1300.0,1400.0,1600.0,1600.0,2500.0,3200.0,3200.0,5872,3,1100,885.3595055010283,16.352100006770343,3172.4548999918625,273.14560626703,2026-08-16 05:34:12,1000.0,30.0,163.0,19.0
136,1786858435,60,,Aggregated,46.5,0.0,1100.0,1200.0,1200.0,1300.0,1300.0,1400.0,1600.0,1600.0,2500.0,3200.0,3200.0,5916,3,1100,888.2153613424908,16.352100006770343,3172.4548999918625,272.79597701149424,2026-08-16 05:34:14,1000.0,30.0,163.0,19.0
137,1786858436,60,,Aggregated,45.9,0.0,1100.0,1200.0,1200.0,1300.0,1300.0,1400.0,1600.0,1600.0,2500.0,3200.0,3200.0,5964,3,1100,891.930090560426,16.352100006770343,3172.4548999918625,272.23323272971163,2026-08-16 05:34:15,1000.0,30.0,163.0,19.0
138,1786858437,60,,Aggregated,46.4,0.0,1100.0,1200.0,1200.0,1300.0,1400.0,1400.0,1600.0,1600.0,2500.0,3200.0,3200.0,6011,3,1100,895.3455358014289,16.352100006770343,3172.4548999918625,271.8338046913991,2026-08-16 05:34:16,1000.0,30.0,163.0,19.0
139,1786858438,60,,Aggregated,45.7,0.0,1100.0,1200.0,1200.0,1300.0,1400.0,1400.0,1600.0,1600.0,2500.0,3200.0,3200.0,6046,3,1100,898.3859416312487,16.352100006770343,3172.4548999918625,272.01835924578234,2026-08-16 05:34:17,1000.0,30.0,163.0,19.0
140,1786858439,60,,Aggregated,45.4,0.0,1100.0,1200.0,1200.0,1300.0,1400.0,1500.0,1600.0,1700.0,2500.0,3200.0,3200.0,6088,3,1100,902.7548809300852,16.352100006770343,3172.4548999918625,271.8304862023653,2026-08-16 05:34:18,1000.0,30.0,163.0,19.0
141,1786858440,60,,Aggregated,45.3,0.0,1100.0,1200.0,1300.0,1300.0,1400.0,1500.0,1600.0,1700.0,2500.0,3200.0,3200.0,6129,3,1100,906.2816792955354,16.352100006770343,3172.4548999918625,271.5475607766357,2026-08-16 05:34:19,1000.0,30.0,163.0,19.0
142,1786858441,60,,Aggregated,44.8,0.0,1100.0,1200.0,1300.0,1300.0,1400.0,1500.0,1600.0,1700.0,2500.0,3200.0,3200.0,6175,3,1100,909.973225409316,16.352100006770343,3172.4548999918625,270.97149797570853,2026-08-16 05:34:20,1000.0,30.0,163.0,19.0
143,1786858442,60,,Aggregated,44.3,0.0,1100.0,1200.0,1300.0,1300.0,1400.0,1500.0,1600.0,1700.0,2500.0,3200.0,3200.0,6222,3,1100,912.7364359695422,16.352100006770343,3172.4548999918625,270.2396335583414,2026-08-16 05:34:21,1000.0,30.0,163.0,19.0
144,1786858443,60,,Aggregated,43.9,0.0,1100.0,1200.0,1300.0,1300.0,1400.0,1500.0,1600.0,1700.0,2500.0,3200.0,3200.0,6271,3,1100,915.581194435138,16.352100006770343,3172.4548999918625,269.7040344442673,2026-08-16 05:34:23,1000.0,30.0,163.0,19.0
145,1786858444,60,,Aggregated,43.7,0.0,1100.0,1200.0,1300.0,1300.0,1400.0,1500.0,1600.0,1700.0,2500.0,3200.0,3200.0,6313,3,1100,918.4103855223862,16.352100006770343,3172.4548999918625,269.212735624901,2026-08-16 05:34:24,1000.0,29.0,156.0,19.0
146,1786858445,60,,Aggregated,44.3,0.0,1100.0,1200.0,1300.0,1300.0,1400.0,1500.0,1600.0,1700.0,2500.0,3200.0,3200.0,6356,3,1100,921.3195614384788,16.352100006770343,3172.4548999918625,268.86563876651985,2026-08-16 05:34:25,1000.0,29.0,156.0,19.0
147,1786858446,60,,Aggregated,44.1,0.0,1100.0,1200.0,1300.0,1300.0,1400.0,1500.0,1600.0,1700.0,2500.0,3200.0,3200.0,6401,3,1100,924.6055831593565,16.352100006770343,3172.4548999918625,268.43946258397125,2026-08-16 05:34:26,1000.0,29.0,156.0,19.0
148,1786858447,60,,Aggregated,43.6,0.0,1100.0,1200.0,1300.0,1300.0,1400.0,1500.0,1600.0,1700.0,2500.0,3200.0,3200.0,6442,3,1100,927.8771735956484,16.352100006770343,3172.4548999918625,268.5457932319156,2026-08-16 05:34:27,1000.0,29.0,156.0,19.0
149,1786858448,60,,Aggregated,44.0,0.0,1100.0,1200.0,1300.0,1300.0,1400.0,1500.0,1600.0,1700.0,2500.0,3200.0,3200.0,6482,3,1100,931.6490687755776,16.352100006770343,3172.4548999918625,268.50077136686207,2026-08-16 05:34:28,1000.0,29.0,156.0,19.0
150,1786858449,60,,Aggregated,43.8,0.0,1100.0,1200.0,1300.0,1300.0,1400.0,1500.0,1600.0,1700.0,2500.0,3200.0,3200.0,6528,3,1100,934.9955721972298,16.352100006770343,3172.4548999918625,267.8310355392157,2026-08-16 05:34:29,1000.0,29.0,156.0,19.0
151,1786858450,60,,Aggregated,43.1,0.0,1100.0,1200.0,1300.0,1300.0,1400.0,1500.0,1600.0,1700.0,2500.0,3200.0,3200.0,6571,3,1100,937.9412434338524,16.352100006770343,3172.4548999918625,267.6066047785725,2026-08-16 05:34:30,1000.0,29.0,156.0,19.0
152,1786858451,60,,Aggregated,43.6,0.0,1100.0,1200.0,1300.0,1300.0,1400.0,1500.0,1600.0,1700.0,2500.0,3200.0,3200.0,6616,3,1100,940.7671720229894,16.352100006770343,3172.4548999918625,267.3060761789601,2026-08-16 05:34:31,1000.0,29.0,156.0,19.0
153,1786858452,60,,Aggregated,43.4,0.0,1100.0,1200.0,1300.0,1300.0,1400.0,1500.0,1600.0,1700.0,2500.0,3200.0,3200.0,6658,3,1100,943.8674065642016,16.352100006770343,3172.4548999918625,266.9243015920697,2026-08-16 05:34:33,1000.0,29.0,156.0,19.0
154,1786858453,60,,Aggregated,43.8,0.0,1100.0,1200.0,1300.0,1300.0,1400.0,1500.0,1600.0,1700.0,2500.0,3200.0,3200.0,6700,3,1100,946.59127877674,16.352100006770343,3172.4548999918625,266.5238805970149,2026-08-16 05:34:34,1000.0,29.0,156.0,19.0
155,1786858454,60,,Aggregated,43.3,0.0,1100.0,1200.0,1300.0,1300.0,1400.0,1500.0,1600.0,1700.0,2500.0,3200.0,3200.0,6747,3,1100,949.7152273461376,16.352100006770343,3172.4548999918625,266.2006817844968,2026-08-16 05:34:35,1000.0,29.0,156.0,19.0
