Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/[id],592,0,250,260.16148174597686,24.78536096168682,1229.303567961324,4512.839527027027,9.860390389862816,0.0,250,280,320,340,380,420,480,560,1200,1200,1200
GET,/post/[zipf_id],973,34,310,310.2715168970724,23.691980983130634,1633.1596139934845,97.41623843782118,16.20635109685223,0.5663062048232023,310,350,370,370,390,450,590,1400,1600,1600,1600
POST,/posts,71,0,260,272.2041546867203,25.613312958739698,626.8942640163004,59.014084507042256,1.1825806041896283,0.0,260,320,350,350,390,430,450,630,630,630,630
,Aggregated,1636,34,280,290.4867225655421,23.691980983130634,1633.1596139934845,1693.5067237163814,27.249322090904673,0.5663062048232023,280,330,360,370,390,440,550,640,1600,1600,1600
