Sample,Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size,Captured Timestamp,CPU,Memory,Cache Hits,Cache Misses,Cache Size,Cache Hits/s,Cache Misses/s,Cache Requests/s,Cache Hit Ratio,Cache Avg Latency
18,1786856774,20,,Aggregated,12.0,0.0,50.0,810.0,1200.0,1300.0,1800.0,2500.0,3100.0,3200.0,3200.0,3200.0,3200.0,199,1,50,643.6922698493476,12.764299986883998,3249.153600016143,680.2663316582915,2026-08-16 05:06:15,83.0,19.0,52.0,108.0,0.0,14.0,3.0,17.0,0.8235294117647058,703.0
19,1786856775,20,,Aggregated,13.3,0.0,38.0,660.0,1100.0,1200.0,1800.0,2500.0,3100.0,3200.0,3200.0,3200.0,3200.0,219,1,38,586.6835529678905,12.764299986883998,3249.153600016143,675.296803652968,2026-08-16 05:06:16,83.0,19.0,71.0,111.0,0.0,19.0,3.0,22.0,0.8636363636363636,624.0
20,1786856776,20,,Aggregated,14.5,0.0,34.0,530.0,1000.0,1200.0,1700.0,2500.0,3100.0,3200.0,3200.0,3200.0,3200.0,239,1,34,539.4039092045745,12.478700024075806,3249.153600016143,669.092050209205,2026-08-16 05:06:17,83.0,19.0,88.0,111.0,0.0,17.0,0.0,17.0,1.0,572.0
21,1786856777,25,,Aggregated,15.8,0.0,33.0,310.0,840.0,1100.0,1600.0,2200.0,3000.0,3200.0,3200.0,3200.0,3200.0,264,1,31,491.0561420445888,12.478700024075806,3249.153600016143,649.3219696969697,2026-08-16 05:06:18,83.0,19.0,104.0,115.0,0.0,16.0,4.0,20.0,0.8,526.0
22,1786856778,30,,Aggregated,16.9,0.0,34.0,95.0,690.0,1000.0,1600.0,2200.0,3000.0,3200.0,3200.0,3200.0,3200.0,294,1,34,447.0406316318169,12.478700024075806,3249.153600016143,623.4591836734694,2026-08-16 05:06:19,83.0,19.0,121.0,119.0,0.0,17.0,4.0,21.0,0.8095238095238095,475.0
23,1786856779,35,,Aggregated,18.2,0.0,35.0,100.0,430.0,840.0,1500.0,2000.0,2700.0,3100.0,3200.0,3200.0,3200.0,329,1,35,407.704847719376,12.478700024075806,3249.153600016143,612.1854103343466,2026-08-16 05:06:20,83.0,19.0,138.0,124.0,0.0,17.0,5.0,22.0,0.7727272727272727,432.0
24,1786856780,40,,Aggregated,19.9,0.0,36.0,120.0,230.0,690.0,1400.0,1900.0,2600.0,3100.0,3200.0,3200.0,3200.0,369,2,36,373.3073612463693,12.478700024075806,3249.153600016143,595.8346883468835,2026-08-16 05:06:21,83.0,19.0,169.0,128.0,0.0,31.0,4.0,35.0,0.8857142857142857,387.0
25,1786856781,40,,Aggregated,23.0,0.0,39.0,130.0,190.0,530.0,1300.0,1800.0,2600.0,3100.0,3200.0,3200.0,3200.0,409,2,39,347.0230041559066,12.478700024075806,3249.153600016143,596.6577017114914,2026-08-16 05:06:22,83.0,19.0,195.0,134.0,0.0,26.0,6.0,32.0,0.8125,352.0
26,1786856782,40,,Aggregated,26.2,0.1,44.0,140.0,190.0,310.0,1200.0,1700.0,2600.0,3100.0,3200.0,3200.0,3200.0,449,2,44,324.9827236077647,12.478700024075806,3249.153600016143,580.4988864142539,2026-08-16 05:06:23,271.0,19.0,232.0,137.0,0.0,37.0,3.0,40.0,0.925,322.0
27,1786856783,40,,Aggregated,27.3,0.1,47.0,140.0,180.0,240.0,1200.0,1700.0,2500.0,3100.0,3200.0,3200.0,3200.0,489,2,47,307.5467460120529,12.478700024075806,3249.153600016143,562.8220858895705,2026-08-16 05:06:24,271.0,19.0,263.0,143.0,0.0,31.0,6.0,37.0,0.8378378378378378,299.0
28,1786856784,40,,Aggregated,29.0,0.1,50.0,140.0,180.0,230.0,1100.0,1600.0,2500.0,3000.0,3200.0,3200.0,3200.0,529,2,50,292.8984253309686,12.478700024075806,3249.153600016143,545.6181474480152,2026-08-16 05:06:25,271.0,19.0,294.0,148.0,0.0,31.0,5.0,36.0,0.8611111111111112,279.0
29,1786856785,40,,Aggregated,30.9,0.1,53.0,140.0,180.0,200.0,1100.0,1600.0,2500.0,3000.0,3200.0,3200.0,3200.0,569,2,53,279.13900790909986,12.478700024075806,3249.153600016143,544.7978910369069,2026-08-16 05:06:27,271.0,19.0,321.0,154.0,0.0,27.0,6.0,33.0,0.8181818181818182,263.0
30,1786856786,40,,Aggregated,33.0,0.1,55.0,140.0,180.0,200.0,980.0,1500.0,2400.0,2700.0,3200.0,3200.0,3200.0,609,2,55,267.4503640401902,12.478700024075806,3249.153600016143,536.231527093596,2026-08-16 05:06:28,271.0,19.0,352.0,157.0,0.0,31.0,3.0,34.0,0.9117647058823528,248.0
