Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/[id],463,0,86,397.2646138020067,41.38920904370025,4818.61660501454,854.5723542116631,7.719909750854414,0.0,86,150,210,240,1700,2300,2900,3200,4800,4800,4800
POST,/post,200,0,50,105.836622712377,40.23186699487269,2272.3883709986694,7.0,3.3347342336304164,0.0,50,76,99,120,160,260,580,1200,2300,2300,2300
GET,/post/[zipf_id],843,0,140,226.14087179654763,41.935243003536016,4808.476019010413,169.88374851720047,14.055904794752205,0.0,140,190,220,240,420,640,1300,2300,4800,4800,4800
,Aggregated,1506,0,100,262.7739678999297,40.23186699487269,4818.61660501454,358.75099601593627,25.110548779237035,0.0,100,160,200,230,450,1200,2300,2900,4800,4800,4800
