Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/[id],2082,0,360,376.986989050492,86.31447399966419,629.5368619903456,868.0,12.382747755192058,0.0,360,420,450,470,510,540,570,590,630,630,630
POST,/post,424,0,240,252.5149017935789,63.11861498397775,594.2171049828175,7.0,2.5217507436126,0.0,240,320,370,380,430,480,520,530,590,590,590
GET,/post/[zipf_id],3166,0,230,257.1722859585703,61.12739801756106,748.0008809943683,169.6667719519899,18.829865222352574,0.0,230,330,370,390,450,490,520,550,620,750,750
,Aggregated,5672,0,310,300.80407032941383,61.12739801756106,748.0008809943683,413.8415021156558,33.73436372115723,0.0,310,370,410,430,480,520,550,570,630,750,750
