Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/[id],2143,0,370,379.6084689296807,81.39943800051697,635.1575390144717,868.0,12.746082512787368,0.0,370,430,470,480,520,550,580,590,630,640,640
POST,/post,473,0,260,265.41416945839677,59.663646010449156,681.0820559912827,7.0,2.8132977268074777,0.0,260,340,380,400,450,500,540,570,680,680,680
GET,/post/[zipf_id],3054,0,240,259.591026597541,60.53402999532409,715.0384619890247,170.02193844138833,18.16450583016921,0.0,240,330,380,400,450,500,540,560,630,720,720
,Aggregated,5670,0,310,305.43789176349514,59.663646010449156,715.0384619890247,420.226102292769,33.723886069764056,0.0,310,370,410,440,490,530,560,580,630,720,720
