Sample,Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size,Captured Timestamp,Dana CPU,Dana Memory,Remote CPU,Remote Memory
37,1786928369,40,,Aggregated,32.4,0.0,230.0,340.0,410.0,460.0,590.0,780.0,1300.0,1800.0,2800.0,2800.0,2800.0,726,0,230.0,308.73629201122446,17.67549995565787,2769.452100037597,465.4710743801653,2026-08-17 00:59:36,349.0,21.0,40.0,18.0
38,1786928370,40,,Aggregated,33.0,0.0,240.0,350.0,410.0,460.0,580.0,740.0,1200.0,1800.0,2800.0,2800.0,2800.0,766,0,240.0,308.6100699743724,17.67549995565787,2769.452100037597,457.0195822454308,2026-08-17 00:59:37,349.0,21.0,40.0,18.0
39,1786928371,40,,Aggregated,33.8,0.0,250.0,350.0,430.0,470.0,600.0,790.0,1200.0,1700.0,2800.0,2800.0,2800.0,805,1,250.0,315.95072223637135,17.67549995565787,2769.452100037597,455.0906832298137,2026-08-17 00:59:38,833.0,24.0,157.0,18.0
40,1786928372,40,,Aggregated,34.8,0.0,250.0,360.0,430.0,460.0,600.0,780.0,1100.0,1700.0,2800.0,2800.0,2800.0,851,1,250.0,314.1020209167769,17.67549995565787,2769.452100037597,447.5757931844888,2026-08-17 00:59:40,833.0,24.0,157.0,18.0
41,1786928373,42,,Aggregated,35.9,0.0,250.0,350.0,420.0,460.0,590.0,780.0,1100.0,1700.0,2800.0,2800.0,2800.0,890,1,250.0,310.59536067455,17.67549995565787,2769.452100037597,440.2348314606742,2026-08-17 00:59:41,833.0,24.0,157.0,18.0
42,1786928374,46,,Aggregated,37.5,0.1,250.0,360.0,430.0,470.0,600.0,780.0,1100.0,1600.0,2800.0,2800.0,2800.0,931,1,250.0,315.5738759403133,17.67549995565787,2769.452100037597,436.4736842105263,2026-08-17 00:59:42,833.0,24.0,157.0,18.0
43,1786928375,48,,Aggregated,38.8,0.1,260.0,370.0,440.0,480.0,610.0,790.0,1100.0,1600.0,2800.0,2800.0,2800.0,978,1,260.0,321.01341523575275,17.67549995565787,2769.452100037597,431.2597137014315,2026-08-17 00:59:43,833.0,24.0,157.0,18.0
44,1786928376,50,,Aggregated,39.0,0.1,260.0,360.0,440.0,480.0,600.0,780.0,960.0,1600.0,2700.0,2800.0,2800.0,1026,1,260.0,318.3796507804282,17.67549995565787,2769.452100037597,421.07504873294346,2026-08-17 00:59:44,833.0,24.0,157.0,18.0
45,1786928377,50,,Aggregated,40.2,0.1,270.0,370.0,440.0,480.0,600.0,780.0,950.0,1600.0,2700.0,2800.0,2800.0,1075,1,270.0,319.588816372656,17.67549995565787,2769.452100037597,416.0251162790698,2026-08-17 00:59:45,833.0,24.0,157.0,18.0
46,1786928378,50,,Aggregated,41.5,0.1,270.0,370.0,440.0,480.0,600.0,770.0,930.0,1600.0,2700.0,2800.0,2800.0,1128,1,270.0,321.2639952131819,17.67549995565787,2769.452100037597,408.1285460992908,2026-08-17 00:59:46,833.0,24.0,157.0,18.0
47,1786928379,50,,Aggregated,41.8,0.1,280.0,380.0,440.0,480.0,610.0,770.0,930.0,1600.0,2700.0,2800.0,2800.0,1177,1,280.0,325.05238513209434,17.67549995565787,2769.452100037597,403.2115548003399,2026-08-17 00:59:47,833.0,24.0,157.0,18.0
48,1786928380,50,,Aggregated,42.8,0.1,280.0,390.0,450.0,500.0,630.0,780.0,930.0,1400.0,2700.0,2800.0,2800.0,1221,1,280.0,331.58661719946684,17.67549995565787,2769.452100037597,400.6781326781327,2026-08-17 00:59:48,833.0,24.0,157.0,18.0
49,1786928381,50,,Aggregated,44.0,0.1,290.0,400.0,460.0,510.0,640.0,780.0,920.0,1400.0,2700.0,2800.0,2800.0,1274,1,290.0,337.9548527474889,17.67549995565787,2769.452100037597,395.2927786499215,2026-08-17 00:59:50,833.0,24.0,157.0,18.0
50,1786928382,50,,Aggregated,45.1,0.1,290.0,410.0,470.0,510.0,640.0,770.0,920.0,1300.0,2700.0,2800.0,2800.0,1329,1,290.0,340.69218269387784,17.67549995565787,2769.452100037597,389.72610985703534,2026-08-17 00:59:51,833.0,24.0,157.0,18.0
51,1786928383,52,,Aggregated,45.6,0.1,290.0,410.0,470.0,510.0,640.0,770.0,900.0,1300.0,2700.0,2800.0,2800.0,1378,1,290.0,340.85753679260984,17.67549995565787,2769.452100037597,385.9862119013063,2026-08-17 00:59:52,833.0,24.0,157.0,18.0
52,1786928384,56,,Aggregated,46.4,0.0,290.0,400.0,470.0,510.0,640.0,760.0,900.0,1300.0,2700.0,2800.0,2800.0,1436,1,290.0,338.9806299444666,17.67549995565787,2769.452100037597,378.1782729805014,2026-08-17 00:59:53,833.0,24.0,157.0,18.0
53,1786928385,58,,Aggregated,47.6,0.0,300.0,410.0,470.0,510.0,640.0,750.0,900.0,1300.0,2700.0,2800.0,2800.0,1490,1,300.0,341.26900543647054,17.67549995565787,2769.452100037597,373.7939597315436,2026-08-17 00:59:54,965.0,24.0,208.0,19.0
54,1786928386,60,,Aggregated,48.8,0.0,310.0,410.0,480.0,520.0,650.0,760.0,900.0,1300.0,2700.0,2800.0,2800.0,1540,1,300.0,345.960765454711,17.67549995565787,2769.452100037597,369.9863636363637,2026-08-17 00:59:55,965.0,24.0,208.0,19.0
55,1786928387,60,,Aggregated,50.3,0.0,310.0,420.0,480.0,520.0,650.0,760.0,900.0,1200.0,2700.0,2800.0,2800.0,1604,1,310.0,350.4624224440346,17.67549995565787,2769.452100037597,363.6963840399002,2026-08-17 00:59:56,965.0,24.0,208.0,19.0
56,1786928388,60,,Aggregated,51.1,0.0,310.0,420.0,480.0,520.0,650.0,760.0,900.0,1200.0,2700.0,2800.0,2800.0,1666,1,310.0,350.90312707116453,17.67549995565787,2769.452100037597,357.6314525810324,2026-08-17 00:59:57,965.0,24.0,208.0,19.0
57,1786928389,60,,Aggregated,51.4,0.0,320.0,420.0,490.0,530.0,650.0,760.0,890.0,1200.0,2700.0,2800.0,2800.0,1726,1,320.0,355.8948637894301,17.67549995565787,2769.452100037597,353.1853997682503,2026-08-17 00:59:58,965.0,24.0,208.0,19.0
58,1786928390,60,,Aggregated,52.7,0.0,330.0,430.0,500.0,540.0,660.0,760.0,890.0,1200.0,2700.0,2800.0,2800.0,1786,1,330.0,360.09295537530977,17.67549995565787,2769.452100037597,348.29003359462484,2026-08-17 01:00:00,965.0,24.0,208.0,19.0
59,1786928391,60,,Aggregated,53.7,0.0,330.0,440.0,500.0,540.0,660.0,770.0,890.0,1100.0,2700.0,2800.0,2800.0,1841,1,330.0,363.8684885390267,17.67549995565787,2769.452100037597,344.6018468223791,2026-08-17 01:00:01,965.0,24.0,208.0,19.0
60,1786928393,60,,Aggregated,55.0,0.0,340.0,440.0,510.0,550.0,670.0,780.0,920.0,1200.0,2700.0,2800.0,2800.0,1888,1,340.0,370.2644956571268,17.67549995565787,2769.452100037597,342.7208686440678,2026-08-17 01:00:02,965.0,24.0,208.0,19.0
61,1786928394,60,,Aggregated,56.8,0.0,350.0,450.0,520.0,570.0,700.0,800.0,950.0,1200.0,2700.0,2800.0,2800.0,1947,1,350.0,382.34012429406926,17.67549995565787,2769.452100037597,339.50539291217257,2026-08-17 01:00:03,965.0,24.0,208.0,19.0
62,1786928395,60,,Aggregated,55.9,0.0,350.0,470.0,540.0,590.0,730.0,840.0,990.0,1200.0,2600.0,2800.0,2800.0,2004,1,350.0,393.9003065871418,17.67549995565787,2769.452100037597,336.40469061876246,2026-08-17 01:00:04,965.0,24.0,208.0,19.0
63,1786928396,60,,Aggregated,56.7,0.0,360.0,480.0,560.0,630.0,760.0,880.0,1000.0,1200.0,2600.0,2800.0,2800.0,2060,1,360.0,405.92117009752826,17.67549995565787,2769.452100037597,333.9131067961165,2026-08-17 01:00:05,965.0,24.0,208.0,19.0
64,1786928397,60,,Aggregated,56.6,0.0,380.0,500.0,580.0,640.0,780.0,910.0,1000.0,1200.0,2600.0,2800.0,2800.0,2120,1,380.0,418.1426628306618,17.67549995565787,2769.452100037597,329.6679245283019,2026-08-17 01:00:06,965.0,24.0,208.0,19.0
65,1786928398,60,,Aggregated,56.8,0.0,380.0,510.0,610.0,660.0,810.0,920.0,1100.0,1300.0,2600.0,2800.0,2800.0,2180,1,380.0,429.4586561014929,17.67549995565787,2769.452100037597,326.7623853211009,2026-08-17 01:00:07,965.0,24.0,208.0,19.0
66,1786928399,60,,Aggregated,57.5,0.0,400.0,530.0,630.0,680.0,840.0,930.0,1100.0,1200.0,2600.0,2800.0,2800.0,2236,1,400.0,440.4758111812626,17.67549995565787,2769.452100037597,324.72361359570664,2026-08-17 01:00:09,1000.0,23.0,224.0,19.0
67,1786928400,60,,Aggregated,57.4,0.0,410.0,550.0,650.0,710.0,860.0,960.0,1100.0,1300.0,2600.0,2800.0,2800.0,2293,1,410.0,452.55081151390544,17.67549995565787,2769.452100037597,322.12821631051025,2026-08-17 01:00:10,1000.0,23.0,224.0,19.0
68,1786928401,60,,Aggregated,56.4,0.0,410.0,560.0,670.0,740.0,890.0,980.0,1100.0,1300.0,2600.0,2800.0,2800.0,2352,1,410.0,465.2429645414604,17.67549995565787,2769.452100037597,319.7436224489796,2026-08-17 01:00:11,1000.0,23.0,224.0,19.0
69,1786928402,60,,Aggregated,56.3,0.0,430.0,580.0,690.0,770.0,910.0,990.0,1100.0,1300.0,2600.0,2800.0,2800.0,2407,1,430.0,476.5395690908224,17.67549995565787,2769.452100037597,317.2114665558787,2026-08-17 01:00:12,1000.0,23.0,224.0,19.0
70,1786928403,60,,Aggregated,56.1,0.0,440.0,610.0,720.0,790.0,930.0,1000.0,1100.0,1300.0,2600.0,2800.0,2800.0,2471,1,440.0,489.1340460549876,17.67549995565787,2769.452100037597,314.36786726021853,2026-08-17 01:00:13,1000.0,23.0,224.0,19.0
71,1786928404,60,,Aggregated,56.2,0.0,450.0,630.0,750.0,830.0,940.0,1000.0,1100.0,1300.0,2600.0,2800.0,2800.0,2526,1,440.0,499.04254267694296,17.67549995565787,2769.452100037597,311.91330166270785,2026-08-17 01:00:14,1000.0,23.0,224.0,19.0
72,1786928405,60,,Aggregated,57.7,0.0,460.0,640.0,770.0,840.0,960.0,1000.0,1200.0,1300.0,2600.0,2800.0,2800.0,2577,1,460.0,510.5666850221132,17.67549995565787,2769.452100037597,310.977493209158,2026-08-17 01:00:15,1000.0,23.0,224.0,19.0
73,1786928406,60,,Aggregated,57.7,0.0,460.0,650.0,790.0,860.0,970.0,1100.0,1200.0,1300.0,2600.0,2800.0,2800.0,2626,1,460.0,521.2753583784706,17.67549995565787,2769.452100037597,309.3214013709063,2026-08-17 01:00:16,1000.0,23.0,224.0,19.0
74,1786928407,60,,Aggregated,57.4,0.0,470.0,670.0,820.0,890.0,1000.0,1100.0,1300.0,1400.0,2600.0,2800.0,2800.0,2680,1,470.0,535.3315560454928,17.67549995565787,2769.452100037597,308.4253731343284,2026-08-17 01:00:17,1000.0,23.0,224.0,19.0
75,1786928408,60,,Aggregated,56.5,0.0,480.0,690.0,840.0,900.0,1000.0,1100.0,1300.0,1400.0,2600.0,2800.0,2800.0,2738,1,480.0,547.6838092776229,17.67549995565787,2769.452100037597,306.9762600438276,2026-08-17 01:00:19,1000.0,23.0,224.0,19.0
76,1786928409,60,,Aggregated,56.5,0.0,500.0,720.0,860.0,920.0,1000.0,1100.0,1300.0,1400.0,2600.0,2800.0,2800.0,2786,1,500.0,555.4092767056837,17.67549995565787,2769.452100037597,305.0348169418521,2026-08-17 01:00:20,1000.0,23.0,224.0,19.0
77,1786928410,60,,Aggregated,55.4,0.0,510.0,740.0,880.0,930.0,1100.0,1200.0,1300.0,1400.0,2600.0,2800.0,2800.0,2837,1,510.0,567.3664902720734,17.67549995565787,2769.452100037597,304.8491364117025,2026-08-17 01:00:21,1000.0,23.0,224.0,19.0
78,1786928411,60,,Aggregated,55.6,0.0,520.0,760.0,900.0,940.0,1100.0,1200.0,1300.0,1400.0,2600.0,2800.0,2800.0,2900,1,520.0,578.0118918282598,17.67549995565787,2769.452100037597,302.32689655172413,2026-08-17 01:00:22,1000.0,23.0,224.0,19.0
79,1786928412,60,,Aggregated,54.3,0.0,530.0,780.0,910.0,950.0,1100.0,1200.0,1300.0,1400.0,2600.0,2800.0,2800.0,2947,1,530.0,587.2126939267389,17.67549995565787,2769.452100037597,302.02443162538174,2026-08-17 01:00:23,1000.0,23.0,224.0,19.0
80,1786928413,60,,Aggregated,54.9,0.0,540.0,800.0,920.0,970.0,1100.0,1200.0,1300.0,1500.0,2500.0,2800.0,2800.0,3005,1,540.0,597.4686335448017,17.67549995565787,2769.452100037597,299.9304492512479,2026-08-17 01:00:24,1000.0,23.0,212.0,19.0
81,1786928414,60,,Aggregated,53.7,0.0,560.0,830.0,930.0,980.0,1100.0,1200.0,1300.0,1500.0,2500.0,2800.0,2800.0,3063,1,560.0,606.6640351623684,17.67549995565787,2769.452100037597,298.13875285667643,2026-08-17 01:00:25,1000.0,23.0,212.0,19.0
82,1786928415,60,,Aggregated,53.2,0.0,570.0,840.0,940.0,990.0,1100.0,1200.0,1300.0,1500.0,2500.0,2800.0,2800.0,3113,1,570.0,612.8200409581686,17.67549995565787,2769.452100037597,296.52971410215224,2026-08-17 01:00:26,1000.0,23.0,212.0,19.0
83,1786928416,60,,Aggregated,53.2,0.0,580.0,860.0,950.0,1000.0,1100.0,1200.0,1300.0,1500.0,2500.0,2800.0,2800.0,3169,1,580.0,622.6279863056861,17.67549995565787,2769.452100037597,295.3105080467024,2026-08-17 01:00:28,1000.0,23.0,212.0,19.0
84,1786928417,60,,Aggregated,53.3,0.0,590.0,880.0,960.0,1000.0,1100.0,1200.0,1300.0,1500.0,2500.0,2800.0,2800.0,3226,1,590.0,630.1987525736239,17.67549995565787,2769.452100037597,293.24457532548047,2026-08-17 01:00:29,1000.0,23.0,212.0,19.0
85,1786928418,60,,Aggregated,53.6,0.0,610.0,890.0,970.0,1000.0,1100.0,1200.0,1300.0,1500.0,2500.0,2800.0,2800.0,3279,1,610.0,637.2224793847136,17.67549995565787,2769.452100037597,292.2238487343702,2026-08-17 01:00:30,1000.0,23.0,212.0,19.0
86,1786928419,60,,Aggregated,54.1,0.0,630.0,900.0,980.0,1000.0,1100.0,1200.0,1300.0,1500.0,2500.0,2800.0,2800.0,3329,1,630.0,645.2346792438362,17.67549995565787,2769.452100037597,291.0567738059477,2026-08-17 01:00:31,1000.0,23.0,212.0,19.0
87,1786928420,60,,Aggregated,54.1,0.0,640.0,910.0,990.0,1000.0,1100.0,1200.0,1300.0,1500.0,2500.0,2800.0,2800.0,3387,1,640.0,653.0008345446508,17.67549995565787,2769.452100037597,289.62887511071744,2026-08-17 01:00:32,1000.0,23.0,212.0,19.0
88,1786928421,60,,Aggregated,53.6,0.0,650.0,920.0,1000.0,1000.0,1100.0,1200.0,1300.0,1500.0,2500.0,2800.0,2800.0,3435,1,650.0,659.5060069585732,17.67549995565787,2769.452100037597,288.6876273653566,2026-08-17 01:00:33,1000.0,23.0,212.0,19.0
89,1786928422,60,,Aggregated,54.7,0.0,660.0,930.0,1000.0,1100.0,1200.0,1200.0,1400.0,1500.0,2500.0,2800.0,2800.0,3483,1,660.0,668.1412118583822,17.67549995565787,2769.452100037597,288.52368647717486,2026-08-17 01:00:34,1000.0,23.0,212.0,19.0
90,1786928423,60,,Aggregated,53.1,0.0,670.0,940.0,1000.0,1100.0,1200.0,1200.0,1400.0,1500.0,2500.0,2800.0,2800.0,3539,1,670.0,675.9242030525029,17.67549995565787,2769.452100037597,287.6603560327776,2026-08-17 01:00:35,1000.0,23.0,212.0,19.0
91,1786928424,60,,Aggregated,53.5,0.0,690.0,950.0,1000.0,1100.0,1200.0,1200.0,1400.0,1500.0,2500.0,2800.0,2800.0,3593,1,690.0,682.3628358481844,17.67549995565787,2769.452100037597,286.4962426941275,2026-08-17 01:00:37,1000.0,23.0,212.0,19.0
92,1786928425,60,,Aggregated,53.3,0.0,700.0,960.0,1000.0,1100.0,1200.0,1200.0,1400.0,1500.0,2500.0,2800.0,2800.0,3643,1,700.0,688.5021245957561,17.67549995565787,2769.452100037597,285.14740598407906,2026-08-17 01:00:38,1000.0,23.0,212.0,19.0
93,1786928426,60,,Aggregated,52.7,0.0,720.0,970.0,1000.0,1100.0,1200.0,1200.0,1400.0,1500.0,2500.0,2800.0,2800.0,3702,1,720.0,694.2528925182248,17.67549995565787,2769.452100037597,283.40302539168016,2026-08-17 01:00:39,1000.0,25.0,203.0,20.0
94,1786928427,60,,Aggregated,53.0,0.0,740.0,970.0,1000.0,1100.0,1200.0,1300.0,1400.0,1500.0,2500.0,2800.0,2800.0,3755,1,740.0,699.1425999207733,17.67549995565787,2769.452100037597,281.9486018641811,2026-08-17 01:00:40,1000.0,25.0,203.0,20.0
95,1786928428,60,,Aggregated,53.6,0.0,750.0,980.0,1000.0,1100.0,1200.0,1300.0,1400.0,1500.0,2500.0,2800.0,2800.0,3799,1,750.0,705.6538189004319,17.67549995565787,2769.452100037597,282.0513292971835,2026-08-17 01:00:41,1000.0,25.0,203.0,20.0
