,User Count,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size,Dana CPU,Dana Memory,Remote CPU,Remote Memory
99.99%,0.7772740387911256,0.7139892771397421,0.09125025386352695,0.17331081352307473,0.23360413926171958,0.2763951508965068,0.3097540922587067,0.4105088831056352,0.4717226845337816,0.5147588480407275,0.5888860303998131,0.9422562563026586,1.0,1.0,0.4446981526972248,0.5578887641993766,0.19432659591657694,0.29409832789568247,-0.45921617948760624,0.9999976933697523,-0.6853591333576023,0.6456928200374206,0.7753707208446845,0.5999343700944546,0.7396344636159652
100%,0.7772740387911256,0.7139892771397421,0.09125025386352695,0.17331081352307473,0.23360413926171958,0.2763951508965068,0.3097540922587067,0.4105088831056352,0.4717226845337816,0.5147588480407275,0.5888860303998131,0.9422562563026586,1.0,1.0,0.4446981526972248,0.5578887641993766,0.19432659591657694,0.29409832789568247,-0.45921617948760624,0.9999976933697523,-0.6853591333576023,0.6456928200374206,0.7753707208446845,0.5999343700944546,0.7396344636159652
Total Request Count,0.7660394981537372,0.6846602293297837,-0.2054346976516727,0.922560075828966,0.922582788562323,0.922638813037199,0.9216131387720545,0.837121754738223,0.5999521654221942,0.18933316315564214,-0.06253852544581759,0.126473096405885,0.4446981526972248,0.4446981526972248,1.0,0.7340215356080412,0.9332678365027247,0.9286952387865252,-0.17101591243470496,0.4536407691697159,-0.8090905529708031,0.7802293992921183,0.7635892112151352,0.6635920343540992,0.8277431439114774
Total Failure Count,0.9076962081782393,0.9135752956158013,0.16508685218121638,0.5291463931794373,0.5557829209824372,0.5627272058008713,0.5569343938681512,0.4819432354516033,0.23141883209192562,-0.1631843581862761,-0.26648230995247524,0.3539120654634256,0.5578887641993766,0.5578887641993766,0.7340215356080412,1.0,0.5532005278345133,0.5442617214302249,-0.21307704366514518,0.5667084778385146,-0.8470154588599366,0.9689607939460287,0.8724929159327316,0.9606085123650568,0.7166987909837773
Total Median Response Time,0.5435811589273354,0.44699664149250545,-0.26391885972078366,0.9988800262026545,0.9820764995889737,0.9672372048677658,0.958872137615557,0.878132988083819,0.6507266759045947,0.20309418385302408,-0.11376457838067089,-0.13235284875335224,0.19432659591657694,0.19432659591657694,0.9332678365027247,0.5532005278345133,1.0,0.9798958680345942,-0.11067287712033355,0.23249729316040246,-0.600088390582993,0.5760611002518875,0.5566600578294045,0.45443021058518557,0.7049172660870677
Total Average Response Time,0.5735280951890488,0.47020461007693104,-0.2936241197209824,0.9791587296218114,0.9883650902289034,0.9888218881459709,0.9894108866627639,0.9469048811004136,0.7666860258537982,0.3519300345030356,0.024555911515327395,-0.021676236590093385,0.29409832789568247,0.29409832789568247,0.9286952387865252,0.5442617214302249,0.9798958680345942,1.0,-0.15101587825051613,0.341856558537115,-0.5883564605259185,0.5760152126038239,0.563063937587036,0.46652181798222114,0.7459357318729037
Total Min Response Time,-0.30528467639375123,-0.2770899930829068,-0.035176218410758346,-0.12794902385214427,-0.16882822750028353,-0.19924197539486263,-0.21482882620183047,-0.2556945536535241,-0.2800847825894855,-0.27854802375848375,-0.3050933149305853,-0.43873932611563454,-0.45921617948760624,-0.45921617948760624,-0.17101591243470496,-0.21307704366514518,-0.11067287712033355,-0.15101587825051613,1.0,-0.39461357457511437,0.3604702523121478,-0.24585445460398225,-0.29406485482561784,-0.22951521415591364,-0.29124495970665903
Total Max Response Time,0.7876540597068831,0.7231000455222197,0.09355611871076938,0.17349236532930593,0.2338254778997539,0.27660015813282,0.3099752062789555,0.41078965624219416,0.47207588228330705,0.5150368413880184,0.5891768706842041,0.9423072252648631,0.9999976933697523,0.9999976933697523,0.4536407691697159,0.5667084778385146,0.23249729316040246,0.341856558537115,-0.39461357457511437,1.0,-0.5633821038657223,0.6539040156596638,0.7825536586243298,0.6090651699425849,0.7527519913966664
Total Average Content Size,-0.88373712074294,-0.8697933394599825,0.04043270957694044,-0.6361560791561102,-0.6683087490636753,-0.6818946324148486,-0.6835742022917696,-0.6154580275268768,-0.37348008069680827,-0.03909668616621854,0.07275265405163243,-0.4481083768262404,-0.6853591333576023,-0.6853591333576023,-0.8090905529708031,-0.8470154588599366,-0.600088390582993,-0.5883564605259185,0.3604702523121478,-0.5633821038657223,1.0,-0.898738726422053,-0.8571462509277867,-0.8459185023993013,-0.7791318101732301
Dana CPU,0.9656926830421869,0.9674097524786094,0.061961427982860855,0.5484882716830376,0.5803403256595597,0.5904513020470645,0.5863904581118711,0.509972744745114,0.2516411494471853,-0.09791095358247258,-0.1838716708843121,0.4350190918763968,0.6456928200374206,0.6456928200374206,0.7802293992921183,0.9689607939460287,0.5760611002518875,0.5760152126038239,-0.24585445460398225,0.6539040156596638,-0.898738726422053,1.0,0.9382608990799456,0.9689554428037553,0.7896594116048583
Dana Memory,0.9473512975891355,0.9049758436185296,0.11907816600067267,0.5227490902435403,0.5327989959771968,0.5427034897293244,0.5393033756184441,0.4931375721890101,0.3041876709106521,0.06501715801037956,0.05282082658048747,0.5819571562723619,0.7753707208446845,0.7753707208446845,0.7635892112151352,0.8724929159327316,0.5566600578294045,0.563063937587036,-0.29406485482561784,0.7825536586243298,-0.8571462509277867,0.9382608990799456,1.0,0.8505698741719568,0.8525652562906194
Remote CPU,0.9331014183524049,0.9677004684073153,0.0466081010981223,0.425796362380532,0.4798094237689976,0.5005198409280642,0.49725061582457647,0.4380633801667823,0.19296468328911862,-0.15346389859033993,-0.24673611024342113,0.427077379737233,0.5999343700944546,0.5999343700944546,0.6635920343540992,0.9606085123650568,0.45443021058518557,0.46652181798222114,-0.22951521415591364,0.6090651699425849,-0.8459185023993013,0.9689554428037553,0.8505698741719568,1.0,0.7125693129803202
Remote Memory,0.8585327539525837,0.7708878052008651,-0.15334561260090968,0.6775646866300079,0.707080767174419,0.7235800407227615,0.7377141969032439,0.7489082707844139,0.6309352602400233,0.38264874993409853,0.23447263336400292,0.504343117389296,0.7396344636159652,0.7396344636159652,0.8277431439114774,0.7166987909837773,0.7049172660870677,0.7459357318729037,-0.29124495970665903,0.7527519913966664,-0.7791318101732301,0.7896594116048583,0.8525652562906194,0.7125693129803202,1.0
