timestamp,dana_cpu,dana_mem,remote_cpu,remote_mem
1787327415,711m,31Mi,154m,31Mi
1787327416,711m,31Mi,154m,31Mi
1787327417,711m,31Mi,154m,31Mi
1787327418,711m,31Mi,154m,31Mi
1787327419,711m,31Mi,154m,31Mi
1787327420,711m,31Mi,154m,31Mi
1787327421,711m,31Mi,154m,31Mi
1787327422,711m,31Mi,154m,31Mi
1787327424,778m,30Mi,175m,31Mi
1787327425,778m,30Mi,175m,31Mi
1787327426,778m,30Mi,175m,31Mi
1787327427,778m,30Mi,175m,31Mi
1787327428,778m,30Mi,175m,31Mi
1787327429,778m,30Mi,175m,31Mi
1787327430,778m,30Mi,175m,31Mi
1787327431,778m,30Mi,175m,31Mi
1787327433,778m,30Mi,175m,31Mi
1787327434,778m,30Mi,175m,31Mi
1787327435,778m,30Mi,175m,31Mi
1787327436,778m,30Mi,175m,31Mi
1787327437,778m,30Mi,175m,31Mi
1787327438,778m,30Mi,175m,31Mi
1787327439,707m,30Mi,177m,31Mi
1787327440,707m,30Mi,177m,31Mi
1787327442,707m,30Mi,177m,31Mi
1787327443,707m,30Mi,177m,31Mi
1787327444,707m,30Mi,177m,31Mi
1787327445,707m,30Mi,177m,31Mi
1787327446,707m,30Mi,177m,31Mi
1787327447,707m,30Mi,177m,31Mi
1787327448,707m,30Mi,177m,31Mi
1787327449,707m,30Mi,177m,31Mi
1787327451,707m,30Mi,177m,31Mi
1787327452,707m,30Mi,177m,31Mi
1787327453,707m,30Mi,177m,31Mi
1787327454,755m,29Mi,174m,31Mi
1787327455,755m,29Mi,174m,31Mi
1787327456,755m,29Mi,174m,31Mi
1787327457,755m,29Mi,174m,31Mi
1787327458,755m,29Mi,174m,31Mi
1787327459,755m,29Mi,174m,31Mi
1787327461,755m,29Mi,174m,31Mi
1787327462,755m,29Mi,174m,31Mi
1787327463,755m,29Mi,174m,31Mi
1787327464,755m,29Mi,174m,31Mi
1787327465,755m,29Mi,174m,31Mi
1787327466,755m,29Mi,174m,31Mi
1787327467,755m,29Mi,174m,31Mi
1787327468,777m,30Mi,183m,31Mi
1787327470,777m,30Mi,183m,31Mi
1787327471,777m,30Mi,183m,31Mi
1787327472,777m,30Mi,183m,31Mi
1787327473,777m,30Mi,183m,31Mi
1787327474,777m,30Mi,183m,31Mi
1787327475,777m,30Mi,183m,31Mi
1787327476,777m,30Mi,183m,31Mi
1787327478,777m,30Mi,183m,31Mi
1787327479,777m,30Mi,183m,31Mi
1787327480,777m,30Mi,183m,31Mi
1787327481,777m,30Mi,183m,31Mi
1787327482,777m,30Mi,183m,31Mi
1787327483,777m,30Mi,183m,31Mi
1787327484,753m,30Mi,181m,31Mi
1787327485,753m,30Mi,181m,31Mi
1787327486,753m,30Mi,181m,31Mi
1787327488,753m,30Mi,181m,31Mi
1787327489,753m,30Mi,181m,31Mi
1787327490,753m,30Mi,181m,31Mi
1787327491,753m,30Mi,181m,31Mi
1787327492,753m,30Mi,181m,31Mi
1787327493,753m,30Mi,181m,31Mi
1787327494,753m,30Mi,181m,31Mi
1787327496,753m,30Mi,181m,31Mi
1787327497,753m,30Mi,181m,31Mi
1787327498,753m,30Mi,181m,31Mi
1787327499,768m,29Mi,181m,31Mi
1787327500,768m,29Mi,181m,31Mi
1787327501,768m,29Mi,181m,31Mi
1787327502,768m,29Mi,181m,31Mi
1787327503,768m,29Mi,181m,31Mi
1787327505,768m,29Mi,181m,31Mi
1787327506,768m,29Mi,181m,31Mi
1787327507,768m,29Mi,181m,31Mi
1787327508,768m,29Mi,181m,31Mi
1787327509,768m,29Mi,181m,31Mi
1787327510,768m,29Mi,181m,31Mi
1787327511,768m,29Mi,181m,31Mi
1787327512,768m,29Mi,181m,31Mi
1787327514,795m,30Mi,176m,31Mi
1787327515,795m,30Mi,176m,31Mi
1787327516,795m,30Mi,176m,31Mi
1787327517,795m,30Mi,176m,31Mi
1787327518,795m,30Mi,176m,31Mi
