Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/[id],2105,0,550,564.0857636859151,117.25057795410976,1170.0453690136783,869.3315914489311,12.519392657818502,0.0,550,620,670,700,770,820,870,920,1000,1200,1200
POST,/post,426,0,310,355.36196540703367,56.291183980647475,919.6476889774203,7.0,2.5336158062853595,0.0,310,430,510,540,670,730,790,820,920,920,920
GET,/post/[zipf_id],3142,0,320,359.7005071453196,52.94603202491999,1130.8437040424906,169.96976448122214,18.68690343509061,0.0,320,440,520,560,650,730,800,840,960,1100,1100
,Aggregated,5673,0,440,435.2130659744125,52.94603202491999,1170.0453690136783,417.23426758328924,33.73991189919447,0.0,440,540,590,630,720,780,840,870,980,1200,1200
