Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/[id],2118,0,540,557.7170807881763,118.60662803519517,980.2713190438226,869.328611898017,12.596558336952917,0.0,540,620,660,690,750,800,860,890,970,980,980
POST,/post,459,0,300,335.5955250145541,52.57426999742165,942.3713170108385,7.0,2.7298490446937627,0.0,300,380,470,520,630,710,770,820,940,940,940
GET,/post/[zipf_id],3092,0,320,355.7403119573328,58.473576966207474,1171.784370962996,169.88842173350582,18.38930990456016,0.0,320,450,520,550,640,690,770,800,910,1200,1200
,Aggregated,5669,0,440,429.56997136410496,52.57426999742165,1171.784370962996,418.0183453871935,33.71571728620684,0.0,440,530,580,620,700,760,810,860,950,1200,1200
