Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/[id],2055,0,520,544.7729874376508,83.75576295657083,983.0116149969399,869.3401459854015,12.223382769655075,0.0,520,600,650,680,730,780,830,860,980,980,980
POST,/post,436,0,290,340.4380371936954,58.61630098661408,908.8060389622115,7.0,2.593379507333145,0.0,290,440,500,540,610,680,730,760,910,910,910
GET,/post/[zipf_id],3177,0,340,370.08345090946244,59.04961202759296,1004.2193530243821,169.82404784387788,18.897171318342664,0.0,340,470,530,570,650,710,760,800,930,1000,1000
,Aggregated,5668,0,440,431.1387785709573,58.61630098661408,1004.2193530243821,410.91690190543403,33.713933595330886,0.0,440,530,580,610,690,740,790,840,960,1000,1000
