timestamp,dana_cpu,dana_mem,remote_cpu,remote_mem
1787098041,1203m,21Mi,183m,20Mi
1787098042,1203m,21Mi,183m,20Mi
1787098043,1203m,21Mi,183m,20Mi
1787098044,1152m,21Mi,181m,20Mi
1787098045,1152m,21Mi,181m,20Mi
1787098046,1152m,21Mi,181m,20Mi
1787098047,1152m,21Mi,181m,20Mi
1787098048,1152m,21Mi,181m,20Mi
1787098050,1152m,21Mi,181m,20Mi
1787098051,1152m,21Mi,181m,20Mi
1787098052,1152m,21Mi,181m,20Mi
1787098053,1152m,21Mi,181m,20Mi
1787098054,1152m,21Mi,181m,20Mi
1787098055,1152m,21Mi,181m,20Mi
1787098056,1152m,21Mi,181m,20Mi
1787098058,1152m,21Mi,181m,20Mi
1787098059,1032m,21Mi,180m,20Mi
1787098060,1032m,21Mi,180m,20Mi
1787098061,1032m,21Mi,180m,20Mi
1787098062,1032m,21Mi,180m,20Mi
1787098063,1032m,21Mi,180m,20Mi
1787098064,1032m,21Mi,180m,20Mi
1787098065,1032m,21Mi,180m,20Mi
1787098067,1032m,21Mi,180m,20Mi
1787098068,1032m,21Mi,180m,20Mi
1787098069,1032m,21Mi,180m,20Mi
1787098070,1032m,21Mi,180m,20Mi
1787098071,1032m,21Mi,180m,20Mi
1787098072,1032m,21Mi,180m,20Mi
1787098073,1045m,21Mi,175m,18Mi
1787098074,1045m,21Mi,175m,18Mi
1787098076,1045m,21Mi,175m,18Mi
1787098077,1045m,21Mi,175m,18Mi
1787098078,1045m,21Mi,175m,18Mi
1787098079,1045m,21Mi,175m,18Mi
1787098080,1045m,21Mi,175m,18Mi
1787098081,1045m,21Mi,175m,18Mi
1787098082,1045m,21Mi,175m,18Mi
1787098084,1045m,21Mi,175m,18Mi
1787098085,1045m,21Mi,175m,18Mi
1787098086,1045m,21Mi,175m,18Mi
1787098087,1045m,21Mi,175m,18Mi
1787098088,1045m,21Mi,175m,18Mi
1787098089,1100m,21Mi,171m,19Mi
1787098090,1100m,21Mi,171m,19Mi
1787098091,1100m,21Mi,171m,19Mi
1787098093,1100m,21Mi,171m,19Mi
1787098094,1100m,21Mi,171m,19Mi
1787098095,1100m,21Mi,171m,19Mi
1787098096,1100m,21Mi,171m,19Mi
1787098097,1100m,21Mi,171m,19Mi
1787098098,1100m,21Mi,171m,19Mi
1787098099,1100m,21Mi,171m,19Mi
1787098100,1100m,21Mi,171m,19Mi
1787098102,1100m,21Mi,171m,19Mi
1787098103,1100m,21Mi,171m,19Mi
1787098104,1118m,20Mi,184m,20Mi
1787098105,1118m,20Mi,184m,20Mi
1787098106,1118m,20Mi,184m,20Mi
1787098107,1118m,20Mi,184m,20Mi
1787098108,1118m,20Mi,184m,20Mi
1787098109,1118m,20Mi,184m,20Mi
1787098111,1118m,20Mi,184m,20Mi
1787098112,1118m,20Mi,184m,20Mi
1787098113,1118m,20Mi,184m,20Mi
1787098114,1118m,20Mi,184m,20Mi
1787098115,1118m,20Mi,184m,20Mi
1787098116,1118m,20Mi,184m,20Mi
1787098117,1118m,20Mi,184m,20Mi
1787098118,1023m,20Mi,171m,20Mi
1787098120,1023m,20Mi,171m,20Mi
1787098121,1023m,20Mi,171m,20Mi
1787098122,1023m,20Mi,171m,20Mi
1787098123,1023m,20Mi,171m,20Mi
1787098124,1023m,20Mi,171m,20Mi
1787098125,1023m,20Mi,171m,20Mi
1787098126,1023m,20Mi,171m,20Mi
1787098128,1023m,20Mi,171m,20Mi
1787098129,1023m,20Mi,171m,20Mi
1787098130,1023m,20Mi,171m,20Mi
1787098131,1023m,20Mi,171m,20Mi
1787098132,1023m,20Mi,171m,20Mi
1787098133,1023m,20Mi,171m,20Mi
1787098134,1099m,21Mi,173m,19Mi
1787098135,1099m,21Mi,173m,19Mi
1787098137,1099m,21Mi,173m,19Mi
1787098138,1099m,21Mi,173m,19Mi
1787098139,1099m,21Mi,173m,19Mi
1787098140,1099m,21Mi,173m,19Mi
1787098141,1099m,21Mi,173m,19Mi
1787098142,1099m,21Mi,173m,19Mi
1787098143,1099m,21Mi,173m,19Mi
1787098144,1099m,21Mi,173m,19Mi
1787098146,1099m,21Mi,173m,19Mi
1787098147,1099m,21Mi,173m,19Mi
1787098148,1099m,21Mi,173m,19Mi
1787098149,1122m,20Mi,183m,20Mi
1787098150,1122m,20Mi,183m,20Mi
1787098151,1122m,20Mi,183m,20Mi
1787098152,1122m,20Mi,183m,20Mi
1787098153,1122m,20Mi,183m,20Mi
1787098155,1122m,20Mi,183m,20Mi
1787098156,1122m,20Mi,183m,20Mi
1787098157,1122m,20Mi,183m,20Mi
1787098158,1122m,20Mi,183m,20Mi
1787098159,1122m,20Mi,183m,20Mi
1787098160,1122m,20Mi,183m,20Mi
1787098161,1122m,20Mi,183m,20Mi
1787098163,1122m,20Mi,183m,20Mi
1787098164,1071m,20Mi,180m,20Mi
1787098165,1071m,20Mi,180m,20Mi
1787098166,1071m,20Mi,180m,20Mi
1787098167,1071m,20Mi,180m,20Mi
1787098168,1071m,20Mi,180m,20Mi
1787098169,1071m,20Mi,180m,20Mi
1787098170,1071m,20Mi,180m,20Mi
1787098172,1071m,20Mi,180m,20Mi
1787098173,1071m,20Mi,180m,20Mi
1787098174,1071m,20Mi,180m,20Mi
1787098175,1071m,20Mi,180m,20Mi
1787098176,1071m,20Mi,180m,20Mi
1787098177,1071m,20Mi,180m,20Mi
1787098178,1015m,20Mi,163m,20Mi
1787098180,1015m,20Mi,163m,20Mi
1787098181,1015m,20Mi,163m,20Mi
1787098182,1015m,20Mi,163m,20Mi
1787098183,1015m,20Mi,163m,20Mi
1787098184,1015m,20Mi,163m,20Mi
1787098185,1015m,20Mi,163m,20Mi
1787098186,1015m,20Mi,163m,20Mi
1787098187,1015m,20Mi,163m,20Mi
1787098188,1015m,20Mi,163m,20Mi
1787098190,1015m,20Mi,163m,20Mi
1787098191,1015m,20Mi,163m,20Mi
1787098192,1015m,20Mi,163m,20Mi
1787098193,1015m,20Mi,163m,20Mi
1787098194,1152m,20Mi,171m,20Mi
1787098195,1152m,20Mi,171m,20Mi
1787098196,1152m,20Mi,171m,20Mi
1787098198,1152m,20Mi,171m,20Mi
1787098199,1152m,20Mi,171m,20Mi
1787098200,1152m,20Mi,171m,20Mi
1787098201,1152m,20Mi,171m,20Mi
1787098202,1152m,20Mi,171m,20Mi
1787098203,1152m,20Mi,171m,20Mi
1787098204,1152m,20Mi,171m,20Mi
1787098205,1152m,20Mi,171m,20Mi
1787098207,1152m,20Mi,171m,20Mi
1787098208,1152m,20Mi,171m,20Mi
1787098209,1085m,20Mi,175m,20Mi
1787098210,1085m,20Mi,175m,20Mi
1787098211,1085m,20Mi,175m,20Mi
1787098212,1085m,20Mi,175m,20Mi
1787098213,1085m,20Mi,175m,20Mi
1787098215,1085m,20Mi,175m,20Mi
1787098216,1085m,20Mi,175m,20Mi
1787098217,1085m,20Mi,175m,20Mi
1787098218,1085m,20Mi,175m,20Mi
1787098219,1085m,20Mi,175m,20Mi
1787098220,1085m,20Mi,175m,20Mi
1787098221,1085m,20Mi,175m,20Mi
1787098222,1085m,20Mi,175m,20Mi
1787098224,1085m,20Mi,171m,20Mi
1787098225,1085m,20Mi,171m,20Mi
1787098226,1085m,20Mi,171m,20Mi
1787098227,1085m,20Mi,171m,20Mi
1787098228,1085m,20Mi,171m,20Mi
1787098229,1085m,20Mi,171m,20Mi
1787098230,1085m,20Mi,171m,20Mi
1787098231,1085m,20Mi,171m,20Mi
1787098233,1085m,20Mi,171m,20Mi
1787098234,1085m,20Mi,171m,20Mi
1787098235,1085m,20Mi,171m,20Mi
1787098236,1085m,20Mi,171m,20Mi
1787098237,1085m,20Mi,171m,20Mi
1787098238,1152m,20Mi,175m,21Mi
1787098239,1152m,20Mi,175m,21Mi
1787098241,1152m,20Mi,175m,21Mi
1787098242,1152m,20Mi,175m,21Mi
1787098243,1152m,20Mi,175m,21Mi
1787098244,1152m,20Mi,175m,21Mi
1787098245,1152m,20Mi,175m,21Mi
1787098246,1152m,20Mi,175m,21Mi
1787098247,1152m,20Mi,175m,21Mi
1787098248,1152m,20Mi,175m,21Mi
1787098250,1152m,20Mi,175m,21Mi
1787098251,1152m,20Mi,175m,21Mi
1787098252,1152m,20Mi,175m,21Mi
1787098253,1152m,20Mi,175m,21Mi
1787098254,1257m,20Mi,173m,20Mi
1787098255,1257m,20Mi,173m,20Mi
1787098256,1257m,20Mi,173m,20Mi
1787098257,1257m,20Mi,173m,20Mi
1787098259,1257m,20Mi,173m,20Mi
1787098260,1257m,20Mi,173m,20Mi
1787098261,1257m,20Mi,173m,20Mi
1787098262,1257m,20Mi,173m,20Mi
1787098263,1257m,20Mi,173m,20Mi
1787098264,1257m,20Mi,173m,20Mi
1787098265,1257m,20Mi,173m,20Mi
1787098267,1257m,20Mi,173m,20Mi
1787098268,1257m,20Mi,173m,20Mi
1787098269,1010m,20Mi,166m,20Mi
1787098270,1010m,20Mi,166m,20Mi
1787098271,1010m,20Mi,166m,20Mi
1787098272,1010m,20Mi,166m,20Mi
1787098273,1010m,20Mi,166m,20Mi
1787098274,1010m,20Mi,166m,20Mi
1787098276,1010m,20Mi,166m,20Mi
1787098277,1010m,20Mi,166m,20Mi
1787098278,1010m,20Mi,166m,20Mi
1787098279,1010m,20Mi,166m,20Mi
1787098280,1010m,20Mi,166m,20Mi
1787098281,1010m,20Mi,166m,20Mi
1787098282,1010m,20Mi,166m,20Mi
1787098283,1084m,21Mi,167m,19Mi
1787098285,1084m,21Mi,167m,19Mi
1787098286,1084m,21Mi,167m,19Mi
1787098287,1084m,21Mi,167m,19Mi
1787098288,1084m,21Mi,167m,19Mi
1787098289,1084m,21Mi,167m,19Mi
1787098290,1084m,21Mi,167m,19Mi
1787098291,1084m,21Mi,167m,19Mi
1787098292,1084m,21Mi,167m,19Mi
1787098294,1084m,21Mi,167m,19Mi
1787098295,1084m,21Mi,167m,19Mi
1787098296,1084m,21Mi,167m,19Mi
1787098297,1084m,21Mi,167m,19Mi
1787098298,1084m,21Mi,167m,19Mi
1787098299,1183m,20Mi,159m,19Mi
1787098300,1183m,20Mi,159m,19Mi
1787098301,1183m,20Mi,159m,19Mi
1787098303,1183m,20Mi,159m,19Mi
1787098304,1183m,20Mi,159m,19Mi
1787098305,1183m,20Mi,159m,19Mi
1787098306,1183m,20Mi,159m,19Mi
1787098307,1183m,20Mi,159m,19Mi
1787098308,1183m,20Mi,159m,19Mi
1787098309,1183m,20Mi,159m,19Mi
1787098310,1183m,20Mi,159m,19Mi
1787098312,1183m,20Mi,159m,19Mi
1787098313,1183m,20Mi,159m,19Mi
1787098314,320m,19Mi,64m,19Mi
1787098315,320m,19Mi,64m,19Mi
1787098316,320m,19Mi,64m,19Mi
1787098317,320m,19Mi,64m,19Mi
1787098318,320m,19Mi,64m,19Mi
1787098319,320m,19Mi,64m,19Mi
1787098321,320m,19Mi,64m,19Mi
1787098322,320m,19Mi,64m,19Mi
1787098323,320m,19Mi,64m,19Mi
