Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/[id],2588,26,180,352.5530697458355,73.29059997573495,9983.60799998045,846.4173106646059,7.187429225455022,0.07220755790642602,180,260,320,370,610,980,2200,3900,7600,10000,10000
POST,/post,635,3,93,187.35831826714445,45.20330001832917,3901.5928999870084,6.966929133858268,1.763530741176174,0.008331641296895311,93,110,130,180,370,770,1300,1900,3900,3900,3900
GET,/post/[zipf_id],11879,79,95,151.0504640373677,45.859500009100884,3860.2480000117794,166.682885764795,32.9905223219398,0.21939988748490985,95,120,150,180,270,440,750,990,2100,3100,3900
,Aggregated,15102,108,110,187.1082200305754,45.20330001832917,9983.60799998045,276.4519931134949,41.941482288570995,0.2999390866882312,110,140,180,210,340,570,930,1400,5100,8200,10000
