Sample,Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size,Captured Timestamp,CPU,Memory,Cache Hits,Cache Misses,Cache Size,Cache Hits/s,Cache Misses/s,Cache Requests/s,Cache Hit Ratio,Cache Avg Latency
90,1786552327,60,,Aggregated,59.8,0.0,190.0,260.0,310.0,340.0,450.0,640.0,1500.0,2900.0,5600.0,6500.0,6500.0,3896,0,190.0,280.27928273577925,39.91932491771877,6530.649353982881,321.6285934291581,2026-08-12 16:32:13,876.0,25.0,3358.0,474.0,0.0,60.0,1.0,61.0,0.9836065573770492,188.0
91,1786552328,60,,Aggregated,59.5,0.0,190.0,260.0,310.0,340.0,450.0,640.0,1400.0,2900.0,5600.0,6500.0,6500.0,3953,0,190.0,280.0215986162264,39.91932491771877,6530.649353982881,321.87907918036933,2026-08-12 16:32:15,876.0,25.0,3413.0,479.0,0.0,55.0,5.0,60.0,0.9166666666666666,187.0
92,1786552329,60,,Aggregated,60.0,0.0,190.0,260.0,310.0,340.0,450.0,630.0,1400.0,2800.0,5600.0,6500.0,6500.0,4017,0,190.0,280.32656204777186,39.91932491771877,6530.649353982881,320.8839930296241,2026-08-12 16:32:16,876.0,25.0,3475.0,483.0,0.0,62.0,4.0,66.0,0.9393939393939394,186.0
93,1786552330,60,,Aggregated,59.5,0.0,190.0,260.0,310.0,340.0,450.0,630.0,1400.0,2800.0,5600.0,6500.0,6500.0,4075,0,190.0,280.2939255792145,39.91932491771877,6530.649353982881,320.09374233128835,2026-08-12 16:32:17,876.0,25.0,3540.0,484.0,0.0,65.0,1.0,66.0,0.9848484848484848,185.0
94,1786552331,60,,Aggregated,59.5,0.0,190.0,260.0,310.0,340.0,450.0,620.0,1400.0,2800.0,5600.0,6500.0,6500.0,4135,0,190.0,280.19991272713025,39.91932491771877,6530.649353982881,320.0031438935913,2026-08-12 16:32:18,876.0,25.0,3540.0,484.0,0.0,0.0,0.0,0.0,0.0,185.0
95,1786552332,60,,Aggregated,59.4,0.0,190.0,270.0,310.0,350.0,450.0,620.0,1400.0,2800.0,5600.0,6500.0,6500.0,4195,0,190.0,280.7541210923668,39.91932491771877,6530.649353982881,320.14278903456494,2026-08-12 16:32:19,876.0,25.0,3596.0,488.0,0.0,56.0,4.0,60.0,0.9333333333333332,185.0
96,1786552333,60,,Aggregated,59.7,0.0,190.0,270.0,320.0,350.0,450.0,610.0,1400.0,2700.0,5600.0,6500.0,6500.0,4256,0,190.0,281.3956632267754,39.91932491771877,6530.649353982881,319.1059680451128,2026-08-12 16:32:20,876.0,25.0,3653.0,491.0,0.0,57.0,3.0,60.0,0.95,184.0
97,1786552334,60,,Aggregated,59.7,0.0,200.0,270.0,320.0,350.0,450.0,610.0,1300.0,2700.0,5600.0,6500.0,6500.0,4318,0,200.0,281.36842561897146,39.91932491771877,6530.649353982881,317.99976841130155,2026-08-12 16:32:21,876.0,25.0,3714.0,495.0,0.0,61.0,4.0,65.0,0.9384615384615383,183.0
98,1786552335,60,,Aggregated,59.9,0.0,200.0,270.0,320.0,350.0,450.0,600.0,1300.0,2700.0,5600.0,6500.0,6500.0,4378,0,200.0,281.3545735488557,39.91932491771877,6530.649353982881,318.2574234810416,2026-08-12 16:32:22,876.0,25.0,3774.0,496.0,0.0,60.0,1.0,61.0,0.9836065573770492,183.0
99,1786552336,60,,Aggregated,60.0,0.0,200.0,270.0,320.0,350.0,460.0,590.0,1300.0,2700.0,5600.0,6500.0,6500.0,4439,0,200.0,281.72618028405475,39.91932491771877,6530.649353982881,317.57648118945707,2026-08-12 16:32:23,876.0,25.0,3830.0,500.0,0.0,56.0,4.0,60.0,0.9333333333333332,182.0
100,1786552337,60,,Aggregated,59.7,0.0,200.0,280.0,320.0,350.0,460.0,590.0,1300.0,2700.0,5600.0,6500.0,6500.0,4495,0,200.0,282.1921331179406,39.91932491771877,6530.649353982881,316.6598442714127,2026-08-12 16:32:24,965.0,26.0,3884.0,507.0,0.0,54.0,7.0,61.0,0.8852459016393442,181.0
101,1786552338,60,,Aggregated,59.9,0.0,200.0,280.0,320.0,350.0,460.0,580.0,1200.0,2600.0,5600.0,6500.0,6500.0,4558,0,200.0,282.8874739999309,39.91932491771877,6530.649353982881,316.2902588854761,2026-08-12 16:32:25,965.0,26.0,3943.0,509.0,0.0,59.0,2.0,61.0,0.9672131147540984,181.0
102,1786552339,60,,Aggregated,59.5,0.0,200.0,280.0,320.0,350.0,460.0,580.0,1200.0,2600.0,5600.0,6500.0,6500.0,4617,0,200.0,283.1903383182846,39.91932491771877,6530.649353982881,316.6226987221139,2026-08-12 16:32:26,965.0,26.0,4004.0,511.0,0.0,61.0,2.0,63.0,0.9682539682539684,180.0
103,1786552340,60,,Aggregated,59.7,0.0,210.0,280.0,320.0,350.0,460.0,570.0,1200.0,2600.0,5600.0,6500.0,6500.0,4680,0,210.0,283.25900363240345,39.91932491771877,6530.649353982881,315.71367521367523,2026-08-12 16:32:27,965.0,26.0,4062.0,512.0,0.0,58.0,1.0,59.0,0.9830508474576272,180.0
104,1786552341,60,,Aggregated,60.1,0.0,210.0,280.0,330.0,360.0,460.0,570.0,1200.0,2600.0,5600.0,6500.0,6500.0,4738,0,210.0,283.62300793538395,39.91932491771877,6530.649353982881,315.0198395947657,2026-08-12 16:32:28,965.0,26.0,4118.0,519.0,0.0,56.0,7.0,63.0,0.8888888888888888,179.0
105,1786552342,60,,Aggregated,59.8,0.0,210.0,290.0,330.0,360.0,460.0,570.0,1200.0,2600.0,5600.0,6500.0,6500.0,4796,0,210.0,284.4598383709825,39.91932491771877,6530.649353982881,314.5223102585488,2026-08-12 16:32:30,965.0,26.0,4177.0,521.0,0.0,59.0,2.0,61.0,0.9672131147540984,178.0
106,1786552343,60,,Aggregated,59.7,0.0,210.0,290.0,330.0,360.0,460.0,570.0,1200.0,2600.0,5600.0,6500.0,6500.0,4857,0,210.0,285.0460364216623,39.91932491771877,6530.649353982881,314.3656578134651,2026-08-12 16:32:31,965.0,26.0,4231.0,525.0,0.0,54.0,4.0,58.0,0.9310344827586208,178.0
107,1786552344,60,,Aggregated,59.7,0.0,210.0,290.0,330.0,360.0,460.0,570.0,1200.0,2500.0,5600.0,6500.0,6500.0,4916,0,210.0,286.2302106744286,39.91932491771877,6530.649353982881,314.2174532139951,2026-08-12 16:32:32,965.0,26.0,4291.0,527.0,0.0,60.0,2.0,62.0,0.967741935483871,177.0
108,1786552345,60,,Aggregated,60.0,0.0,220.0,290.0,340.0,370.0,460.0,580.0,1100.0,2500.0,5600.0,6500.0,6500.0,4974,0,220.0,287.5213019869228,39.91932491771877,6530.649353982881,314.7617611580217,2026-08-12 16:32:33,965.0,26.0,4345.0,533.0,0.0,54.0,6.0,60.0,0.9,177.0
109,1786552346,60,,Aggregated,59.4,0.0,220.0,290.0,340.0,370.0,470.0,580.0,1100.0,2500.0,5600.0,6500.0,6500.0,5033,0,220.0,289.2085638020492,39.91932491771877,6530.649353982881,313.55116232863105,2026-08-12 16:32:34,965.0,26.0,4401.0,539.0,0.0,56.0,6.0,62.0,0.9032258064516128,177.0
110,1786552347,60,,Aggregated,59.4,0.0,220.0,300.0,340.0,380.0,470.0,590.0,1100.0,2500.0,5600.0,6500.0,6500.0,5090,0,220.0,291.27829446519536,39.91932491771877,6530.649353982881,313.09646365422395,2026-08-12 16:32:35,965.0,26.0,4453.0,542.0,0.0,52.0,3.0,55.0,0.9454545454545454,177.0
111,1786552348,60,,Aggregated,59.2,0.0,220.0,300.0,350.0,380.0,480.0,600.0,1100.0,2500.0,5600.0,6500.0,6500.0,5147,0,220.0,293.8476915595022,39.91932491771877,6530.649353982881,313.18729356906937,2026-08-12 16:32:36,965.0,26.0,4510.0,546.0,0.0,57.0,4.0,61.0,0.9344262295081968,176.0
112,1786552349,60,,Aggregated,59.0,0.0,230.0,300.0,350.0,390.0,490.0,620.0,1100.0,2500.0,5600.0,6500.0,6500.0,5203,0,230.0,296.6783869779856,39.91932491771877,6530.649353982881,313.2046896021526,2026-08-12 16:32:37,965.0,26.0,4564.0,551.0,0.0,54.0,5.0,59.0,0.9152542372881356,176.0
113,1786552350,60,,Aggregated,58.7,0.0,230.0,310.0,360.0,400.0,500.0,640.0,1100.0,2500.0,5600.0,6500.0,6500.0,5262,0,230.0,300.0837617932485,39.91932491771877,6530.649353982881,313.7970353477765,2026-08-12 16:32:38,965.0,26.0,4564.0,551.0,0.0,0.0,0.0,0.0,0.0,176.0
114,1786552351,60,,Aggregated,58.1,0.0,230.0,310.0,360.0,400.0,510.0,650.0,1100.0,2400.0,5600.0,6500.0,6500.0,5318,0,230.0,303.4969207004086,39.91932491771877,6530.649353982881,313.6714930424972,2026-08-12 16:32:39,999.0,26.0,4628.0,552.0,0.0,64.0,1.0,65.0,0.9846153846153848,176.0
115,1786552352,60,,Aggregated,58.0,0.0,230.0,310.0,370.0,410.0,530.0,690.0,1100.0,2400.0,5600.0,6500.0,6500.0,5375,0,230.0,307.51909093530634,39.91932491771877,6530.649353982881,313.7866046511628,2026-08-12 16:32:40,999.0,26.0,4683.0,557.0,0.0,55.0,5.0,60.0,0.9166666666666666,176.0
116,1786552353,60,,Aggregated,58.4,0.0,240.0,320.0,370.0,420.0,550.0,710.0,1100.0,2100.0,5600.0,6500.0,6500.0,5432,0,240.0,311.81686950823246,39.91932491771877,6530.649353982881,313.50920471281296,2026-08-12 16:32:41,999.0,26.0,4742.0,559.0,0.0,59.0,2.0,61.0,0.9672131147540984,175.0
117,1786552354,60,,Aggregated,58.0,0.0,240.0,320.0,380.0,430.0,570.0,730.0,1100.0,2100.0,5600.0,6500.0,6500.0,5489,0,240.0,316.8049847044079,39.91932491771877,6530.649353982881,313.4022590635817,2026-08-12 16:32:42,999.0,26.0,4796.0,565.0,0.0,54.0,6.0,60.0,0.9,175.0
118,1786552355,60,,Aggregated,57.6,0.0,240.0,320.0,390.0,430.0,590.0,770.0,1100.0,2100.0,5600.0,6500.0,6500.0,5545,0,240.0,321.9939101646748,39.91932491771877,6530.649353982881,313.6613165013526,2026-08-12 16:32:43,999.0,26.0,4852.0,567.0,0.0,56.0,2.0,58.0,0.9655172413793104,175.0
119,1786552356,60,,Aggregated,57.4,0.0,240.0,330.0,390.0,440.0,620.0,810.0,1100.0,2100.0,5600.0,6500.0,6500.0,5599,0,240.0,327.8002956093514,39.91932491771877,6530.649353982881,313.35363457760315,2026-08-12 16:32:44,999.0,26.0,4905.0,569.0,0.0,53.0,2.0,55.0,0.9636363636363636,175.0
120,1786552357,60,,Aggregated,57.1,0.0,250.0,330.0,400.0,450.0,650.0,860.0,1100.0,2000.0,5600.0,6500.0,6500.0,5655,0,250.0,334.1854047680119,39.91932491771877,6530.649353982881,313.12290008841734,2026-08-12 16:32:45,999.0,26.0,4960.0,573.0,0.0,55.0,4.0,59.0,0.9322033898305084,174.0
121,1786552358,60,,Aggregated,57.0,0.0,250.0,340.0,410.0,460.0,680.0,910.0,1100.0,2000.0,5600.0,6500.0,6500.0,5711,0,250.0,341.3021514008193,39.91932491771877,6530.649353982881,312.654176151287,2026-08-12 16:32:47,999.0,26.0,5012.0,578.0,0.0,52.0,5.0,57.0,0.912280701754386,174.0
122,1786552359,60,,Aggregated,56.9,0.0,250.0,340.0,410.0,470.0,710.0,960.0,1100.0,2000.0,5600.0,6500.0,6500.0,5772,0,250.0,348.546959732204,39.91932491771877,6530.649353982881,311.77702702702703,2026-08-12 16:32:48,999.0,26.0,5035.0,579.0,0.0,23.0,1.0,24.0,0.9583333333333334,174.0
123,1786552360,60,,Aggregated,56.4,0.0,250.0,340.0,420.0,480.0,740.0,970.0,1200.0,1900.0,5600.0,6500.0,6500.0,5820,0,250.0,353.81723407650355,39.91932491771877,6530.649353982881,311.2817869415808,2026-08-12 16:32:49,999.0,26.0,5052.0,579.0,0.0,17.0,0.0,17.0,1.0,175.0
124,1786552361,60,,Aggregated,56.6,0.0,260.0,350.0,430.0,490.0,770.0,990.0,1300.0,1900.0,5600.0,6500.0,6500.0,5893,0,260.0,361.6453634900016,39.91932491771877,6530.649353982881,309.13117257763446,2026-08-12 16:32:50,999.0,26.0,5065.0,579.0,0.0,13.0,0.0,13.0,1.0,177.0
125,1786552362,60,,Aggregated,56.8,0.0,260.0,350.0,440.0,500.0,770.0,990.0,1300.0,1900.0,5600.0,6500.0,6500.0,5954,0,260.0,365.3321934695852,39.91932491771877,6530.649353982881,307.317433658045,2026-08-12 16:32:51,999.0,26.0,5080.0,581.0,0.0,15.0,2.0,17.0,0.8823529411764706,176.0
126,1786552363,60,,Aggregated,56.0,0.0,260.0,360.0,450.0,520.0,770.0,990.0,1300.0,1800.0,5600.0,6500.0,6500.0,6015,0,260.0,368.9760485335376,39.91932491771877,6530.649353982881,306.1363258520366,2026-08-12 16:32:52,999.0,26.0,5096.0,582.0,0.0,16.0,1.0,17.0,0.9411764705882352,175.0
127,1786552364,60,,Aggregated,57.7,0.0,270.0,360.0,460.0,530.0,770.0,990.0,1300.0,1800.0,5600.0,6500.0,6500.0,6076,0,270.0,372.4054568238138,39.91932491771877,6530.649353982881,304.7587228439763,2026-08-12 16:32:53,999.0,26.0,5111.0,582.0,0.0,15.0,0.0,15.0,1.0,175.0
128,1786552365,60,,Aggregated,57.8,0.0,270.0,370.0,460.0,550.0,770.0,980.0,1300.0,1800.0,5600.0,6500.0,6500.0,6131,0,270.0,375.4357058534799,39.91932491771877,6530.649353982881,303.80345783722066,2026-08-12 16:32:54,1000.0,27.0,5111.0,582.0,0.0,0.0,0.0,0.0,0.0,175.0
129,1786552366,60,,Aggregated,58.3,0.0,270.0,370.0,470.0,560.0,780.0,1000.0,1300.0,1800.0,5600.0,6500.0,6500.0,6185,0,270.0,380.2630865400004,39.91932491771877,6530.649353982881,302.14438156831045,2026-08-12 16:32:55,1000.0,27.0,5126.0,583.0,0.0,15.0,1.0,16.0,0.9375,175.0
130,1786552367,60,,Aggregated,58.8,0.0,270.0,380.0,480.0,580.0,790.0,1000.0,1200.0,1800.0,5600.0,6500.0,6500.0,6254,0,270.0,384.6429413421896,39.91932491771877,6530.649353982881,299.8677646306364,2026-08-12 16:32:56,1000.0,27.0,5136.0,583.0,0.0,10.0,0.0,10.0,1.0,179.0
131,1786552368,60,,Aggregated,57.0,0.0,280.0,390.0,490.0,600.0,790.0,1000.0,1200.0,1700.0,5600.0,6500.0,6500.0,6315,0,280.0,387.25563534714286,39.91932491771877,6530.649353982881,298.6228028503563,2026-08-12 16:32:57,1000.0,27.0,5152.0,583.0,0.0,16.0,0.0,16.0,1.0,179.0
132,1786552369,60,,Aggregated,58.8,0.0,280.0,390.0,500.0,620.0,790.0,1000.0,1200.0,1700.0,5600.0,6500.0,6500.0,6371,0,280.0,389.7201419779867,39.91932491771877,6530.649353982881,297.7364620938628,2026-08-12 16:32:58,1000.0,27.0,5174.0,583.0,0.0,22.0,0.0,22.0,1.0,178.0
133,1786552370,60,,Aggregated,59.8,0.0,280.0,400.0,520.0,640.0,790.0,1000.0,1200.0,1700.0,5600.0,6500.0,6500.0,6428,0,280.0,392.3883276307,39.91932491771877,6530.649353982881,296.48086496577474,2026-08-12 16:32:59,1000.0,27.0,5188.0,583.0,0.0,14.0,0.0,14.0,1.0,178.0
134,1786552371,60,,Aggregated,60.0,0.0,290.0,400.0,520.0,640.0,790.0,1000.0,1200.0,1700.0,5600.0,6500.0,6500.0,6464,0,290.0,393.99953931301707,39.91932491771877,6530.649353982881,296.99814356435644,2026-08-12 16:33:00,1000.0,27.0,5209.0,584.0,0.0,21.0,1.0,22.0,0.9545454545454546,178.0
135,1786552372,60,,Aggregated,60.0,0.0,290.0,410.0,530.0,650.0,820.0,1100.0,1300.0,1700.0,5600.0,6500.0,6500.0,6530,0,290.0,400.8207753113119,39.91932491771877,6530.649353982881,295.39862174578866,2026-08-12 16:33:02,1000.0,27.0,5221.0,584.0,0.0,12.0,0.0,12.0,1.0,182.0
136,1786552373,60,,Aggregated,60.1,0.0,290.0,420.0,550.0,650.0,830.0,1100.0,1300.0,1700.0,5600.0,6500.0,6500.0,6601,0,290.0,404.6373276520081,39.91932491771877,6530.649353982881,293.81654294803815,2026-08-12 16:33:03,1000.0,27.0,5235.0,585.0,0.0,14.0,1.0,15.0,0.9333333333333332,186.0
137,1786552374,60,,Aggregated,56.7,0.0,290.0,420.0,570.0,660.0,820.0,1000.0,1300.0,1700.0,5600.0,6500.0,6500.0,6661,0,290.0,406.87805793527474,39.91932491771877,6530.649353982881,292.9470049542111,2026-08-12 16:33:04,1000.0,27.0,5255.0,585.0,0.0,20.0,0.0,20.0,1.0,185.0
138,1786552375,60,,Aggregated,58.1,0.0,300.0,430.0,590.0,660.0,820.0,1000.0,1300.0,1700.0,5600.0,6500.0,6500.0,6716,0,300.0,409.4077811469545,39.91932491771877,6530.649353982881,291.7821620011912,2026-08-12 16:33:05,1000.0,27.0,5273.0,586.0,0.0,18.0,1.0,19.0,0.9473684210526316,185.0
139,1786552376,60,,Aggregated,58.4,0.0,300.0,440.0,600.0,670.0,820.0,1000.0,1300.0,1700.0,5600.0,6500.0,6500.0,6774,0,300.0,412.5165946015741,39.91932491771877,6530.649353982881,290.3467670504872,2026-08-12 16:33:06,1000.0,27.0,5285.0,586.0,0.0,12.0,0.0,12.0,1.0,184.0
140,1786552377,60,,Aggregated,57.8,0.0,300.0,440.0,610.0,670.0,830.0,1100.0,1300.0,1700.0,5600.0,6500.0,6500.0,6805,0,300.0,415.7625523663224,39.91932491771877,6530.649353982881,289.6770022042616,2026-08-12 16:33:07,1000.0,27.0,5295.0,586.0,0.0,10.0,0.0,10.0,1.0,187.0
141,1786552378,60,,Aggregated,59.7,0.0,300.0,440.0,620.0,680.0,860.0,1100.0,1300.0,1700.0,5600.0,6500.0,6500.0,6872,0,300.0,421.7830046054269,39.91932491771877,6530.649353982881,287.9071594877765,2026-08-12 16:33:08,1000.0,27.0,5307.0,586.0,0.0,12.0,0.0,12.0,1.0,193.0
142,1786552379,60,,Aggregated,56.3,0.0,310.0,450.0,630.0,690.0,870.0,1100.0,1300.0,1700.0,5600.0,6500.0,6500.0,6937,0,310.0,425.1579885419428,39.91932491771877,6530.649353982881,286.3510162894623,2026-08-12 16:33:09,1000.0,30.0,5307.0,586.0,0.0,0.0,0.0,0.0,0.0,193.0
143,1786552380,60,,Aggregated,55.4,0.0,310.0,460.0,640.0,690.0,860.0,1100.0,1300.0,1700.0,5600.0,6500.0,6500.0,6993,0,310.0,427.8350099125647,39.91932491771877,6530.649353982881,285.3500643500644,2026-08-12 16:33:10,1000.0,30.0,5320.0,588.0,0.0,13.0,2.0,15.0,0.8666666666666667,193.0
144,1786552381,60,,Aggregated,56.0,0.0,310.0,470.0,640.0,700.0,870.0,1100.0,1300.0,1600.0,5600.0,6500.0,6500.0,7048,0,310.0,431.02150227756647,39.91932491771877,6530.649353982881,285.06356413166856,2026-08-12 16:33:11,1000.0,30.0,5336.0,588.0,0.0,16.0,0.0,16.0,1.0,193.0
145,1786552382,60,,Aggregated,56.1,0.0,310.0,470.0,650.0,700.0,880.0,1100.0,1300.0,1600.0,5600.0,6500.0,6500.0,7096,0,310.0,434.20195246130817,39.91932491771877,6530.649353982881,285.1235907553551,2026-08-12 16:33:12,1000.0,30.0,5353.0,588.0,0.0,17.0,0.0,17.0,1.0,193.0
146,1786552383,60,,Aggregated,56.1,0.0,310.0,480.0,650.0,710.0,900.0,1100.0,1300.0,1600.0,5600.0,6500.0,6500.0,7152,0,310.0,440.00018215851526,39.91932491771877,6530.649353982881,284.30383109619686,2026-08-12 16:33:13,1000.0,30.0,5375.0,588.0,0.0,22.0,0.0,22.0,1.0,193.0
147,1786552384,60,,Aggregated,58.1,0.0,320.0,490.0,660.0,720.0,920.0,1100.0,1300.0,1600.0,5600.0,6500.0,6500.0,7210,0,320.0,444.078920046,39.91932491771877,6530.649353982881,282.9900138696255,2026-08-12 16:33:14,1000.0,30.0,5387.0,588.0,0.0,12.0,0.0,12.0,1.0,194.0
148,1786552385,60,,Aggregated,55.0,0.0,320.0,500.0,670.0,730.0,930.0,1100.0,1300.0,1600.0,5600.0,6500.0,6500.0,7264,0,320.0,448.316455956988,39.91932491771877,6530.649353982881,282.3184196035242,2026-08-12 16:33:15,1000.0,30.0,5400.0,588.0,0.0,13.0,0.0,13.0,1.0,193.0
149,1786552386,60,,Aggregated,55.0,0.0,320.0,510.0,680.0,730.0,950.0,1100.0,1300.0,1600.0,5600.0,6500.0,6500.0,7320,0,320.0,453.1423579996402,39.91932491771877,6530.649353982881,282.2370218579235,2026-08-12 16:33:17,1000.0,30.0,5421.0,588.0,0.0,21.0,0.0,21.0,1.0,193.0
150,1786552387,60,,Aggregated,54.7,0.0,330.0,510.0,680.0,740.0,970.0,1100.0,1300.0,1600.0,5600.0,6500.0,6500.0,7375,0,330.0,457.9594466283255,39.91932491771877,6530.649353982881,281.68284745762713,2026-08-12 16:33:18,1000.0,30.0,5439.0,588.0,0.0,18.0,0.0,18.0,1.0,192.0
151,1786552388,60,,Aggregated,54.8,0.0,330.0,520.0,690.0,750.0,980.0,1100.0,1400.0,1600.0,5600.0,6500.0,6500.0,7415,0,330.0,461.912512236472,39.91932491771877,6530.649353982881,281.5676331759946,2026-08-12 16:33:19,1000.0,30.0,5459.0,589.0,0.0,20.0,1.0,21.0,0.9523809523809524,192.0
152,1786552389,60,,Aggregated,56.1,0.0,330.0,530.0,700.0,760.0,1000.0,1100.0,1400.0,1600.0,5600.0,6500.0,6500.0,7479,0,330.0,468.1537060236505,39.91932491771877,6530.649353982881,280.03208985158443,2026-08-12 16:33:20,1000.0,30.0,5472.0,589.0,0.0,13.0,0.0,13.0,1.0,194.0
153,1786552390,60,,Aggregated,55.8,0.0,340.0,550.0,700.0,770.0,1000.0,1100.0,1400.0,1600.0,5600.0,6500.0,6500.0,7532,0,340.0,472.0486245882293,39.91932491771877,6530.649353982881,278.9860594795539,2026-08-12 16:33:21,1000.0,30.0,5489.0,589.0,0.0,17.0,0.0,17.0,1.0,193.0
154,1786552391,60,,Aggregated,54.1,0.0,340.0,560.0,710.0,780.0,1000.0,1200.0,1400.0,1600.0,5600.0,6500.0,6500.0,7586,0,340.0,476.6447056529785,39.91932491771877,6530.649353982881,277.87661481676776,2026-08-12 16:33:22,1000.0,30.0,5505.0,590.0,0.0,16.0,1.0,17.0,0.9411764705882352,193.0
155,1786552392,60,,Aggregated,53.9,0.0,340.0,570.0,710.0,780.0,1000.0,1200.0,1400.0,1600.0,5600.0,6500.0,6500.0,7637,0,340.0,480.9798639202074,39.91932491771877,6530.649353982881,277.42215529658245,2026-08-12 16:33:23,1000.0,30.0,5505.0,590.0,0.0,0.0,0.0,0.0,0.0,193.0
156,1786552393,60,,Aggregated,53.6,0.0,340.0,590.0,720.0,790.0,1100.0,1200.0,1400.0,1600.0,5600.0,6500.0,6500.0,7686,0,340.0,485.2132626334097,39.91932491771877,6530.649353982881,277.37405672651573,2026-08-12 16:33:24,1000.0,29.0,5526.0,590.0,0.0,21.0,0.0,21.0,1.0,192.0
157,1786552394,60,,Aggregated,53.3,0.0,350.0,600.0,720.0,810.0,1100.0,1200.0,1400.0,1700.0,5600.0,6500.0,6500.0,7733,0,350.0,490.4479690793166,39.91932491771877,6530.649353982881,276.7136945557998,2026-08-12 16:33:25,1000.0,29.0,5551.0,590.0,0.0,25.0,0.0,25.0,1.0,192.0
158,1786552395,60,,Aggregated,54.4,0.0,350.0,610.0,730.0,820.0,1100.0,1200.0,1400.0,1700.0,5600.0,6500.0,6500.0,7793,0,350.0,494.8636784246814,39.91932491771877,6530.649353982881,275.266649557295,2026-08-12 16:33:26,1000.0,29.0,5560.0,590.0,0.0,9.0,0.0,9.0,1.0,195.0
159,1786552396,60,,Aggregated,51.8,0.0,350.0,620.0,740.0,840.0,1100.0,1200.0,1400.0,1700.0,5600.0,6500.0,6500.0,7846,0,350.0,498.5242201948456,39.91932491771877,6530.649353982881,274.40708641345907,2026-08-12 16:33:27,1000.0,29.0,5574.0,590.0,0.0,14.0,0.0,14.0,1.0,194.0
