timestamp,cacheHits,cacheMiss,total_latency,cacheSize,hits_per_sec,misses_per_sec,requests_per_sec,cache_hit_ratio
1786725114,2601.0,429.0,204.0,0.0,55.0,3.0,58.0,0.9482758620689655
1786725115,2658.0,432.0,203.0,0.0,57.0,3.0,60.0,0.95
1786725116,2714.0,436.0,201.0,0.0,56.0,4.0,60.0,0.9333333333333333
1786725117,2771.0,439.0,200.0,0.0,57.0,3.0,60.0,0.95
1786725118,2831.0,443.0,198.0,0.0,60.0,4.0,64.0,0.9375
1786725119,2890.0,445.0,196.0,0.0,59.0,2.0,61.0,0.9672131147540983
1786725120,2950.0,447.0,195.0,0.0,60.0,2.0,62.0,0.967741935483871
1786725121,3006.0,449.0,194.0,0.0,56.0,2.0,58.0,0.9655172413793104
1786725122,3062.0,456.0,193.0,0.0,56.0,7.0,63.0,0.8888888888888888
1786725123,3117.0,462.0,192.0,0.0,55.0,6.0,61.0,0.9016393442622951
1786725124,3179.0,466.0,191.0,0.0,62.0,4.0,66.0,0.9393939393939394
1786725125,3238.0,469.0,190.0,0.0,59.0,3.0,62.0,0.9516129032258065
1786725126,3298.0,473.0,189.0,0.0,60.0,4.0,64.0,0.9375
1786725127,3358.0,474.0,188.0,0.0,60.0,1.0,61.0,0.9836065573770492
1786725128,3413.0,479.0,187.0,0.0,55.0,5.0,60.0,0.9166666666666666
1786725129,3475.0,483.0,186.0,0.0,62.0,4.0,66.0,0.9393939393939394
1786725130,3540.0,484.0,185.0,0.0,65.0,1.0,66.0,0.9848484848484849
1786725131,3540.0,484.0,185.0,0.0,0.0,0.0,0.0,0.0
1786725132,3596.0,488.0,185.0,0.0,56.0,4.0,60.0,0.9333333333333333
1786725133,3653.0,491.0,184.0,0.0,57.0,3.0,60.0,0.95
1786725134,3714.0,495.0,183.0,0.0,61.0,4.0,65.0,0.9384615384615385
1786725135,3774.0,496.0,183.0,0.0,60.0,1.0,61.0,0.9836065573770492
1786725136,3830.0,500.0,182.0,0.0,56.0,4.0,60.0,0.9333333333333333
1786725137,3884.0,507.0,181.0,0.0,54.0,7.0,61.0,0.8852459016393442
1786725138,3943.0,509.0,181.0,0.0,59.0,2.0,61.0,0.9672131147540983
1786725139,4004.0,511.0,180.0,0.0,61.0,2.0,63.0,0.9682539682539683
1786725140,4062.0,512.0,180.0,0.0,58.0,1.0,59.0,0.9830508474576272
1786725141,4118.0,519.0,179.0,0.0,56.0,7.0,63.0,0.8888888888888888
1786725142,4177.0,521.0,178.0,0.0,59.0,2.0,61.0,0.9672131147540983
1786725143,4231.0,525.0,178.0,0.0,54.0,4.0,58.0,0.9310344827586207
1786725144,4291.0,527.0,177.0,0.0,60.0,2.0,62.0,0.967741935483871
1786725145,4345.0,533.0,177.0,0.0,54.0,6.0,60.0,0.9
1786725146,4401.0,539.0,177.0,0.0,56.0,6.0,62.0,0.9032258064516129
1786725147,4453.0,542.0,177.0,0.0,52.0,3.0,55.0,0.9454545454545454
1786725148,4510.0,546.0,176.0,0.0,57.0,4.0,61.0,0.9344262295081968
1786725149,4564.0,551.0,176.0,0.0,54.0,5.0,59.0,0.9152542372881356
1786725150,4564.0,551.0,176.0,0.0,0.0,0.0,0.0,0.0
1786725151,4628.0,552.0,176.0,0.0,64.0,1.0,65.0,0.9846153846153847
1786725152,4683.0,557.0,176.0,0.0,55.0,5.0,60.0,0.9166666666666666
1786725153,4742.0,559.0,175.0,0.0,59.0,2.0,61.0,0.9672131147540983
1786725154,4796.0,565.0,175.0,0.0,54.0,6.0,60.0,0.9
1786725155,4852.0,567.0,175.0,0.0,56.0,2.0,58.0,0.9655172413793104
1786725156,4905.0,569.0,175.0,0.0,53.0,2.0,55.0,0.9636363636363636
1786725157,4960.0,573.0,174.0,0.0,55.0,4.0,59.0,0.9322033898305084
1786725158,5012.0,578.0,174.0,0.0,52.0,5.0,57.0,0.9122807017543859
1786725159,5035.0,579.0,174.0,0.0,23.0,1.0,24.0,0.9583333333333334
1786725160,5052.0,579.0,175.0,0.0,17.0,0.0,17.0,1.0
1786725161,5065.0,579.0,177.0,0.0,13.0,0.0,13.0,1.0
1786725162,5080.0,581.0,176.0,0.0,15.0,2.0,17.0,0.8823529411764706
1786725163,5096.0,582.0,175.0,0.0,16.0,1.0,17.0,0.9411764705882353
1786725164,5111.0,582.0,175.0,0.0,15.0,0.0,15.0,1.0
1786725165,5111.0,582.0,175.0,0.0,0.0,0.0,0.0,0.0
1786725166,5126.0,583.0,175.0,0.0,15.0,1.0,16.0,0.9375
1786725167,5136.0,583.0,179.0,0.0,10.0,0.0,10.0,1.0
1786725168,5152.0,583.0,179.0,0.0,16.0,0.0,16.0,1.0
1786725169,5174.0,583.0,178.0,0.0,22.0,0.0,22.0,1.0
1786725170,5188.0,583.0,178.0,0.0,14.0,0.0,14.0,1.0
1786725171,5209.0,584.0,178.0,0.0,21.0,1.0,22.0,0.9545454545454546
1786725172,5221.0,584.0,182.0,0.0,12.0,0.0,12.0,1.0
1786725173,5235.0,585.0,186.0,0.0,14.0,1.0,15.0,0.9333333333333333
1786725174,5255.0,585.0,185.0,0.0,20.0,0.0,20.0,1.0
1786725175,5273.0,586.0,185.0,0.0,18.0,1.0,19.0,0.9473684210526315
1786725176,5285.0,586.0,184.0,0.0,12.0,0.0,12.0,1.0
1786725177,5295.0,586.0,187.0,0.0,10.0,0.0,10.0,1.0
1786725178,5307.0,586.0,193.0,0.0,12.0,0.0,12.0,1.0
1786725179,5307.0,586.0,193.0,0.0,0.0,0.0,0.0,0.0
1786725180,5320.0,588.0,193.0,0.0,13.0,2.0,15.0,0.8666666666666667
1786725181,5336.0,588.0,193.0,0.0,16.0,0.0,16.0,1.0
1786725182,5353.0,588.0,193.0,0.0,17.0,0.0,17.0,1.0
1786725183,5375.0,588.0,193.0,0.0,22.0,0.0,22.0,1.0
1786725184,5387.0,588.0,194.0,0.0,12.0,0.0,12.0,1.0
1786725185,5400.0,588.0,193.0,0.0,13.0,0.0,13.0,1.0
1786725186,5421.0,588.0,193.0,0.0,21.0,0.0,21.0,1.0
1786725187,5439.0,588.0,192.0,0.0,18.0,0.0,18.0,1.0
1786725188,5459.0,589.0,192.0,0.0,20.0,1.0,21.0,0.9523809523809523
1786725189,5472.0,589.0,194.0,0.0,13.0,0.0,13.0,1.0
1786725190,5489.0,589.0,193.0,0.0,17.0,0.0,17.0,1.0
1786725191,5505.0,590.0,193.0,0.0,16.0,1.0,17.0,0.9411764705882353
1786725192,5505.0,590.0,193.0,0.0,0.0,0.0,0.0,0.0
1786725193,5526.0,590.0,192.0,0.0,21.0,0.0,21.0,1.0
1786725194,5551.0,590.0,192.0,0.0,25.0,0.0,25.0,1.0
1786725195,5560.0,590.0,195.0,0.0,9.0,0.0,9.0,1.0
1786725196,5574.0,590.0,194.0,0.0,14.0,0.0,14.0,1.0
1786725197,5589.0,591.0,194.0,0.0,15.0,1.0,16.0,0.9375
1786725198,5604.0,591.0,193.0,0.0,15.0,0.0,15.0,1.0
