Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/[id],283,0,52,930.5765980464557,36.69106999586802,14367.962690987042,863.0,6.464503881821229,0.0,52,78,94,99,200,11000,13000,14000,14000,14000,14000
POST,/post,47,0,46,3774.396202787992,37.720300009823404,15303.35837099119,7.0,1.0736101853201334,0.0,46,83,11000,13000,14000,15000,15000,15000,15000,15000,15000
GET,/post/[zipf_id],101,0,43,1001.7689628524263,37.10586701345164,15194.490497000515,168.47524752475246,2.307119759943266,0.0,43,51,65,76,130,12000,14000,14000,15000,15000,15000
,Aggregated,431,0,49,1257.3746265110851,36.69106999586802,15303.35837099119,606.9002320185615,9.845233827084629,0.0,49,69,90,99,2200,13000,14000,14000,15000,15000,15000
