Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/[id],2068,0,400,419.6620721155531,68.03733500419185,1268.645107978955,868.1039651837524,12.29833437069296,0.0,400,480,520,550,670,750,830,890,980,1300,1300
POST,/post,469,0,160,239.83910045837726,46.30474199075252,985.8556159888394,7.0,2.7891290231407146,0.0,160,270,360,420,520,620,690,750,990,990,990
GET,/post/[zipf_id],3143,0,170,248.49967708213865,39.621078001800925,1163.1143200211227,169.7629653197582,18.691327334181803,0.0,170,290,380,420,520,600,700,770,940,1200,1200
,Aggregated,5680,0,270,310.10214583082825,39.621078001800925,1268.645107978955,410.5786971830986,33.77879072801548,0.0,270,390,450,490,580,670,770,830,970,1300,1300
