Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/[id],2246,2,1300,1227.1188072573887,90.1484000205528,11289.689299999736,854.5658949243099,6.271542949217991,0.00558463308033659,1300,1500,1600,1700,1800,2000,2900,3800,7200,11000,11000
POST,/post,3875,0,1700,1669.3460354064293,46.82750001666136,5068.854200013448,7.0,10.820226593152142,0.0,1700,1800,1800,1900,2000,2100,2700,3100,3700,5100,5100
GET,/post/[zipf_id],6175,2,1100,938.9930719026818,48.47500001778826,2233.2549999991897,167.78445344129554,17.24255463553922,0.00558463308033659,1100,1200,1200,1300,1400,1500,1600,1700,2000,2200,2200
,Aggregated,12296,4,1300,1221.7881381993418,46.82750001666136,11289.689299999736,242.56254066363044,34.33432417790935,0.01116926616067318,1300,1500,1600,1700,1800,2000,2100,2700,5300,8500,11000
