,User Count,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size,Dana CPU,Dana Memory,Remote CPU,Remote Memory
99.99%,0.7191705531501004,0.7460099769730766,0.1212787289825236,-0.19119938010309692,-0.3216080576457801,-0.350066009617288,-0.3445116913921168,-0.2982536201788481,-0.20453266813597631,-0.051020601334686486,0.06942661946805466,0.5385121601591356,1.0,0.8644405480977471,0.040263045539882004,0.719186424795837,-0.1799475230694038,-0.2869141777863075,-0.3101744452378803,0.8641680566057859,-0.6728369903300749,0.6498015102190325,0.2046311288113131,0.6921770064533622,0.7392583890392416
100%,0.8702857011538896,0.7105565099244551,0.06279330872259674,0.020233821538246072,-0.1608940486001425,-0.2108570420056591,-0.23591680793927433,-0.2398538051402782,-0.21638903643542706,-0.12465524286764651,0.004684138018428849,0.4349914982181543,0.8644405480977471,1.0,0.3959534059247707,0.8619275438598428,0.034406926038612985,-0.0920148939202204,-0.3525810014071021,0.9999342555547344,-0.8878359927590034,0.7306614011537705,0.4966782637150915,0.6023746503760723,0.8171749848909137
Total Request Count,0.5568400374954187,0.07153711299026042,-0.38333384317881436,0.7885494404884303,0.5323510899387154,0.36023445718254693,0.23388386698114388,-0.033922467766028995,-0.30583007264401024,-0.5608008362439445,-0.5883474520002131,-0.533453156140447,0.040263045539882004,0.3959534059247707,1.0,0.5146201285854248,0.8003894475088239,0.5208107945782902,-0.09475520133888006,0.40401056513479605,-0.6233862199744459,0.49624127810175317,0.9410658632038374,-0.027332665195301996,0.25789227126200365
Total Failure Count,0.9668021444099127,0.8447308307321463,-0.09565947512949853,0.08053755162989554,-0.25861711851340735,-0.44039472319881645,-0.5323597496572336,-0.621428802459363,-0.6142561158598917,-0.5109497291978633,-0.371345600678049,0.11628677950236713,0.719186424795837,0.8619275438598428,0.5146201285854248,1.0,0.12693100245526717,-0.2584847566394,-0.20202930194536772,0.866807483576701,-0.899835614090556,0.8897098928351549,0.5756870413105395,0.7400226949758928,0.8223903612933853
Total Median Response Time,0.24208014564547742,-0.20412454364726468,-0.5507526898705786,0.9989381120282681,0.8691369425212858,0.708900007075699,0.5796936849287699,0.21872664540782158,-0.12984877711682927,-0.5082534045638166,-0.6167458202782723,-0.716752329790235,-0.1799475230694038,0.034406926038612985,0.8003894475088239,0.12693100245526717,1.0,0.7861029268336479,-0.06149415758090321,0.0777654864315827,-0.2078993948446881,0.2549082913679101,0.7151362476563885,-0.2240316348576039,0.0020437071812178698
Total Average Response Time,-0.12908308124696713,-0.5655566785490472,-0.21091304079912498,0.7885980133706819,0.9224461028484525,0.9494965037780118,0.927722850307505,0.7562829090013462,0.48430296134783646,0.0961863005121957,-0.05059390057384995,-0.36208402645809273,-0.2869141777863075,-0.0920148939202204,0.5208107945782902,-0.2584847566394,0.7861029268336479,1.0,-0.08693284484562297,-0.026962061581113302,0.1454536240038218,-0.1894730497246796,0.4758711465778631,-0.5805060544186739,-0.21493024551815582
Total Min Response Time,-0.2574277460145762,-0.1848568663671719,-0.014983949983836106,-0.07613052107626868,-0.09573670645962976,-0.0974563287167692,-0.09786014029372003,-0.10242536275161174,-0.09903198196476345,-0.09851671399262502,-0.12324096083465198,-0.20718976729053384,-0.3101744452378803,-0.3525810014071021,-0.09475520133888006,-0.20202930194536772,-0.06149415758090321,-0.08693284484562297,1.0,-0.3020844180826333,0.3283224661042481,-0.176933279704277,-0.14487914964852971,-0.14869269471065766,-0.2643652252120691
Total Max Response Time,0.8809091271273914,0.7215125256942411,0.06428869403825598,0.017821404146141768,-0.1656846615890005,-0.2163943368958517,-0.2417563241023613,-0.24561417167119148,-0.22188807269076494,-0.12942468187005346,0.0004196281052225334,0.4328091591944762,0.8641680566057859,0.9999342555547344,0.40401056513479605,0.866807483576701,0.0777654864315827,-0.026962061581113302,-0.3020844180826333,1.0,-0.7858933679159666,0.7391446176963886,0.5106709765489884,0.6124055349765396,0.8295685582167761
Total Average Content Size,-0.8834507569223681,-0.686399540783189,0.15619407935149454,-0.22295241070051675,0.08732890162083742,0.24857966307405688,0.3387466808580935,0.46179320016834124,0.5235107231136534,0.4814594380999304,0.3578183737144727,-0.059910870499772444,-0.6728369903300749,-0.8878359927590034,-0.6233862199744459,-0.899835614090556,-0.2078993948446881,0.1454536240038218,0.3283224661042481,-0.7858933679159666,1.0,-0.806782591333135,-0.6615684149983749,-0.5782647627216888,-0.7085017227753092
Dana CPU,0.9139949591300596,0.8139928012063651,-0.3673181952702042,0.21786017001360483,-0.09607920222254206,-0.2906109014518716,-0.40355690884696144,-0.6273558676362666,-0.7110386335779577,-0.635855180144151,-0.5196545693214275,-0.08580489641974909,0.6498015102190325,0.7306614011537705,0.49624127810175317,0.8897098928351549,0.2549082913679101,-0.1894730497246796,-0.176933279704277,0.7391446176963886,-0.806782591333135,1.0,0.5796122371947403,0.833765477628828,0.7656948451283967
Dana Memory,0.6243621351368279,0.16759935125496264,-0.33621897146604723,0.6975748818122616,0.460511229984035,0.3017346932926978,0.1926081769431502,-0.03828503074984703,-0.2759519186839693,-0.47805783968927296,-0.48271733434398295,-0.40915877588238875,0.2046311288113131,0.4966782637150915,0.9410658632038374,0.5756870413105395,0.7151362476563885,0.4758711465778631,-0.14487914964852971,0.5106709765489884,-0.6615684149983749,0.5796122371947403,1.0,0.09107839490905756,0.36797272498143996
Remote CPU,0.7470474311923624,0.9420873042983289,-0.23273130630795796,-0.26472998755713373,-0.4671387514763621,-0.5895218521902593,-0.6510328041989398,-0.758542548604329,-0.6786549945273496,-0.39631615170063345,-0.22717613119364033,0.2250994152957106,0.6921770064533622,0.6023746503760723,-0.027332665195301996,0.7400226949758928,-0.2240316348576039,-0.5805060544186739,-0.14869269471065766,0.6124055349765396,-0.5782647627216888,0.833765477628828,0.09107839490905756,1.0,0.7577187842524838
Remote Memory,0.8468359800914046,0.8035037327005546,-0.09169362337572595,-0.052745661031459695,-0.23806546911811877,-0.33087208201836416,-0.38822681894030675,-0.46047487983638047,-0.41319038642033257,-0.2571560422675749,-0.12243046418112218,0.30190746025702203,0.7392583890392416,0.8171749848909137,0.25789227126200365,0.8223903612933853,0.0020437071812178698,-0.21493024551815582,-0.2643652252120691,0.8295685582167761,-0.7085017227753092,0.7656948451283967,0.36797272498143996,0.7577187842524838,1.0
