Sample,Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size,Captured Timestamp,Dana CPU,Dana Memory,Remote CPU,Remote Memory
86,1786717424,50,,Aggregated,32.1,0.0,1300.0,1500.0,1700.0,1800.0,2200.0,2600.0,2900.0,3200.0,5500.0,5600.0,5600.0,2156,0,1300.0,1225.3217415728411,46.04758601635695,5647.235459997319,328.69805194805195,2026-08-14 14:23:55,1000.0,33.0,167.0,25.0
87,1786717425,50,,Aggregated,30.6,0.0,1300.0,1500.0,1700.0,1700.0,2200.0,2600.0,2900.0,3200.0,5500.0,5600.0,5600.0,2196,0,1300.0,1230.59696363539,46.04758601635695,5647.235459997319,327.94353369763206,2026-08-14 14:23:56,1000.0,33.0,167.0,25.0
88,1786717426,50,,Aggregated,28.8,0.0,1300.0,1500.0,1700.0,1700.0,2200.0,2600.0,2900.0,3200.0,5500.0,5600.0,5600.0,2239,0,1300.0,1229.7269987959316,46.04758601635695,5647.235459997319,325.7735596248325,2026-08-14 14:23:57,1000.0,33.0,167.0,25.0
89,1786717427,50,,Aggregated,27.7,0.0,1300.0,1500.0,1600.0,1700.0,2200.0,2500.0,2900.0,3200.0,5500.0,5600.0,5600.0,2275,0,1300.0,1229.0861064449955,46.04758601635695,5647.235459997319,324.4685714285714,2026-08-14 14:23:58,1000.0,33.0,167.0,25.0
90,1786717428,50,,Aggregated,29.2,0.0,1300.0,1500.0,1600.0,1700.0,2200.0,2500.0,2900.0,3200.0,5500.0,5600.0,5600.0,2300,0,1300.0,1231.535189981451,46.04758601635695,5647.235459997319,323.9313043478261,2026-08-14 14:23:59,1000.0,33.0,167.0,25.0
91,1786717429,50,,Aggregated,31.3,0.0,1300.0,1500.0,1700.0,1700.0,2200.0,2500.0,2900.0,3200.0,5500.0,5600.0,5600.0,2342,0,1300.0,1240.792880051745,46.04758601635695,5647.235459997319,323.7783945345858,2026-08-14 14:24:00,1000.0,33.0,167.0,25.0
92,1786717430,50,,Aggregated,31.5,0.0,1300.0,1500.0,1600.0,1700.0,2200.0,2500.0,2900.0,3200.0,5500.0,5600.0,5600.0,2365,0,1300.0,1242.0290660534456,46.04758601635695,5647.235459997319,323.1606765327696,2026-08-14 14:24:02,1000.0,33.0,167.0,25.0
93,1786717431,50,,Aggregated,31.2,0.0,1300.0,1500.0,1700.0,1700.0,2200.0,2500.0,2900.0,3200.0,5500.0,5600.0,5600.0,2394,0,1300.0,1246.5584802616554,46.04758601635695,5647.235459997319,323.05346700083544,2026-08-14 14:24:03,1000.0,33.0,167.0,25.0
94,1786717432,50,,Aggregated,32.4,0.0,1300.0,1500.0,1700.0,1700.0,2200.0,2500.0,2900.0,3200.0,5500.0,5600.0,5600.0,2421,0,1300.0,1253.9013283049671,46.04758601635695,5647.235459997319,322.78356051218503,2026-08-14 14:24:04,1000.0,33.0,167.0,25.0
95,1786717433,50,,Aggregated,32.1,0.0,1300.0,1500.0,1700.0,1700.0,2200.0,2500.0,2900.0,3200.0,5500.0,5600.0,5600.0,2453,0,1300.0,1259.9482608598776,46.04758601635695,5647.235459997319,322.4855279249898,2026-08-14 14:24:05,1000.0,33.0,167.0,25.0
96,1786717434,50,,Aggregated,31.1,0.0,1300.0,1500.0,1700.0,1700.0,2200.0,2500.0,2900.0,3200.0,5500.0,5600.0,5600.0,2488,0,1300.0,1263.986838659355,46.04758601635695,5647.235459997319,322.2909967845659,2026-08-14 14:24:06,1000.0,33.0,167.0,25.0
97,1786717435,50,,Aggregated,32.2,0.0,1300.0,1500.0,1700.0,1700.0,2200.0,2500.0,2900.0,3200.0,5500.0,5600.0,5600.0,2511,0,1300.0,1266.379106365521,46.04758601635695,5647.235459997319,321.6559139784946,2026-08-14 14:24:07,1000.0,33.0,167.0,25.0
98,1786717436,50,,Aggregated,33.3,0.0,1300.0,1500.0,1700.0,1800.0,2200.0,2500.0,2900.0,3200.0,5500.0,5600.0,5600.0,2542,0,1300.0,1274.7187572109617,46.04758601635695,5647.235459997319,322.2081038552321,2026-08-14 14:24:08,1000.0,33.0,167.0,25.0
99,1786717437,50,,Aggregated,33.1,0.0,1300.0,1500.0,1700.0,1800.0,2200.0,2500.0,2900.0,3200.0,5500.0,5600.0,5600.0,2571,0,1300.0,1280.1038062312516,46.04758601635695,5647.235459997319,322.0548424737456,2026-08-14 14:24:09,1000.0,33.0,167.0,25.0
100,1786717438,50,,Aggregated,31.3,0.0,1300.0,1500.0,1700.0,1800.0,2200.0,2500.0,2900.0,3200.0,5500.0,5600.0,5600.0,2614,0,1300.0,1282.8673999097898,46.04758601635695,5647.235459997319,320.8680183626626,2026-08-14 14:24:11,1000.0,33.0,167.0,25.0
101,1786717439,50,,Aggregated,30.2,0.0,1300.0,1500.0,1700.0,1800.0,2200.0,2500.0,2900.0,3200.0,5500.0,5600.0,5600.0,2641,0,1300.0,1283.1681639348649,46.04758601635695,5647.235459997319,320.3858386974631,2026-08-14 14:24:12,1000.0,33.0,167.0,25.0
102,1786717440,50,,Aggregated,30.0,0.0,1300.0,1500.0,1700.0,1800.0,2200.0,2500.0,2900.0,3200.0,5500.0,5600.0,5600.0,2680,0,1300.0,1285.9719022827437,46.04758601635695,5647.235459997319,319.4850746268657,2026-08-14 14:24:13,1000.0,33.0,167.0,25.0
103,1786717441,50,,Aggregated,31.7,0.0,1300.0,1500.0,1700.0,1800.0,2200.0,2500.0,2800.0,3200.0,5500.0,5600.0,5600.0,2715,0,1300.0,1287.7999986113266,46.04758601635695,5647.235459997319,318.83793738489874,2026-08-14 14:24:14,1000.0,33.0,167.0,25.0
104,1786717442,50,,Aggregated,30.5,0.0,1300.0,1500.0,1700.0,1700.0,2200.0,2500.0,2800.0,3200.0,5500.0,5600.0,5600.0,2744,0,1300.0,1288.5357948017047,46.04758601635695,5647.235459997319,317.7128279883382,2026-08-14 14:24:15,1000.0,33.0,167.0,25.0
105,1786717443,50,,Aggregated,31.4,0.0,1400.0,1500.0,1700.0,1800.0,2200.0,2500.0,2800.0,3200.0,5500.0,5600.0,5600.0,2773,0,1400.0,1293.5396041943188,46.04758601635695,5647.235459997319,317.66029570861883,2026-08-14 14:24:16,1000.0,33.0,167.0,25.0
106,1786717444,50,,Aggregated,32.5,0.0,1400.0,1500.0,1700.0,1800.0,2200.0,2500.0,2800.0,3200.0,5500.0,5600.0,5600.0,2805,0,1400.0,1298.589692526844,46.04758601635695,5647.235459997319,317.6385026737968,2026-08-14 14:24:17,1000.0,33.0,167.0,25.0
107,1786717445,50,,Aggregated,32.1,0.0,1400.0,1500.0,1700.0,1800.0,2200.0,2500.0,2800.0,3200.0,5500.0,5600.0,5600.0,2828,0,1400.0,1301.2815652209497,46.04758601635695,5647.235459997319,317.6814002828854,2026-08-14 14:24:18,1000.0,33.0,167.0,25.0
108,1786717446,50,,Aggregated,32.1,0.0,1400.0,1500.0,1700.0,1800.0,2200.0,2500.0,2800.0,3200.0,5500.0,5600.0,5600.0,2860,0,1400.0,1308.2416900212168,46.04758601635695,5647.235459997319,318.47027972027973,2026-08-14 14:24:20,1000.0,33.0,167.0,25.0
109,1786717447,50,,Aggregated,31.7,0.0,1400.0,1500.0,1700.0,1800.0,2200.0,2500.0,2800.0,3200.0,5500.0,5600.0,5600.0,2889,0,1400.0,1311.5857531140969,46.04758601635695,5647.235459997319,317.2287988923503,2026-08-14 14:24:21,1000.0,33.0,167.0,25.0
110,1786717448,50,,Aggregated,31.7,0.0,1400.0,1500.0,1700.0,1800.0,2200.0,2500.0,2800.0,3200.0,5500.0,5600.0,5600.0,2928,0,1400.0,1316.208842391496,46.04758601635695,5647.235459997319,316.8148907103825,2026-08-14 14:24:22,1000.0,33.0,167.0,25.0
111,1786717449,50,,Aggregated,31.8,0.0,1400.0,1500.0,1700.0,1800.0,2200.0,2500.0,2800.0,3200.0,5500.0,5600.0,5600.0,2951,0,1400.0,1316.4551572161968,46.04758601635695,5647.235459997319,316.13419179939,2026-08-14 14:24:23,1000.0,33.0,167.0,25.0
112,1786717450,50,,Aggregated,31.3,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3200.0,5500.0,5600.0,5600.0,2990,0,1400.0,1321.4535528344622,46.04758601635695,5647.235459997319,316.0963210702341,2026-08-14 14:24:24,1000.0,34.0,156.0,25.0
113,1786717451,50,,Aggregated,31.2,0.0,1400.0,1500.0,1700.0,1800.0,2200.0,2500.0,2800.0,3100.0,5500.0,5600.0,5600.0,3015,0,1400.0,1323.0176637635318,46.04758601635695,5647.235459997319,315.8016583747927,2026-08-14 14:24:25,1000.0,34.0,156.0,25.0
114,1786717452,50,,Aggregated,30.4,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3100.0,5500.0,5600.0,5600.0,3044,0,1400.0,1326.620708211714,46.04758601635695,5647.235459997319,315.77989487516425,2026-08-14 14:24:26,1000.0,34.0,156.0,25.0
115,1786717453,50,,Aggregated,30.8,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3100.0,5500.0,5600.0,5600.0,3072,0,1400.0,1330.1719237048246,46.04758601635695,5647.235459997319,315.8089192708333,2026-08-14 14:24:27,1000.0,34.0,156.0,25.0
116,1786717454,50,,Aggregated,29.5,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3100.0,5500.0,5600.0,5600.0,3111,0,1400.0,1332.846285037408,46.04758601635695,5647.235459997319,315.2619736419158,2026-08-14 14:24:29,1000.0,34.0,156.0,25.0
117,1786717455,50,,Aggregated,30.2,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3100.0,5500.0,5600.0,5600.0,3149,0,1400.0,1334.0671547235231,46.04758601635695,5647.235459997319,314.35058748809143,2026-08-14 14:24:30,1000.0,34.0,156.0,25.0
118,1786717456,50,,Aggregated,29.9,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3100.0,5500.0,5600.0,5600.0,3181,0,1400.0,1334.6491103574806,46.04758601635695,5647.235459997319,313.8915435397674,2026-08-14 14:24:31,1000.0,34.0,156.0,25.0
119,1786717457,50,,Aggregated,30.5,0.0,1400.0,1500.0,1700.0,1800.0,2200.0,2500.0,2800.0,3100.0,5500.0,5600.0,5600.0,3220,0,1400.0,1336.433820070602,46.04758601635695,5647.235459997319,313.34534161490683,2026-08-14 14:24:32,1000.0,34.0,156.0,25.0
120,1786717458,50,,Aggregated,31.9,0.0,1400.0,1500.0,1700.0,1800.0,2200.0,2500.0,2800.0,3100.0,5500.0,5600.0,5600.0,3245,0,1400.0,1336.969008381394,46.04758601635695,5647.235459997319,312.6770416024653,2026-08-14 14:24:33,1000.0,34.0,156.0,25.0
121,1786717459,50,,Aggregated,32.0,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3100.0,5500.0,5600.0,5600.0,3271,0,1400.0,1340.800455832068,46.04758601635695,5647.235459997319,313.24885356160195,2026-08-14 14:24:34,1000.0,34.0,156.0,25.0
122,1786717460,50,,Aggregated,33.4,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3100.0,5500.0,5600.0,5600.0,3309,0,1400.0,1345.1656014054097,46.04758601635695,5647.235459997319,312.86189181021456,2026-08-14 14:24:35,1000.0,34.0,156.0,25.0
123,1786717461,50,,Aggregated,31.5,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3100.0,5500.0,5600.0,5600.0,3343,0,1400.0,1346.4097010793644,46.04758601635695,5647.235459997319,312.14986539036795,2026-08-14 14:24:36,1000.0,34.0,156.0,25.0
124,1786717462,50,,Aggregated,32.0,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3100.0,5500.0,5600.0,5600.0,3370,0,1400.0,1347.959059552436,46.04758601635695,5647.235459997319,311.83501483679527,2026-08-14 14:24:38,1000.0,34.0,156.0,25.0
125,1786717463,50,,Aggregated,32.1,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3100.0,5500.0,5600.0,5600.0,3400,0,1400.0,1351.1162671931293,46.04758601635695,5647.235459997319,311.8191176470588,2026-08-14 14:24:39,1000.0,33.0,161.0,24.0
126,1786717464,50,,Aggregated,32.9,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5500.0,5600.0,5600.0,3432,0,1400.0,1353.9074189118503,46.04758601635695,5647.235459997319,311.5119463869464,2026-08-14 14:24:40,1000.0,33.0,161.0,24.0
127,1786717465,50,,Aggregated,32.3,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5500.0,5600.0,5600.0,3468,0,1400.0,1355.9533121927552,46.04758601635695,5647.235459997319,311.4449250288351,2026-08-14 14:24:41,1000.0,33.0,161.0,24.0
128,1786717466,50,,Aggregated,32.4,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5500.0,5600.0,5600.0,3501,0,1400.0,1356.0730864472305,46.04758601635695,5647.235459997319,310.6086832333619,2026-08-14 14:24:42,1000.0,33.0,161.0,24.0
129,1786717467,50,,Aggregated,31.9,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5500.0,5600.0,5600.0,3539,0,1400.0,1356.051459033545,46.04758601635695,5647.235459997319,309.6459451822549,2026-08-14 14:24:43,1000.0,33.0,161.0,24.0
130,1786717468,50,,Aggregated,31.8,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5500.0,5600.0,5600.0,3578,0,1400.0,1355.9177312742927,46.04758601635695,5647.235459997319,309.0528228060369,2026-08-14 14:24:44,1000.0,33.0,161.0,24.0
131,1786717469,50,,Aggregated,31.7,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2400.0,2800.0,3000.0,5500.0,5600.0,5600.0,3610,0,1400.0,1356.1100115461038,46.04758601635695,5647.235459997319,308.2069252077562,2026-08-14 14:24:45,1000.0,33.0,161.0,24.0
132,1786717470,50,,Aggregated,31.7,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2400.0,2800.0,3000.0,5500.0,5600.0,5600.0,3631,0,1400.0,1357.777125899425,46.04758601635695,5647.235459997319,307.9845772514459,2026-08-14 14:24:47,1000.0,33.0,161.0,24.0
133,1786717471,50,,Aggregated,33.5,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5500.0,5600.0,5600.0,3658,0,1400.0,1362.5379669801905,46.04758601635695,5647.235459997319,308.8132859486058,2026-08-14 14:24:48,1000.0,33.0,161.0,24.0
134,1786717472,50,,Aggregated,33.8,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5500.0,5600.0,5600.0,3691,0,1400.0,1367.9761877067403,46.04758601635695,5647.235459997319,308.8507179626118,2026-08-14 14:24:49,1000.0,33.0,161.0,24.0
135,1786717473,50,,Aggregated,31.8,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5500.0,5600.0,5600.0,3724,0,1400.0,1369.0359412745818,46.04758601635695,5647.235459997319,308.37513426423203,2026-08-14 14:24:50,1000.0,33.0,161.0,24.0
136,1786717474,50,,Aggregated,31.5,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5500.0,5600.0,5600.0,3754,0,1400.0,1369.8240835926672,46.04758601635695,5647.235459997319,308.01331912626534,2026-08-14 14:24:51,1000.0,33.0,161.0,24.0
137,1786717475,50,,Aggregated,32.0,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5500.0,5600.0,5600.0,3782,0,1400.0,1372.316142581242,46.04758601635695,5647.235459997319,307.87599153886833,2026-08-14 14:24:52,1000.0,33.0,161.0,24.0
138,1786717476,50,,Aggregated,32.4,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5500.0,5600.0,5600.0,3822,0,1400.0,1375.0792930687546,46.04758601635695,5647.235459997319,307.5345368916797,2026-08-14 14:24:53,1000.0,33.0,161.0,24.0
139,1786717477,50,,Aggregated,32.4,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5500.0,5600.0,5600.0,3851,0,1400.0,1374.40866498676,46.04758601635695,5647.235459997319,306.9550766034796,2026-08-14 14:24:54,1000.0,34.0,148.0,25.0
140,1786717478,50,,Aggregated,31.3,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5500.0,5600.0,5600.0,3889,0,1400.0,1376.182387512522,46.04758601635695,5647.235459997319,306.51761378246334,2026-08-14 14:24:56,1000.0,34.0,148.0,25.0
141,1786717479,50,,Aggregated,32.2,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5500.0,5600.0,5600.0,3916,0,1400.0,1377.8046597924038,46.04758601635695,5647.235459997319,306.641215526047,2026-08-14 14:24:57,1000.0,34.0,148.0,25.0
142,1786717480,50,,Aggregated,31.0,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2400.0,2800.0,3000.0,5500.0,5600.0,5600.0,3942,0,1400.0,1380.0966670870273,46.04758601635695,5647.235459997319,306.3693556570269,2026-08-14 14:24:58,1000.0,34.0,148.0,25.0
143,1786717481,50,,Aggregated,30.8,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2400.0,2700.0,3000.0,5500.0,5600.0,5600.0,3982,0,1400.0,1382.299827865738,46.04758601635695,5647.235459997319,305.87317930688096,2026-08-14 14:24:59,1000.0,34.0,148.0,25.0
144,1786717482,50,,Aggregated,30.7,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2400.0,2700.0,3000.0,5400.0,5600.0,5600.0,4005,0,1400.0,1382.694605627439,46.04758601635695,5647.235459997319,305.3972534332085,2026-08-14 14:25:00,1000.0,34.0,148.0,25.0
145,1786717483,50,,Aggregated,31.3,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2400.0,2700.0,3000.0,5400.0,5600.0,5600.0,4040,0,1400.0,1385.922172844599,46.04758601635695,5647.235459997319,305.6960396039604,2026-08-14 14:25:01,1000.0,34.0,148.0,25.0
146,1786717484,50,,Aggregated,32.3,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2400.0,2700.0,3000.0,5400.0,5600.0,5600.0,4065,0,1400.0,1387.040750764804,46.04758601635695,5647.235459997319,305.54760147601473,2026-08-14 14:25:02,1000.0,34.0,148.0,25.0
147,1786717485,50,,Aggregated,31.3,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2400.0,2700.0,3000.0,5400.0,5600.0,5600.0,4081,0,1400.0,1389.4146510889216,46.04758601635695,5647.235459997319,305.3205096790002,2026-08-14 14:25:03,1000.0,34.0,148.0,25.0
148,1786717486,50,,Aggregated,31.4,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5400.0,5600.0,5600.0,4103,0,1400.0,1395.8625009010132,46.04758601635695,5647.235459997319,306.297343407263,2026-08-14 14:25:05,1000.0,34.0,148.0,25.0
149,1786717487,50,,Aggregated,30.9,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3100.0,5400.0,5600.0,5600.0,4137,0,1400.0,1402.0185119061375,46.04758601635695,5647.235459997319,306.35895576504714,2026-08-14 14:25:06,1000.0,34.0,148.0,25.0
150,1786717488,50,,Aggregated,29.9,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3100.0,5400.0,5600.0,5600.0,4174,0,1400.0,1402.313922020724,46.04758601635695,5647.235459997319,305.6130809774796,2026-08-14 14:25:07,1000.0,34.0,148.0,25.0
151,1786717489,50,,Aggregated,27.9,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5400.0,5600.0,5600.0,4203,0,1400.0,1402.5079061960746,46.04758601635695,5647.235459997319,305.3031168213181,2026-08-14 14:25:08,1000.0,34.0,148.0,25.0
152,1786717490,50,,Aggregated,28.5,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5400.0,5600.0,5600.0,4235,0,1400.0,1403.9645206916048,46.04758601635695,5647.235459997319,305.10295159386067,2026-08-14 14:25:09,1000.0,34.0,145.0,25.0
153,1786717491,50,,Aggregated,28.5,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5400.0,5600.0,5600.0,4257,0,1400.0,1405.4437387827193,46.04758601635695,5647.235459997319,304.81559783885365,2026-08-14 14:25:10,1000.0,34.0,145.0,25.0
154,1786717492,50,,Aggregated,28.4,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5400.0,5600.0,5600.0,4287,0,1400.0,1409.9439948208822,46.04758601635695,5647.235459997319,305.3368322836482,2026-08-14 14:25:11,1000.0,34.0,145.0,25.0
155,1786717493,50,,Aggregated,29.1,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5400.0,5600.0,5600.0,4308,0,1400.0,1412.588616384562,46.04758601635695,5647.235459997319,305.15923862581246,2026-08-14 14:25:12,1000.0,34.0,145.0,25.0
156,1786717495,50,,Aggregated,27.3,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5400.0,5600.0,5600.0,4340,0,1400.0,1416.1620075000055,46.04758601635695,5647.235459997319,305.4426267281106,2026-08-14 14:25:14,1000.0,34.0,145.0,25.0
157,1786717496,50,,Aggregated,28.2,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5400.0,5600.0,5600.0,4374,0,1400.0,1417.7909772947455,46.04758601635695,5647.235459997319,305.14974851394607,2026-08-14 14:25:15,1000.0,34.0,145.0,25.0
158,1786717497,50,,Aggregated,26.8,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5400.0,5600.0,5600.0,4402,0,1400.0,1418.5912195082287,46.04758601635695,5647.235459997319,304.9270786006361,2026-08-14 14:25:16,1000.0,34.0,145.0,25.0
159,1786717498,50,,Aggregated,27.4,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5400.0,5600.0,5600.0,4425,0,1400.0,1420.5503102449577,46.04758601635695,5647.235459997319,305.1349152542373,2026-08-14 14:25:17,1000.0,34.0,145.0,25.0
160,1786717499,50,,Aggregated,29.3,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5400.0,5600.0,5600.0,4468,0,1400.0,1422.7415775823313,46.04758601635695,5647.235459997319,304.4174127126231,2026-08-14 14:25:18,1000.0,34.0,145.0,25.0
161,1786717500,50,,Aggregated,29.9,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5400.0,5600.0,5600.0,4498,0,1400.0,1421.9166537652682,46.04758601635695,5647.235459997319,303.953534904402,2026-08-14 14:25:19,1000.0,34.0,145.0,25.0
162,1786717501,50,,Aggregated,28.8,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5400.0,5600.0,5600.0,4521,0,1400.0,1423.1445048217547,46.04758601635695,5647.235459997319,303.85113912851136,2026-08-14 14:25:20,1000.0,34.0,145.0,25.0
163,1786717502,50,,Aggregated,29.4,0.0,1400.0,1600.0,1700.0,1800.0,2200.0,2400.0,2800.0,3000.0,5400.0,5600.0,5600.0,4549,0,1400.0,1426.4049676987454,46.04758601635695,5647.235459997319,303.9074521872939,2026-08-14 14:25:21,1000.0,34.0,145.0,25.0
164,1786717503,50,,Aggregated,29.5,0.0,1500.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5400.0,5600.0,5600.0,4579,0,1500.0,1429.6574424037017,46.04758601635695,5647.235459997319,304.0921598602315,2026-08-14 14:25:23,1000.0,34.0,145.0,25.0
165,1786717504,50,,Aggregated,28.6,0.0,1500.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5400.0,5600.0,5600.0,4598,0,1500.0,1431.2710673130523,46.04758601635695,5647.235459997319,304.1426707264028,2026-08-14 14:25:24,1000.0,35.0,139.0,25.0
166,1786717505,50,,Aggregated,29.2,0.0,1500.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5400.0,5600.0,5600.0,4624,0,1500.0,1434.8302285172747,46.04758601635695,5647.235459997319,304.3715397923875,2026-08-14 14:25:25,1000.0,35.0,139.0,25.0
167,1786717506,50,,Aggregated,29.2,0.0,1500.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5400.0,5600.0,5600.0,4646,0,1500.0,1438.7579276893982,46.04758601635695,5647.235459997319,304.63753766681015,2026-08-14 14:25:26,1000.0,35.0,139.0,25.0
168,1786717507,50,,Aggregated,29.0,0.0,1500.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5400.0,5600.0,5600.0,4678,0,1500.0,1442.32438792514,46.04758601635695,5647.235459997319,304.4634459170585,2026-08-14 14:25:27,1000.0,35.0,139.0,25.0
169,1786717508,50,,Aggregated,28.4,0.0,1500.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5400.0,5600.0,5600.0,4706,0,1500.0,1443.6349850624656,46.04758601635695,5647.235459997319,304.36421589460264,2026-08-14 14:25:28,1000.0,35.0,139.0,25.0
170,1786717509,50,,Aggregated,27.2,0.0,1500.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5400.0,5600.0,5600.0,4742,0,1500.0,1445.4208784740622,46.04758601635695,5647.235459997319,304.1847321805146,2026-08-14 14:25:29,1000.0,35.0,139.0,25.0
171,1786717510,50,,Aggregated,28.1,0.0,1500.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5400.0,5600.0,5600.0,4770,0,1500.0,1446.068774515751,46.04758601635695,5647.235459997319,303.9842767295597,2026-08-14 14:25:30,1000.0,35.0,139.0,25.0
172,1786717511,50,,Aggregated,28.1,0.0,1500.0,1600.0,1700.0,1800.0,2200.0,2500.0,2800.0,3000.0,5400.0,5600.0,5600.0,4790,0,1500.0,1447.4622496286852,46.04758601635695,5647.235459997319,304.0087682672234,2026-08-14 14:25:31,1000.0,35.0,139.0,25.0
173,1786717512,50,,Aggregated,26.9,0.0,1500.0,1600.0,1800.0,1900.0,2200.0,2500.0,2800.0,3000.0,5400.0,5600.0,5600.0,4819,0,1500.0,1450.6198369034173,46.04758601635695,5647.235459997319,304.0363145880888,2026-08-14 14:25:33,1000.0,35.0,139.0,25.0
174,1786717513,50,,Aggregated,26.9,0.0,1500.0,1600.0,1800.0,1900.0,2200.0,2500.0,2800.0,3000.0,5400.0,5600.0,5600.0,4849,0,1500.0,1452.598462031283,46.04758601635695,5647.235459997319,303.9201897298412,2026-08-14 14:25:34,1000.0,35.0,139.0,25.0
175,1786717514,50,,Aggregated,26.9,0.0,1500.0,1600.0,1800.0,1900.0,2200.0,2500.0,2800.0,3000.0,5400.0,5600.0,5600.0,4882,0,1500.0,1454.2867410405072,46.04758601635695,5647.235459997319,303.80335927898403,2026-08-14 14:25:35,1000.0,35.0,139.0,25.0
176,1786717515,50,,Aggregated,26.9,0.0,1500.0,1600.0,1800.0,1900.0,2200.0,2500.0,2800.0,3000.0,5400.0,5600.0,5600.0,4911,0,1500.0,1455.438402269691,46.04758601635695,5647.235459997319,303.4371818366931,2026-08-14 14:25:36,1000.0,35.0,139.0,25.0
