timestamp,cacheHits,cacheMiss,total_latency,cacheSize,hits_per_sec,misses_per_sec,requests_per_sec,cache_hit_ratio
1786890224,1728.0,355.0,592.0,0.0,0.0,0.0,0.0,0.0
1786890225,1763.0,357.0,590.0,0.0,35.0,2.0,37.0,0.9459459459459459
1786890226,1800.0,360.0,588.0,0.0,37.0,3.0,40.0,0.925
1786890227,1841.0,365.0,582.0,0.0,41.0,5.0,46.0,0.8913043478260869
1786890228,1872.0,369.0,579.0,0.0,31.0,4.0,35.0,0.8857142857142857
1786890229,1891.0,372.0,579.0,0.0,19.0,3.0,22.0,0.8636363636363636
1786890230,1926.0,376.0,577.0,0.0,35.0,4.0,39.0,0.8974358974358975
1786890231,1956.0,379.0,575.0,0.0,30.0,3.0,33.0,0.9090909090909091
1786890232,1979.0,382.0,575.0,0.0,23.0,3.0,26.0,0.8846153846153846
1786890233,2014.0,384.0,578.0,0.0,35.0,2.0,37.0,0.9459459459459459
1786890234,2044.0,388.0,577.0,0.0,30.0,4.0,34.0,0.8823529411764706
1786890235,2071.0,390.0,577.0,0.0,27.0,2.0,29.0,0.9310344827586207
1786890236,2071.0,390.0,577.0,0.0,0.0,0.0,0.0,0.0
1786890237,2103.0,392.0,579.0,0.0,32.0,2.0,34.0,0.9411764705882353
1786890238,2136.0,394.0,579.0,0.0,33.0,2.0,35.0,0.9428571428571428
1786890239,2170.0,400.0,576.0,0.0,34.0,6.0,40.0,0.85
1786890240,2201.0,405.0,574.0,0.0,31.0,5.0,36.0,0.8611111111111112
1786890241,2237.0,407.0,572.0,0.0,36.0,2.0,38.0,0.9473684210526315
1786890242,2269.0,410.0,570.0,0.0,32.0,3.0,35.0,0.9142857142857143
1786890243,2292.0,413.0,570.0,0.0,23.0,3.0,26.0,0.8846153846153846
1786890244,2323.0,418.0,572.0,0.0,31.0,5.0,36.0,0.8611111111111112
1786890245,2349.0,420.0,572.0,0.0,26.0,2.0,28.0,0.9285714285714286
1786890246,2383.0,423.0,573.0,0.0,34.0,3.0,37.0,0.918918918918919
1786890247,2406.0,425.0,573.0,0.0,23.0,2.0,25.0,0.92
1786890248,2441.0,428.0,574.0,0.0,35.0,3.0,38.0,0.9210526315789473
1786890249,2441.0,428.0,574.0,0.0,0.0,0.0,0.0,0.0
1786890250,2469.0,432.0,574.0,0.0,28.0,4.0,32.0,0.875
1786890251,2505.0,434.0,574.0,0.0,36.0,2.0,38.0,0.9473684210526315
1786890252,2527.0,435.0,573.0,0.0,22.0,1.0,23.0,0.9565217391304348
1786890253,2565.0,437.0,573.0,0.0,38.0,2.0,40.0,0.95
1786890254,2597.0,439.0,571.0,0.0,32.0,2.0,34.0,0.9411764705882353
1786890255,2631.0,442.0,570.0,0.0,34.0,3.0,37.0,0.918918918918919
1786890256,2670.0,444.0,567.0,0.0,39.0,2.0,41.0,0.9512195121951219
1786890257,2703.0,445.0,565.0,0.0,33.0,1.0,34.0,0.9705882352941176
1786890258,2729.0,447.0,563.0,0.0,26.0,2.0,28.0,0.9285714285714286
1786890259,2759.0,447.0,564.0,0.0,30.0,0.0,30.0,1.0
1786890260,2759.0,447.0,564.0,0.0,0.0,0.0,0.0,0.0
1786890261,2799.0,450.0,562.0,0.0,40.0,3.0,43.0,0.9302325581395349
1786890262,2832.0,451.0,561.0,0.0,33.0,1.0,34.0,0.9705882352941176
1786890263,2858.0,453.0,561.0,0.0,26.0,2.0,28.0,0.9285714285714286
1786890264,2890.0,454.0,559.0,0.0,32.0,1.0,33.0,0.9696969696969697
1786890265,2923.0,455.0,559.0,0.0,33.0,1.0,34.0,0.9705882352941176
1786890266,2964.0,457.0,556.0,0.0,41.0,2.0,43.0,0.9534883720930233
1786890267,2996.0,460.0,554.0,0.0,32.0,3.0,35.0,0.9142857142857143
1786890268,3033.0,463.0,552.0,0.0,37.0,3.0,40.0,0.925
1786890269,3063.0,470.0,551.0,0.0,30.0,7.0,37.0,0.8108108108108109
1786890270,3083.0,475.0,551.0,0.0,20.0,5.0,25.0,0.8
1786890271,3111.0,477.0,553.0,0.0,28.0,2.0,30.0,0.9333333333333333
1786890272,3138.0,479.0,555.0,0.0,27.0,2.0,29.0,0.9310344827586207
1786890273,3138.0,479.0,555.0,0.0,0.0,0.0,0.0,0.0
1786890274,3172.0,483.0,553.0,0.0,34.0,4.0,38.0,0.8947368421052632
1786890275,3203.0,484.0,552.0,0.0,31.0,1.0,32.0,0.96875
1786890276,3233.0,486.0,552.0,0.0,30.0,2.0,32.0,0.9375
1786890277,3277.0,487.0,550.0,0.0,44.0,1.0,45.0,0.9777777777777777
1786890278,3305.0,490.0,549.0,0.0,28.0,3.0,31.0,0.9032258064516129
1786890279,3331.0,491.0,547.0,0.0,26.0,1.0,27.0,0.9629629629629629
1786890280,3359.0,494.0,547.0,0.0,28.0,3.0,31.0,0.9032258064516129
1786890281,3398.0,498.0,545.0,0.0,39.0,4.0,43.0,0.9069767441860465
1786890282,3422.0,501.0,545.0,0.0,24.0,3.0,27.0,0.8888888888888888
1786890283,3422.0,501.0,545.0,0.0,0.0,0.0,0.0,0.0
1786890284,3460.0,503.0,545.0,0.0,38.0,2.0,40.0,0.95
1786890285,3483.0,505.0,544.0,0.0,23.0,2.0,25.0,0.92
1786890286,3503.0,506.0,546.0,0.0,20.0,1.0,21.0,0.9523809523809523
1786890287,3534.0,506.0,548.0,0.0,31.0,0.0,31.0,1.0
1786890288,3570.0,508.0,547.0,0.0,36.0,2.0,38.0,0.9473684210526315
1786890289,3603.0,511.0,546.0,0.0,33.0,3.0,36.0,0.9166666666666666
1786890290,3641.0,511.0,545.0,0.0,38.0,0.0,38.0,1.0
1786890291,3641.0,511.0,545.0,0.0,0.0,0.0,0.0,0.0
1786890292,3662.0,511.0,545.0,0.0,21.0,0.0,21.0,1.0
1786890293,3692.0,513.0,546.0,0.0,30.0,2.0,32.0,0.9375
1786890294,3724.0,515.0,547.0,0.0,32.0,2.0,34.0,0.9411764705882353
1786890295,3754.0,515.0,546.0,0.0,30.0,0.0,30.0,1.0
1786890296,3785.0,518.0,544.0,0.0,31.0,3.0,34.0,0.9117647058823529
1786890297,3812.0,520.0,544.0,0.0,27.0,2.0,29.0,0.9310344827586207
1786890298,3852.0,522.0,543.0,0.0,40.0,2.0,42.0,0.9523809523809523
1786890299,3852.0,522.0,543.0,0.0,0.0,0.0,0.0,0.0
1786890300,3888.0,523.0,541.0,0.0,36.0,1.0,37.0,0.972972972972973
1786890301,3912.0,523.0,542.0,0.0,24.0,0.0,24.0,1.0
1786890302,3939.0,524.0,541.0,0.0,27.0,1.0,28.0,0.9642857142857143
1786890303,3972.0,526.0,541.0,0.0,33.0,2.0,35.0,0.9428571428571428
1786890304,3990.0,529.0,541.0,0.0,18.0,3.0,21.0,0.8571428571428571
1786890305,4014.0,531.0,542.0,0.0,24.0,2.0,26.0,0.9230769230769231
1786890306,4048.0,533.0,542.0,0.0,34.0,2.0,36.0,0.9444444444444444
1786890307,4074.0,534.0,542.0,0.0,26.0,1.0,27.0,0.9629629629629629
1786890308,4074.0,534.0,542.0,0.0,0.0,0.0,0.0,0.0
1786890309,4109.0,537.0,541.0,0.0,35.0,3.0,38.0,0.9210526315789473
1786890310,4141.0,538.0,539.0,0.0,32.0,1.0,33.0,0.9696969696969697
1786890311,4167.0,539.0,539.0,0.0,26.0,1.0,27.0,0.9629629629629629
1786890312,4205.0,540.0,539.0,0.0,38.0,1.0,39.0,0.9743589743589743
1786890313,4231.0,541.0,538.0,0.0,26.0,1.0,27.0,0.9629629629629629
1786890314,4267.0,542.0,537.0,0.0,36.0,1.0,37.0,0.972972972972973
1786890315,4299.0,544.0,536.0,0.0,32.0,2.0,34.0,0.9411764705882353
1786890316,4299.0,544.0,536.0,0.0,0.0,0.0,0.0,0.0
1786890317,4325.0,546.0,536.0,0.0,26.0,2.0,28.0,0.9285714285714286
1786890318,4344.0,548.0,536.0,0.0,19.0,2.0,21.0,0.9047619047619048
1786890319,4375.0,551.0,536.0,0.0,31.0,3.0,34.0,0.9117647058823529
1786890320,4406.0,555.0,536.0,0.0,31.0,4.0,35.0,0.8857142857142857
1786890321,4438.0,557.0,535.0,0.0,32.0,2.0,34.0,0.9411764705882353
1786890322,4473.0,559.0,535.0,0.0,35.0,2.0,37.0,0.9459459459459459
1786890323,4517.0,561.0,532.0,0.0,44.0,2.0,46.0,0.9565217391304348
1786890324,4517.0,561.0,532.0,0.0,0.0,0.0,0.0,0.0
1786890325,4540.0,562.0,532.0,0.0,23.0,1.0,24.0,0.9583333333333334
1786890326,4573.0,564.0,532.0,0.0,33.0,2.0,35.0,0.9428571428571428
1786890327,4597.0,566.0,531.0,0.0,24.0,2.0,26.0,0.9230769230769231
1786890328,4625.0,567.0,532.0,0.0,28.0,1.0,29.0,0.9655172413793104
1786890329,4658.0,569.0,531.0,0.0,33.0,2.0,35.0,0.9428571428571428
1786890330,4685.0,569.0,531.0,0.0,27.0,0.0,27.0,1.0
1786890331,4695.0,570.0,530.0,0.0,10.0,1.0,11.0,0.9090909090909091
1786890332,4703.0,570.0,532.0,0.0,8.0,0.0,8.0,1.0
1786890333,4703.0,570.0,532.0,0.0,0.0,0.0,0.0,0.0
1786890334,4714.0,571.0,536.0,0.0,11.0,1.0,12.0,0.9166666666666666
1786890335,4722.0,571.0,542.0,0.0,8.0,0.0,8.0,1.0
1786890336,4732.0,571.0,548.0,0.0,10.0,0.0,10.0,1.0
1786890337,4742.0,571.0,556.0,0.0,10.0,0.0,10.0,1.0
1786890338,4752.0,571.0,560.0,0.0,10.0,0.0,10.0,1.0
1786890339,4763.0,571.0,564.0,0.0,11.0,0.0,11.0,1.0
1786890340,4771.0,571.0,570.0,0.0,8.0,0.0,8.0,1.0
1786890341,4784.0,571.0,574.0,0.0,13.0,0.0,13.0,1.0
1786890342,4784.0,571.0,574.0,0.0,0.0,0.0,0.0,0.0
1786890343,4795.0,571.0,584.0,0.0,11.0,0.0,11.0,1.0
1786890344,4803.0,571.0,588.0,0.0,8.0,0.0,8.0,1.0
1786890345,4809.0,571.0,595.0,0.0,6.0,0.0,6.0,1.0
1786890346,4818.0,571.0,600.0,0.0,9.0,0.0,9.0,1.0
1786890347,4827.0,571.0,603.0,0.0,9.0,0.0,9.0,1.0
1786890348,4839.0,572.0,609.0,0.0,12.0,1.0,13.0,0.9230769230769231
1786890349,4849.0,572.0,615.0,0.0,10.0,0.0,10.0,1.0
1786890350,4857.0,572.0,619.0,0.0,8.0,0.0,8.0,1.0
1786890351,4862.0,573.0,624.0,0.0,5.0,1.0,6.0,0.8333333333333334
1786890352,4862.0,573.0,624.0,0.0,0.0,0.0,0.0,0.0
1786890353,4869.0,574.0,629.0,0.0,7.0,1.0,8.0,0.875
1786890354,4881.0,574.0,632.0,0.0,12.0,0.0,12.0,1.0
1786890355,4891.0,575.0,635.0,0.0,10.0,1.0,11.0,0.9090909090909091
1786890356,4899.0,575.0,638.0,0.0,8.0,0.0,8.0,1.0
1786890357,4910.0,575.0,643.0,0.0,11.0,0.0,11.0,1.0
1786890358,4920.0,575.0,649.0,0.0,10.0,0.0,10.0,1.0
1786890359,4928.0,575.0,654.0,0.0,8.0,0.0,8.0,1.0
1786890360,4934.0,575.0,659.0,0.0,6.0,0.0,6.0,1.0
1786890361,4943.0,575.0,662.0,0.0,9.0,0.0,9.0,1.0
1786890362,4953.0,575.0,666.0,0.0,10.0,0.0,10.0,1.0
1786890363,4953.0,575.0,666.0,0.0,0.0,0.0,0.0,0.0
1786890364,4959.0,575.0,671.0,0.0,6.0,0.0,6.0,1.0
1786890365,4967.0,575.0,676.0,0.0,8.0,0.0,8.0,1.0
1786890366,4974.0,575.0,682.0,0.0,7.0,0.0,7.0,1.0
1786890367,4980.0,575.0,686.0,0.0,6.0,0.0,6.0,1.0
1786890368,4988.0,575.0,689.0,0.0,8.0,0.0,8.0,1.0
1786890369,4997.0,575.0,693.0,0.0,9.0,0.0,9.0,1.0
1786890370,5004.0,576.0,698.0,0.0,7.0,1.0,8.0,0.875
1786890371,5013.0,576.0,701.0,0.0,9.0,0.0,9.0,1.0
1786890372,5013.0,576.0,701.0,0.0,0.0,0.0,0.0,0.0
1786890373,5020.0,576.0,705.0,0.0,7.0,0.0,7.0,1.0
1786890374,5028.0,576.0,709.0,0.0,8.0,0.0,8.0,1.0
1786890375,5038.0,576.0,714.0,0.0,10.0,0.0,10.0,1.0
1786890376,5047.0,576.0,718.0,0.0,9.0,0.0,9.0,1.0
1786890377,5050.0,577.0,723.0,0.0,3.0,1.0,4.0,0.75
1786890378,5059.0,577.0,725.0,0.0,9.0,0.0,9.0,1.0
1786890379,5069.0,577.0,731.0,0.0,10.0,0.0,10.0,1.0
1786890380,5078.0,577.0,735.0,0.0,9.0,0.0,9.0,1.0
1786890381,5078.0,577.0,735.0,0.0,0.0,0.0,0.0,0.0
1786890382,5083.0,577.0,738.0,0.0,5.0,0.0,5.0,1.0
1786890383,5092.0,577.0,741.0,0.0,9.0,0.0,9.0,1.0
1786890384,5099.0,577.0,743.0,0.0,7.0,0.0,7.0,1.0
1786890385,5110.0,577.0,748.0,0.0,11.0,0.0,11.0,1.0
1786890386,5117.0,577.0,753.0,0.0,7.0,0.0,7.0,1.0
1786890387,5125.0,577.0,758.0,0.0,8.0,0.0,8.0,1.0
1786890388,5125.0,577.0,758.0,0.0,0.0,0.0,0.0,0.0
1786890389,5136.0,577.0,762.0,0.0,11.0,0.0,11.0,1.0
1786890390,5145.0,577.0,766.0,0.0,9.0,0.0,9.0,1.0
1786890391,5155.0,577.0,771.0,0.0,10.0,0.0,10.0,1.0
1786890392,5161.0,577.0,775.0,0.0,6.0,0.0,6.0,1.0
1786890393,5169.0,577.0,779.0,0.0,8.0,0.0,8.0,1.0
1786890394,5179.0,577.0,783.0,0.0,10.0,0.0,10.0,1.0
1786890395,5179.0,577.0,783.0,0.0,0.0,0.0,0.0,0.0
1786890396,5190.0,577.0,787.0,0.0,11.0,0.0,11.0,1.0
1786890397,5196.0,578.0,791.0,0.0,6.0,1.0,7.0,0.8571428571428571
1786890398,5204.0,578.0,796.0,0.0,8.0,0.0,8.0,1.0
1786890399,5208.0,578.0,800.0,0.0,4.0,0.0,4.0,1.0
1786890400,5218.0,578.0,803.0,0.0,10.0,0.0,10.0,1.0
1786890401,5224.0,578.0,806.0,0.0,6.0,0.0,6.0,1.0
1786890402,5233.0,578.0,810.0,0.0,9.0,0.0,9.0,1.0
1786890403,5240.0,578.0,813.0,0.0,7.0,0.0,7.0,1.0
1786890404,5250.0,578.0,816.0,0.0,10.0,0.0,10.0,1.0
1786890405,5250.0,578.0,816.0,0.0,0.0,0.0,0.0,0.0
1786890406,5260.0,578.0,820.0,0.0,10.0,0.0,10.0,1.0
1786890407,5266.0,578.0,823.0,0.0,6.0,0.0,6.0,1.0
1786890408,5275.0,578.0,827.0,0.0,9.0,0.0,9.0,1.0
1786890409,5282.0,578.0,829.0,0.0,7.0,0.0,7.0,1.0
1786890410,5290.0,578.0,834.0,0.0,8.0,0.0,8.0,1.0
1786890411,5290.0,578.0,834.0,0.0,0.0,0.0,0.0,0.0
1786890412,5300.0,578.0,838.0,0.0,10.0,0.0,10.0,1.0
1786890413,5310.0,578.0,841.0,0.0,10.0,0.0,10.0,1.0
1786890414,5321.0,578.0,844.0,0.0,11.0,0.0,11.0,1.0
1786890415,5330.0,579.0,847.0,0.0,9.0,1.0,10.0,0.9
1786890416,5340.0,579.0,850.0,0.0,10.0,0.0,10.0,1.0
1786890417,5346.0,579.0,853.0,0.0,6.0,0.0,6.0,1.0
1786890418,5357.0,580.0,855.0,0.0,11.0,1.0,12.0,0.9166666666666666
1786890419,5366.0,580.0,857.0,0.0,9.0,0.0,9.0,1.0
1786890420,5371.0,580.0,861.0,0.0,5.0,0.0,5.0,1.0
1786890421,5371.0,580.0,861.0,0.0,0.0,0.0,0.0,0.0
1786890422,5382.0,580.0,863.0,0.0,11.0,0.0,11.0,1.0
1786890423,5389.0,580.0,867.0,0.0,7.0,0.0,7.0,1.0
1786890424,5398.0,580.0,870.0,0.0,9.0,0.0,9.0,1.0
1786890425,5405.0,580.0,874.0,0.0,7.0,0.0,7.0,1.0
1786890426,5414.0,580.0,877.0,0.0,9.0,0.0,9.0,1.0
1786890427,5424.0,580.0,880.0,0.0,10.0,0.0,10.0,1.0
1786890428,5424.0,580.0,880.0,0.0,0.0,0.0,0.0,0.0
1786890429,5433.0,580.0,884.0,0.0,9.0,0.0,9.0,1.0
1786890430,5440.0,580.0,888.0,0.0,7.0,0.0,7.0,1.0
1786890431,5452.0,580.0,891.0,0.0,12.0,0.0,12.0,1.0
1786890432,5462.0,581.0,892.0,0.0,10.0,1.0,11.0,0.9090909090909091
1786890433,5468.0,581.0,895.0,0.0,6.0,0.0,6.0,1.0
1786890434,5476.0,581.0,897.0,0.0,8.0,0.0,8.0,1.0
1786890435,5482.0,581.0,900.0,0.0,6.0,0.0,6.0,1.0
1786890436,5482.0,581.0,900.0,0.0,0.0,0.0,0.0,0.0
1786890437,5490.0,581.0,903.0,0.0,8.0,0.0,8.0,1.0
1786890438,5498.0,581.0,907.0,0.0,8.0,0.0,8.0,1.0
1786890439,5505.0,581.0,909.0,0.0,7.0,0.0,7.0,1.0
1786890440,5511.0,581.0,911.0,0.0,6.0,0.0,6.0,1.0
1786890441,5520.0,581.0,914.0,0.0,9.0,0.0,9.0,1.0
1786890442,5524.0,581.0,917.0,0.0,4.0,0.0,4.0,1.0
1786890443,5533.0,581.0,920.0,0.0,9.0,0.0,9.0,1.0
1786890444,5533.0,581.0,920.0,0.0,0.0,0.0,0.0,0.0
1786890445,5540.0,581.0,923.0,0.0,7.0,0.0,7.0,1.0
1786890446,5550.0,581.0,926.0,0.0,10.0,0.0,10.0,1.0
1786890447,5558.0,581.0,928.0,0.0,8.0,0.0,8.0,1.0
1786890448,5571.0,581.0,931.0,0.0,13.0,0.0,13.0,1.0
1786890449,5581.0,581.0,932.0,0.0,10.0,0.0,10.0,1.0
1786890450,5585.0,581.0,937.0,0.0,4.0,0.0,4.0,1.0
1786890451,5585.0,581.0,937.0,0.0,0.0,0.0,0.0,0.0
1786890452,5591.0,581.0,940.0,0.0,6.0,0.0,6.0,1.0
1786890453,5600.0,582.0,942.0,0.0,9.0,1.0,10.0,0.9
1786890454,5608.0,582.0,944.0,0.0,8.0,0.0,8.0,1.0
1786890455,5616.0,583.0,948.0,0.0,8.0,1.0,9.0,0.8888888888888888
1786890456,5616.0,583.0,948.0,0.0,0.0,0.0,0.0,0.0
1786890457,5625.0,584.0,950.0,0.0,9.0,1.0,10.0,0.9
1786890458,5635.0,584.0,953.0,0.0,10.0,0.0,10.0,1.0
1786890459,5645.0,584.0,955.0,0.0,10.0,0.0,10.0,1.0
1786890460,5655.0,584.0,957.0,0.0,10.0,0.0,10.0,1.0
1786890461,5658.0,584.0,959.0,0.0,3.0,0.0,3.0,1.0
1786890462,5665.0,584.0,960.0,0.0,7.0,0.0,7.0,1.0
1786890463,5677.0,584.0,962.0,0.0,12.0,0.0,12.0,1.0
1786890464,5677.0,584.0,962.0,0.0,0.0,0.0,0.0,0.0
1786890465,5690.0,584.0,966.0,0.0,13.0,0.0,13.0,1.0
1786890466,5698.0,584.0,967.0,0.0,8.0,0.0,8.0,1.0
1786890467,5706.0,585.0,970.0,0.0,8.0,1.0,9.0,0.8888888888888888
1786890468,5718.0,585.0,972.0,0.0,12.0,0.0,12.0,1.0
1786890469,5726.0,585.0,975.0,0.0,8.0,0.0,8.0,1.0
1786890470,5736.0,585.0,976.0,0.0,10.0,0.0,10.0,1.0
1786890471,5736.0,585.0,976.0,0.0,0.0,0.0,0.0,0.0
1786890472,5741.0,586.0,977.0,0.0,5.0,1.0,6.0,0.8333333333333334
1786890473,5751.0,586.0,980.0,0.0,10.0,0.0,10.0,1.0
1786890474,5760.0,586.0,982.0,0.0,9.0,0.0,9.0,1.0
1786890475,5768.0,586.0,985.0,0.0,8.0,0.0,8.0,1.0
1786890476,5774.0,586.0,986.0,0.0,6.0,0.0,6.0,1.0
1786890477,5774.0,586.0,986.0,0.0,0.0,0.0,0.0,0.0
1786890478,5782.0,587.0,988.0,0.0,8.0,1.0,9.0,0.8888888888888888
1786890479,5796.0,587.0,990.0,0.0,14.0,0.0,14.0,1.0
1786890480,5807.0,587.0,994.0,0.0,11.0,0.0,11.0,1.0
1786890481,5818.0,587.0,997.0,0.0,11.0,0.0,11.0,1.0
1786890482,5828.0,587.0,1000.0,0.0,10.0,0.0,10.0,1.0
1786890483,5828.0,587.0,1000.0,0.0,0.0,0.0,0.0,0.0
1786890484,5838.0,587.0,1002.0,0.0,10.0,0.0,10.0,1.0
1786890485,5848.0,587.0,1002.0,0.0,10.0,0.0,10.0,1.0
