Sample,Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size,Captured Timestamp,Dana CPU,Dana Memory,Remote CPU,Remote Memory
23,1786643762,23,,Aggregated,13.4,0.0,250.0,660.0,1700.0,1900.0,3000.0,3500.0,4700.0,5600.0,7000.0,7000.0,7000.0,231,0,250,961.5107918807278,45.88512901682407,7033.712210948579,575.8225108225108,2026-08-13 17:56:06,0.0,16.0,9.0,16.0
24,1786643763,24,,Aggregated,14.8,0.0,230.0,490.0,1300.0,1900.0,2800.0,3400.0,4600.0,5600.0,7000.0,7000.0,7000.0,255,0,230,883.9445449087732,45.88512901682407,7033.712210948579,544.9803921568628,2026-08-13 17:56:07,0.0,16.0,9.0,16.0
25,1786643764,25,,Aggregated,16.4,0.0,180.0,430.0,900.0,1700.0,2600.0,3300.0,4600.0,5600.0,7000.0,7000.0,7000.0,282,0,180,809.2785535771598,45.88512901682407,7033.712210948579,518.8652482269504,2026-08-13 17:56:08,0.0,16.0,9.0,16.0
26,1786643765,26,,Aggregated,17.9,0.0,180.0,350.0,720.0,1400.0,2600.0,3300.0,4600.0,5000.0,7000.0,7000.0,7000.0,308,0,180,757.8645828270728,45.88512901682407,7033.712210948579,507.40584415584414,2026-08-13 17:56:09,268.0,23.0,57.0,19.0
27,1786643766,27,,Aggregated,20.0,0.0,180.0,310.0,550.0,1100.0,2500.0,3200.0,4600.0,5000.0,7000.0,7000.0,7000.0,335,0,180,715.6199982167402,45.88512901682407,7033.712210948579,492.1940298507463,2026-08-13 17:56:10,268.0,23.0,57.0,19.0
28,1786643767,28,,Aggregated,21.8,0.0,190.0,300.0,520.0,900.0,2500.0,3200.0,4500.0,5000.0,7000.0,7000.0,7000.0,363,0,190,680.5356702999502,45.88512901682407,7033.712210948579,480.129476584022,2026-08-13 17:56:11,268.0,23.0,57.0,19.0
29,1786643768,29,,Aggregated,23.3,0.0,180.0,280.0,490.0,660.0,2400.0,3200.0,4500.0,5000.0,7000.0,7000.0,7000.0,392,0,180,644.4617152874529,45.88512901682407,7033.712210948579,463.7525510204082,2026-08-13 17:56:12,268.0,23.0,57.0,19.0
30,1786643769,30,,Aggregated,24.2,0.0,180.0,280.0,480.0,560.0,2100.0,3100.0,4500.0,4700.0,7000.0,7000.0,7000.0,422,0,170,609.5407213334335,45.88512901682407,7033.712210948579,445.7061611374408,2026-08-13 17:56:14,268.0,23.0,57.0,19.0
31,1786643770,31,,Aggregated,25.4,0.0,180.0,280.0,470.0,550.0,2000.0,3100.0,4500.0,4700.0,7000.0,7000.0,7000.0,452,0,180,587.4217226480616,45.88512901682407,7033.712210948579,434.59513274336285,2026-08-13 17:56:15,268.0,23.0,57.0,19.0
32,1786643771,32,,Aggregated,25.7,0.0,180.0,270.0,400.0,500.0,1900.0,2900.0,4500.0,4700.0,7000.0,7000.0,7000.0,485,0,180,558.5895398168431,45.88512901682407,7033.712210948579,420.4948453608248,2026-08-13 17:56:16,268.0,23.0,57.0,19.0
33,1786643772,33,,Aggregated,26.4,0.0,180.0,270.0,390.0,500.0,1800.0,2800.0,3700.0,4600.0,7000.0,7000.0,7000.0,514,0,180,542.877083408043,45.88512901682407,7033.712210948579,413.1420233463035,2026-08-13 17:56:17,268.0,23.0,57.0,19.0
34,1786643773,34,,Aggregated,27.5,0.0,190.0,280.0,440.0,540.0,1700.0,2700.0,3700.0,4600.0,7000.0,7000.0,7000.0,545,0,190,543.9803492585453,45.88512901682407,7033.712210948579,406.95412844036696,2026-08-13 17:56:18,268.0,23.0,57.0,19.0
35,1786643774,35,,Aggregated,28.1,0.0,210.0,310.0,480.0,550.0,1500.0,2600.0,3500.0,4600.0,7000.0,7000.0,7000.0,586,0,210,535.1916935291688,45.88512901682407,7033.712210948579,400.7866894197952,2026-08-13 17:56:19,268.0,23.0,57.0,19.0
36,1786643775,36,,Aggregated,28.2,0.0,210.0,300.0,450.0,530.0,1400.0,2600.0,3400.0,4600.0,7000.0,7000.0,7000.0,621,0,210,520.3857384818934,45.88512901682407,7033.712210948579,396.0821256038647,2026-08-13 17:56:20,268.0,23.0,57.0,19.0
37,1786643776,37,,Aggregated,30.3,0.0,210.0,300.0,440.0,530.0,1300.0,2600.0,3400.0,4600.0,7000.0,7000.0,7000.0,658,0,210,506.2572920051301,45.88512901682407,7033.712210948579,387.5744680851064,2026-08-13 17:56:21,268.0,23.0,57.0,19.0
38,1786643777,38,,Aggregated,31.2,0.0,220.0,320.0,460.0,540.0,1100.0,2500.0,3400.0,4600.0,7000.0,7000.0,7000.0,690,0,220,504.0474768252233,45.88512901682407,7033.712210948579,381.53333333333336,2026-08-13 17:56:23,268.0,23.0,57.0,19.0
39,1786643778,39,,Aggregated,32.4,0.0,220.0,340.0,490.0,560.0,1000.0,2500.0,3300.0,4500.0,7000.0,7000.0,7000.0,718,0,220,504.7328742162628,45.88512901682407,7033.712210948579,377.857938718663,2026-08-13 17:56:24,788.0,27.0,168.0,20.0
40,1786643779,40,,Aggregated,32.3,0.0,240.0,370.0,510.0,580.0,1100.0,2500.0,3300.0,4500.0,7000.0,7000.0,7000.0,758,0,240,515.9802009185069,45.88512901682407,7033.712210948579,376.8944591029024,2026-08-13 17:56:25,788.0,27.0,168.0,20.0
41,1786643780,41,,Aggregated,32.3,0.0,250.0,430.0,550.0,630.0,1200.0,2400.0,3300.0,4500.0,7000.0,7000.0,7000.0,799,0,250,527.4709221602153,45.88512901682407,7033.712210948579,373.0150187734668,2026-08-13 17:56:26,788.0,27.0,168.0,20.0
42,1786643781,42,,Aggregated,33.4,0.0,270.0,450.0,550.0,620.0,1100.0,2100.0,3200.0,4500.0,7000.0,7000.0,7000.0,848,0,270,526.8459198078007,45.88512901682407,7033.712210948579,365.1438679245283,2026-08-13 17:56:27,788.0,27.0,168.0,20.0
43,1786643782,43,,Aggregated,34.4,0.0,290.0,460.0,550.0,640.0,1000.0,2000.0,3200.0,4500.0,7000.0,7000.0,7000.0,892,0,290,526.714145182162,45.88512901682407,7033.712210948579,361.3957399103139,2026-08-13 17:56:28,788.0,27.0,168.0,20.0
44,1786643783,44,,Aggregated,36.2,0.0,300.0,460.0,550.0,620.0,1000.0,1900.0,3200.0,4500.0,7000.0,7000.0,7000.0,927,0,300,522.5030624014079,45.88512901682407,7033.712210948579,355.64401294498384,2026-08-13 17:56:29,788.0,27.0,168.0,20.0
45,1786643784,45,,Aggregated,37.1,0.0,320.0,460.0,550.0,630.0,1000.0,1900.0,3200.0,4500.0,7000.0,7000.0,7000.0,986,0,320,523.9795879678117,45.88512901682407,7033.712210948579,351.0709939148073,2026-08-13 17:56:30,788.0,27.0,168.0,20.0
46,1786643785,46,,Aggregated,38.7,0.0,330.0,470.0,550.0,640.0,1000.0,1900.0,3100.0,3700.0,5800.0,7000.0,7000.0,1015,0,330,522.431189179526,45.88512901682407,7033.712210948579,347.1034482758621,2026-08-13 17:56:32,788.0,27.0,168.0,20.0
47,1786643786,47,,Aggregated,39.2,0.0,350.0,490.0,580.0,670.0,1000.0,1700.0,3100.0,3700.0,5800.0,7000.0,7000.0,1067,0,350,532.5280142848309,45.88512901682407,7033.712210948579,345.6119962511715,2026-08-13 17:56:33,788.0,27.0,168.0,20.0
48,1786643787,48,,Aggregated,39.1,0.0,370.0,500.0,590.0,670.0,1000.0,1700.0,3100.0,3500.0,5800.0,7000.0,7000.0,1109,0,370,535.66995579531,45.88512901682407,7033.712210948579,340.2010820559062,2026-08-13 17:56:34,788.0,27.0,168.0,20.0
49,1786643788,49,,Aggregated,39.8,0.0,370.0,520.0,620.0,700.0,1000.0,1700.0,3100.0,3500.0,5800.0,7000.0,7000.0,1145,0,370,545.1405623403081,45.88512901682407,7033.712210948579,339.66812227074234,2026-08-13 17:56:35,788.0,27.0,168.0,20.0
50,1786643789,50,,Aggregated,41.4,0.0,390.0,550.0,650.0,760.0,1100.0,1700.0,3000.0,3500.0,5800.0,7000.0,7000.0,1180,0,390,561.0468938951657,45.88512901682407,7033.712210948579,339.32457627118646,2026-08-13 17:56:36,788.0,27.0,168.0,20.0
51,1786643790,50,,Aggregated,42.7,0.0,410.0,570.0,700.0,820.0,1100.0,1600.0,2900.0,3400.0,5800.0,7000.0,7000.0,1218,0,410,580.7835977157113,45.88512901682407,7033.712210948579,337.8316912972085,2026-08-13 17:56:37,788.0,27.0,168.0,20.0
52,1786643791,50,,Aggregated,42.0,0.0,430.0,590.0,760.0,920.0,1200.0,1700.0,2800.0,3400.0,5800.0,7000.0,7000.0,1260,0,430,602.9524295697994,45.88512901682407,7033.712210948579,335.5126984126984,2026-08-13 17:56:38,788.0,27.0,168.0,20.0
53,1786643792,50,,Aggregated,41.8,0.0,440.0,620.0,820.0,980.0,1300.0,1700.0,2800.0,3400.0,5800.0,7000.0,7000.0,1297,0,440,623.9064242662977,45.88512901682407,7033.712210948579,334.97609868928294,2026-08-13 17:56:39,1000.0,30.0,197.0,21.0
54,1786643793,50,,Aggregated,40.8,0.0,460.0,650.0,900.0,1000.0,1300.0,1700.0,2700.0,3400.0,5800.0,7000.0,7000.0,1332,0,460,639.1417630121333,45.88512901682407,7033.712210948579,332.37537537537537,2026-08-13 17:56:41,1000.0,30.0,197.0,21.0
55,1786643794,50,,Aggregated,40.4,0.0,470.0,680.0,940.0,1100.0,1400.0,1800.0,2700.0,3400.0,5800.0,7000.0,7000.0,1365,0,470,662.4740517147281,45.88512901682407,7033.712210948579,334.01758241758245,2026-08-13 17:56:42,1000.0,30.0,197.0,21.0
56,1786643795,50,,Aggregated,40.5,0.0,470.0,710.0,980.0,1100.0,1400.0,1800.0,2700.0,3400.0,5800.0,7000.0,7000.0,1395,0,470,680.3461364450394,45.88512901682407,7033.712210948579,333.48172043010754,2026-08-13 17:56:43,1000.0,30.0,197.0,21.0
57,1786643796,50,,Aggregated,38.4,0.0,490.0,780.0,1000.0,1100.0,1500.0,1900.0,2600.0,3300.0,5800.0,7000.0,7000.0,1442,0,490,705.8943522857999,45.88512901682407,7033.712210948579,333.2274618585298,2026-08-13 17:56:44,1000.0,30.0,197.0,21.0
58,1786643797,50,,Aggregated,38.1,0.0,510.0,820.0,1000.0,1100.0,1500.0,1900.0,2600.0,3300.0,5800.0,7000.0,7000.0,1477,0,510,713.7169437157431,45.88512901682407,7033.712210948579,330.4272173324306,2026-08-13 17:56:45,1000.0,30.0,197.0,21.0
59,1786643798,50,,Aggregated,38.0,0.0,530.0,900.0,1100.0,1200.0,1500.0,1900.0,2600.0,3300.0,5800.0,7000.0,7000.0,1524,0,530,727.8759613900667,45.88512901682407,7033.712210948579,328.1673228346457,2026-08-13 17:56:46,1000.0,30.0,197.0,21.0
60,1786643799,50,,Aggregated,37.7,0.0,550.0,930.0,1100.0,1200.0,1500.0,1900.0,2600.0,3300.0,5800.0,7000.0,7000.0,1561,0,550,741.0976490764899,45.88512901682407,7033.712210948579,327.86995515695065,2026-08-13 17:56:47,1000.0,30.0,197.0,21.0
61,1786643800,50,,Aggregated,37.8,0.0,570.0,950.0,1100.0,1200.0,1500.0,1900.0,2600.0,3200.0,5800.0,7000.0,7000.0,1602,0,570,752.0419800233738,45.88512901682407,7033.712210948579,325.354556803995,2026-08-13 17:56:48,1000.0,30.0,197.0,21.0
62,1786643801,50,,Aggregated,38.2,0.0,580.0,980.0,1100.0,1200.0,1500.0,1900.0,2600.0,3200.0,5800.0,7000.0,7000.0,1630,0,580,763.7385720282828,45.88512901682407,7033.712210948579,326.080981595092,2026-08-13 17:56:50,1000.0,30.0,197.0,21.0
63,1786643802,50,,Aggregated,38.6,0.0,590.0,1000.0,1100.0,1200.0,1500.0,1900.0,2600.0,3200.0,5800.0,7000.0,7000.0,1667,0,590,781.6501545116287,45.88512901682407,7033.712210948579,326.32093581283743,2026-08-13 17:56:51,1000.0,30.0,197.0,21.0
64,1786643803,50,,Aggregated,37.1,0.0,610.0,1000.0,1200.0,1200.0,1600.0,1900.0,2500.0,3200.0,5800.0,7000.0,7000.0,1701,0,610,793.0058418412576,45.88512901682407,7033.712210948579,325.64785420340974,2026-08-13 17:56:52,1000.0,30.0,197.0,21.0
65,1786643804,50,,Aggregated,37.6,0.0,630.0,1000.0,1200.0,1300.0,1600.0,1900.0,2500.0,3200.0,5800.0,7000.0,7000.0,1730,0,630,806.7523598578097,45.88512901682407,7033.712210948579,326.62890173410403,2026-08-13 17:56:53,1000.0,30.0,197.0,21.0
66,1786643805,50,,Aggregated,36.6,0.0,650.0,1100.0,1200.0,1300.0,1600.0,2000.0,2500.0,3200.0,5800.0,7000.0,7000.0,1770,0,650,824.2499171330667,45.88512901682407,7033.712210948579,326.609604519774,2026-08-13 17:56:54,1000.0,30.0,181.0,21.0
67,1786643806,50,,Aggregated,36.6,0.0,680.0,1100.0,1200.0,1300.0,1600.0,2000.0,2500.0,3200.0,5800.0,7000.0,7000.0,1811,0,680,831.7093974577051,45.88512901682407,7033.712210948579,324.3765875207068,2026-08-13 17:56:55,1000.0,30.0,181.0,21.0
68,1786643807,50,,Aggregated,37.4,0.0,710.0,1100.0,1200.0,1300.0,1600.0,2000.0,2500.0,3200.0,5800.0,7000.0,7000.0,1837,0,710,839.0059866453863,45.88512901682407,7033.712210948579,324.81927054980946,2026-08-13 17:56:56,1000.0,30.0,181.0,21.0
69,1786643808,50,,Aggregated,37.3,0.0,740.0,1100.0,1200.0,1300.0,1600.0,2000.0,2500.0,3200.0,5800.0,7000.0,7000.0,1872,0,740,853.7763960627291,45.88512901682407,7033.712210948579,325.2355769230769,2026-08-13 17:56:57,1000.0,30.0,181.0,21.0
70,1786643809,50,,Aggregated,35.9,0.0,780.0,1100.0,1200.0,1400.0,1600.0,2000.0,2500.0,3200.0,5800.0,7000.0,7000.0,1905,0,780,865.9983355003187,45.88512901682407,7033.712210948579,324.6215223097113,2026-08-13 17:56:58,1000.0,30.0,181.0,21.0
71,1786643810,50,,Aggregated,35.0,0.0,810.0,1100.0,1300.0,1400.0,1700.0,2000.0,2500.0,3200.0,5800.0,7000.0,7000.0,1942,0,810,876.0734106529476,45.88512901682407,7033.712210948579,324.15911431513905,2026-08-13 17:57:00,1000.0,30.0,181.0,21.0
72,1786643811,50,,Aggregated,34.1,0.0,840.0,1100.0,1300.0,1400.0,1700.0,2000.0,2500.0,3200.0,5800.0,7000.0,7000.0,1966,0,840,884.165431316923,45.88512901682407,7033.712210948579,325.1083418107833,2026-08-13 17:57:01,1000.0,30.0,181.0,21.0
73,1786643812,50,,Aggregated,33.7,0.0,880.0,1100.0,1300.0,1400.0,1700.0,2100.0,2500.0,3200.0,5800.0,7000.0,7000.0,2000,0,880,897.6185370494495,45.88512901682407,7033.712210948579,325.256,2026-08-13 17:57:02,1000.0,30.0,181.0,21.0
74,1786643813,50,,Aggregated,33.8,0.0,900.0,1200.0,1300.0,1400.0,1700.0,2100.0,2500.0,3100.0,5600.0,7000.0,7000.0,2026,0,900,909.5324567750235,45.88512901682407,7033.712210948579,326.00592300098714,2026-08-13 17:57:03,1000.0,30.0,181.0,21.0
75,1786643814,50,,Aggregated,33.4,0.0,920.0,1200.0,1300.0,1400.0,1700.0,2100.0,2500.0,3100.0,5600.0,7000.0,7000.0,2066,0,920,924.9724289095832,45.88512901682407,7033.712210948579,326.5880929332043,2026-08-13 17:57:04,1000.0,30.0,181.0,21.0
76,1786643815,50,,Aggregated,32.6,0.0,940.0,1200.0,1300.0,1400.0,1800.0,2100.0,2500.0,3100.0,5600.0,7000.0,7000.0,2100,0,940,932.1879552448324,45.88512901682407,7033.712210948579,326.6895238095238,2026-08-13 17:57:05,1000.0,30.0,181.0,21.0
77,1786643816,50,,Aggregated,32.7,0.0,960.0,1200.0,1300.0,1400.0,1800.0,2100.0,2500.0,3100.0,5600.0,7000.0,7000.0,2139,0,960,937.7456530236324,45.88512901682407,7033.712210948579,325.4450677886863,2026-08-13 17:57:06,1000.0,30.0,181.0,21.0
78,1786643817,50,,Aggregated,32.5,0.0,970.0,1200.0,1300.0,1400.0,1800.0,2100.0,2500.0,3100.0,5600.0,7000.0,7000.0,2165,0,970,943.3203497050894,45.88512901682407,7033.712210948579,325.4715935334873,2026-08-13 17:57:07,1000.0,30.0,181.0,21.0
79,1786643818,50,,Aggregated,32.6,0.0,990.0,1200.0,1400.0,1500.0,1800.0,2100.0,2500.0,3100.0,5600.0,7000.0,7000.0,2205,0,990,954.7635508752418,45.88512901682407,7033.712210948579,325.16462585034014,2026-08-13 17:57:09,1000.0,32.0,164.0,19.0
80,1786643819,50,,Aggregated,32.4,0.0,1000.0,1200.0,1400.0,1500.0,1800.0,2100.0,2500.0,3100.0,5600.0,7000.0,7000.0,2245,0,1000,962.253238020137,45.88512901682407,7033.712210948579,324.9523385300668,2026-08-13 17:57:10,1000.0,32.0,164.0,19.0
81,1786643820,50,,Aggregated,32.8,0.0,1000.0,1200.0,1400.0,1500.0,1800.0,2100.0,2500.0,3100.0,5600.0,7000.0,7000.0,2285,0,1000,966.544183752147,45.88512901682407,7033.712210948579,323.99343544857766,2026-08-13 17:57:11,1000.0,32.0,164.0,19.0
82,1786643821,50,,Aggregated,33.7,0.0,1000.0,1200.0,1400.0,1500.0,1800.0,2100.0,2500.0,3000.0,5600.0,7000.0,7000.0,2320,0,1000,972.01840847837,45.88512901682407,7033.712210948579,323.3875,2026-08-13 17:57:12,1000.0,32.0,164.0,19.0
83,1786643822,50,,Aggregated,34.2,0.0,1000.0,1200.0,1400.0,1500.0,1800.0,2100.0,2500.0,3000.0,5600.0,7000.0,7000.0,2341,0,1000,977.133999416837,45.88512901682407,7033.712210948579,322.8966253737719,2026-08-13 17:57:13,1000.0,32.0,164.0,19.0
84,1786643823,50,,Aggregated,35.0,0.0,1000.0,1200.0,1400.0,1500.0,1800.0,2100.0,2500.0,3000.0,5600.0,7000.0,7000.0,2378,0,1000,988.9969623696488,45.88512901682407,7033.712210948579,322.8536585365854,2026-08-13 17:57:14,1000.0,32.0,164.0,19.0
85,1786643824,50,,Aggregated,34.1,0.0,1000.0,1200.0,1400.0,1500.0,1800.0,2100.0,2500.0,2900.0,5600.0,7000.0,7000.0,2424,0,1000,993.2617388630424,45.88512901682407,7033.712210948579,322.14521452145215,2026-08-13 17:57:15,1000.0,32.0,164.0,19.0
86,1786643825,50,,Aggregated,34.2,0.0,1000.0,1200.0,1400.0,1500.0,1800.0,2100.0,2500.0,2900.0,5600.0,7000.0,7000.0,2463,0,1000,995.8950960953368,45.88512901682407,7033.712210948579,321.9183922046285,2026-08-13 17:57:16,1000.0,32.0,164.0,19.0
87,1786643826,50,,Aggregated,36.2,0.0,1100.0,1200.0,1400.0,1500.0,1800.0,2100.0,2500.0,2900.0,5600.0,7000.0,7000.0,2490,0,1100,1000.1260594251644,45.88512901682407,7033.712210948579,321.9542168674699,2026-08-13 17:57:17,1000.0,32.0,164.0,19.0
88,1786643827,50,,Aggregated,36.5,0.0,1100.0,1200.0,1400.0,1500.0,1800.0,2100.0,2500.0,2800.0,5600.0,7000.0,7000.0,2517,0,1100,1007.096133886603,45.88512901682407,7033.712210948579,321.91617004370283,2026-08-13 17:57:19,1000.0,32.0,164.0,19.0
89,1786643828,50,,Aggregated,35.3,0.0,1100.0,1300.0,1400.0,1500.0,1800.0,2100.0,2500.0,2800.0,5600.0,7000.0,7000.0,2566,0,1100,1016.2703440346248,45.88512901682407,7033.712210948579,321.7186282151208,2026-08-13 17:57:20,1000.0,32.0,164.0,19.0
90,1786643829,50,,Aggregated,35.2,0.0,1100.0,1200.0,1400.0,1500.0,1800.0,2100.0,2500.0,2700.0,5600.0,7000.0,7000.0,2607,0,1100,1017.5580650681076,45.88512901682407,7033.712210948579,320.3939393939394,2026-08-13 17:57:21,1000.0,32.0,164.0,19.0
91,1786643830,50,,Aggregated,36.0,0.0,1100.0,1200.0,1400.0,1500.0,1800.0,2100.0,2500.0,2700.0,5600.0,7000.0,7000.0,2652,0,1100,1020.5173574877568,45.88512901682407,7033.712210948579,319.4106334841629,2026-08-13 17:57:22,1000.0,32.0,164.0,19.0
92,1786643831,50,,Aggregated,36.3,0.0,1100.0,1200.0,1400.0,1500.0,1800.0,2100.0,2500.0,2700.0,5600.0,7000.0,7000.0,2689,0,1100,1022.8032331173224,45.88512901682407,7033.712210948579,318.6429899590926,2026-08-13 17:57:23,1000.0,32.0,164.0,19.0
93,1786643832,50,,Aggregated,36.0,0.0,1100.0,1200.0,1400.0,1500.0,1800.0,2100.0,2500.0,2700.0,5600.0,7000.0,7000.0,2723,0,1100,1027.537117454487,45.88512901682407,7033.712210948579,318.49834741094384,2026-08-13 17:57:24,1000.0,34.0,158.0,21.0
