timestamp,dana_cpu,dana_mem,remote_cpu,remote_mem
1786991894,915m,22Mi,206m,25Mi
1786991895,915m,22Mi,206m,25Mi
1786991896,915m,22Mi,206m,25Mi
1786991897,915m,22Mi,206m,25Mi
1786991899,915m,22Mi,206m,25Mi
1786991900,915m,22Mi,206m,25Mi
1786991901,915m,22Mi,206m,25Mi
1786991902,915m,22Mi,206m,25Mi
1786991903,915m,22Mi,206m,25Mi
1786991904,933m,24Mi,207m,26Mi
1786991905,933m,24Mi,207m,26Mi
1786991906,933m,24Mi,207m,26Mi
1786991908,933m,24Mi,207m,26Mi
1786991909,933m,24Mi,207m,26Mi
1786991910,933m,24Mi,207m,26Mi
1786991911,933m,24Mi,207m,26Mi
1786991912,933m,24Mi,207m,26Mi
1786991913,933m,24Mi,207m,26Mi
1786991914,933m,24Mi,207m,26Mi
1786991915,933m,24Mi,207m,26Mi
1786991917,933m,24Mi,207m,26Mi
1786991918,933m,24Mi,207m,26Mi
1786991919,998m,24Mi,205m,25Mi
1786991920,998m,24Mi,205m,25Mi
1786991921,998m,24Mi,205m,25Mi
1786991922,998m,24Mi,205m,25Mi
1786991923,998m,24Mi,205m,25Mi
1786991924,998m,24Mi,205m,25Mi
1786991926,998m,24Mi,205m,25Mi
1786991927,998m,24Mi,205m,25Mi
1786991928,998m,24Mi,205m,25Mi
1786991929,998m,24Mi,205m,25Mi
1786991930,998m,24Mi,205m,25Mi
1786991931,998m,24Mi,205m,25Mi
1786991932,998m,24Mi,205m,25Mi
1786991933,1000m,24Mi,192m,25Mi
1786991935,1000m,24Mi,192m,25Mi
1786991936,1000m,24Mi,192m,25Mi
1786991937,1000m,24Mi,192m,25Mi
1786991938,1000m,24Mi,192m,25Mi
1786991939,1000m,24Mi,192m,25Mi
1786991940,1000m,24Mi,192m,25Mi
1786991941,1000m,24Mi,192m,25Mi
1786991942,1000m,24Mi,192m,25Mi
1786991944,1000m,24Mi,192m,25Mi
1786991945,1000m,24Mi,192m,25Mi
1786991946,1000m,24Mi,192m,25Mi
1786991947,1000m,24Mi,192m,25Mi
1786991948,1000m,24Mi,192m,25Mi
1786991949,999m,24Mi,185m,25Mi
1786991950,999m,24Mi,185m,25Mi
1786991951,999m,24Mi,185m,25Mi
1786991953,999m,24Mi,185m,25Mi
1786991954,999m,24Mi,185m,25Mi
1786991955,999m,24Mi,185m,25Mi
1786991956,999m,24Mi,185m,25Mi
1786991957,999m,24Mi,185m,25Mi
1786991958,999m,24Mi,185m,25Mi
1786991959,999m,24Mi,185m,25Mi
1786991960,999m,24Mi,185m,25Mi
1786991962,999m,24Mi,185m,25Mi
1786991963,999m,24Mi,185m,25Mi
1786991964,999m,24Mi,173m,26Mi
1786991965,999m,24Mi,173m,26Mi
1786991966,999m,24Mi,173m,26Mi
1786991967,999m,24Mi,173m,26Mi
1786991968,999m,24Mi,173m,26Mi
1786991969,999m,24Mi,173m,26Mi
1786991971,999m,24Mi,173m,26Mi
1786991972,999m,24Mi,173m,26Mi
1786991973,999m,24Mi,173m,26Mi
1786991974,999m,24Mi,173m,26Mi
1786991975,999m,24Mi,173m,26Mi
1786991976,999m,24Mi,173m,26Mi
1786991977,999m,24Mi,173m,26Mi
1786991978,999m,26Mi,168m,24Mi
1786991980,999m,26Mi,168m,24Mi
1786991981,999m,26Mi,168m,24Mi
1786991982,999m,26Mi,168m,24Mi
1786991983,999m,26Mi,168m,24Mi
1786991984,999m,26Mi,168m,24Mi
1786991985,999m,26Mi,168m,24Mi
1786991986,999m,26Mi,168m,24Mi
1786991987,999m,26Mi,168m,24Mi
1786991988,999m,26Mi,168m,24Mi
1786991990,999m,26Mi,168m,24Mi
1786991991,999m,26Mi,168m,24Mi
1786991992,999m,26Mi,168m,24Mi
1786991993,999m,26Mi,168m,24Mi
1786991994,1000m,25Mi,160m,24Mi
1786991995,1000m,25Mi,160m,24Mi
1786991996,1000m,25Mi,160m,24Mi
1786991997,1000m,25Mi,160m,24Mi
1786991999,1000m,25Mi,160m,24Mi
1786992000,1000m,25Mi,160m,24Mi
1786992001,1000m,25Mi,160m,24Mi
1786992002,1000m,25Mi,160m,24Mi
1786992003,1000m,25Mi,160m,24Mi
1786992004,1000m,25Mi,160m,24Mi
1786992005,1000m,25Mi,160m,24Mi
1786992006,1000m,25Mi,160m,24Mi
1786992007,1000m,25Mi,160m,24Mi
1786992009,1000m,25Mi,157m,25Mi
1786992010,1000m,25Mi,157m,25Mi
1786992011,1000m,25Mi,157m,25Mi
1786992012,1000m,25Mi,157m,25Mi
1786992013,1000m,25Mi,157m,25Mi
1786992014,1000m,25Mi,157m,25Mi
1786992015,1000m,25Mi,157m,25Mi
1786992016,1000m,25Mi,157m,25Mi
1786992018,1000m,25Mi,157m,25Mi
1786992019,1000m,25Mi,157m,25Mi
1786992020,1000m,25Mi,157m,25Mi
1786992021,1000m,25Mi,157m,25Mi
1786992022,1000m,25Mi,157m,25Mi
1786992023,1000m,25Mi,153m,26Mi
1786992024,1000m,25Mi,153m,26Mi
1786992025,1000m,25Mi,153m,26Mi
1786992027,1000m,25Mi,153m,26Mi
1786992028,1000m,25Mi,153m,26Mi
1786992029,1000m,25Mi,153m,26Mi
1786992030,1000m,25Mi,153m,26Mi
1786992031,1000m,25Mi,153m,26Mi
1786992032,1000m,25Mi,153m,26Mi
1786992033,1000m,25Mi,153m,26Mi
1786992034,1000m,25Mi,153m,26Mi
1786992036,1000m,25Mi,153m,26Mi
1786992037,1000m,25Mi,153m,26Mi
1786992038,1000m,25Mi,153m,26Mi
1786992039,1000m,25Mi,143m,25Mi
1786992040,1000m,25Mi,143m,25Mi
1786992041,1000m,25Mi,143m,25Mi
1786992042,1000m,25Mi,143m,25Mi
1786992044,1000m,25Mi,143m,25Mi
1786992045,1000m,25Mi,143m,25Mi
1786992046,1000m,25Mi,143m,25Mi
1786992047,1000m,25Mi,143m,25Mi
1786992048,1000m,25Mi,143m,25Mi
1786992049,1000m,25Mi,143m,25Mi
1786992050,1000m,25Mi,143m,25Mi
1786992051,1000m,25Mi,143m,25Mi
1786992052,1000m,25Mi,143m,25Mi
1786992054,1000m,27Mi,150m,24Mi
1786992055,1000m,27Mi,150m,24Mi
1786992056,1000m,27Mi,150m,24Mi
1786992057,1000m,27Mi,150m,24Mi
1786992058,1000m,27Mi,150m,24Mi
1786992059,1000m,27Mi,150m,24Mi
1786992060,1000m,27Mi,150m,24Mi
1786992061,1000m,27Mi,150m,24Mi
1786992062,1000m,27Mi,150m,24Mi
1786992064,1000m,27Mi,150m,24Mi
1786992065,1000m,27Mi,150m,24Mi
1786992066,1000m,27Mi,150m,24Mi
1786992067,1000m,27Mi,150m,24Mi
1786992068,1000m,27Mi,150m,24Mi
1786992069,1000m,28Mi,136m,25Mi
1786992070,1000m,28Mi,136m,25Mi
1786992071,1000m,28Mi,136m,25Mi
1786992072,1000m,28Mi,136m,25Mi
1786992074,1000m,28Mi,136m,25Mi
1786992075,1000m,28Mi,136m,25Mi
1786992076,1000m,28Mi,136m,25Mi
1786992077,1000m,28Mi,136m,25Mi
1786992078,1000m,28Mi,136m,25Mi
1786992079,1000m,28Mi,136m,25Mi
1786992080,1000m,28Mi,136m,25Mi
1786992081,1000m,28Mi,136m,25Mi
1786992083,1000m,28Mi,136m,25Mi
1786992084,1000m,26Mi,139m,26Mi
1786992085,1000m,26Mi,139m,26Mi
1786992086,1000m,26Mi,139m,26Mi
1786992087,1000m,26Mi,139m,26Mi
1786992088,1000m,26Mi,139m,26Mi
1786992089,1000m,26Mi,139m,26Mi
1786992090,1000m,26Mi,139m,26Mi
1786992092,1000m,26Mi,139m,26Mi
1786992093,1000m,26Mi,139m,26Mi
1786992094,1000m,26Mi,139m,26Mi
1786992095,1000m,26Mi,139m,26Mi
1786992096,1000m,26Mi,139m,26Mi
1786992097,1000m,26Mi,139m,26Mi
1786992098,1000m,27Mi,136m,25Mi
1786992099,1000m,27Mi,136m,25Mi
1786992101,1000m,27Mi,136m,25Mi
1786992102,1000m,27Mi,136m,25Mi
1786992103,1000m,27Mi,136m,25Mi
1786992104,1000m,27Mi,136m,25Mi
1786992105,1000m,27Mi,136m,25Mi
1786992106,1000m,27Mi,136m,25Mi
1786992107,1000m,27Mi,136m,25Mi
1786992108,1000m,27Mi,136m,25Mi
1786992109,1000m,27Mi,136m,25Mi
1786992111,1000m,27Mi,136m,25Mi
1786992112,1000m,27Mi,136m,25Mi
1786992113,1000m,27Mi,136m,25Mi
1786992114,1000m,28Mi,130m,25Mi
1786992115,1000m,28Mi,130m,25Mi
1786992116,1000m,28Mi,130m,25Mi
1786992117,1000m,28Mi,130m,25Mi
1786992118,1000m,28Mi,130m,25Mi
1786992120,1000m,28Mi,130m,25Mi
1786992121,1000m,28Mi,130m,25Mi
1786992122,1000m,28Mi,130m,25Mi
1786992123,1000m,28Mi,130m,25Mi
1786992124,1000m,28Mi,130m,25Mi
1786992125,1000m,28Mi,130m,25Mi
1786992126,1000m,28Mi,130m,25Mi
1786992127,1000m,28Mi,130m,25Mi
1786992129,1000m,28Mi,122m,25Mi
1786992130,1000m,28Mi,122m,25Mi
1786992131,1000m,28Mi,122m,25Mi
1786992132,1000m,28Mi,122m,25Mi
1786992133,1000m,28Mi,122m,25Mi
1786992134,1000m,28Mi,122m,25Mi
1786992135,1000m,28Mi,122m,25Mi
1786992136,1000m,28Mi,122m,25Mi
1786992138,1000m,28Mi,122m,25Mi
1786992139,1000m,28Mi,122m,25Mi
1786992140,1000m,28Mi,122m,25Mi
1786992141,1000m,28Mi,122m,25Mi
1786992142,1000m,28Mi,122m,25Mi
1786992143,1000m,28Mi,122m,25Mi
1786992144,1000m,29Mi,129m,25Mi
1786992145,1000m,29Mi,129m,25Mi
1786992146,1000m,29Mi,129m,25Mi
1786992148,1000m,29Mi,129m,25Mi
1786992149,1000m,29Mi,129m,25Mi
1786992150,1000m,29Mi,129m,25Mi
1786992151,1000m,29Mi,129m,25Mi
1786992152,1000m,29Mi,129m,25Mi
1786992153,1000m,29Mi,129m,25Mi
1786992154,1000m,29Mi,129m,25Mi
1786992155,1000m,29Mi,129m,25Mi
1786992157,1000m,29Mi,129m,25Mi
1786992158,1000m,29Mi,129m,25Mi
1786992159,1000m,28Mi,123m,25Mi
1786992160,1000m,28Mi,123m,25Mi
1786992161,1000m,28Mi,123m,25Mi
1786992162,1000m,28Mi,123m,25Mi
1786992163,1000m,28Mi,123m,25Mi
1786992164,1000m,28Mi,123m,25Mi
1786992166,1000m,28Mi,123m,25Mi
1786992167,1000m,28Mi,123m,25Mi
1786992168,1000m,28Mi,123m,25Mi
1786992169,1000m,28Mi,123m,25Mi
1786992170,1000m,28Mi,123m,25Mi
1786992171,1000m,28Mi,123m,25Mi
1786992172,1000m,28Mi,123m,25Mi
1786992173,1000m,27Mi,124m,25Mi
1786992174,1000m,27Mi,124m,25Mi
1786992176,1000m,27Mi,124m,25Mi
1786992177,1000m,27Mi,124m,25Mi
1786992178,1000m,27Mi,124m,25Mi
1786992179,1000m,27Mi,124m,25Mi
1786992180,1000m,27Mi,124m,25Mi
1786992181,1000m,27Mi,124m,25Mi
1786992182,1000m,27Mi,124m,25Mi
1786992183,1000m,27Mi,124m,25Mi
1786992185,1000m,27Mi,124m,25Mi
1786992186,1000m,27Mi,124m,25Mi
1786992187,1000m,27Mi,124m,25Mi
1786992188,1000m,27Mi,124m,25Mi
1786992189,743m,27Mi,59m,24Mi
1786992190,743m,27Mi,59m,24Mi
1786992191,743m,27Mi,59m,24Mi
1786992192,743m,27Mi,59m,24Mi
1786992193,743m,27Mi,59m,24Mi
1786992195,743m,27Mi,59m,24Mi
1786992196,743m,27Mi,59m,24Mi
1786992197,743m,27Mi,59m,24Mi
1786992198,743m,27Mi,59m,24Mi
1786992199,743m,27Mi,59m,24Mi
1786992200,743m,27Mi,59m,24Mi
