Sample,Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size,Captured Timestamp,CPU,Memory,Cache Hits,Cache Misses,Cache Size,Cache Hits/s,Cache Misses/s,Cache Requests/s,Cache Hit Ratio,Cache Avg Latency
87,1787104265,60,,Aggregated,54.3,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,2000.0,3300.0,4400.0,4400.0,3526,0,1100,861.0677770564948,41.54060001019389,4369.8679999797605,317.2606352807714,2026-08-19 01:51:14,424.0,19.0,2898,380,0.0,52.0,3.0,55.0,0.9454545454545454,0.0
88,1787104266,60,,Aggregated,54.4,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,2000.0,3300.0,4400.0,4400.0,3582,0,1100,864.7382754888504,41.54060001019389,4369.8679999797605,316.60217755443887,2026-08-19 01:51:15,424.0,19.0,2948,382,0.0,50.0,2.0,52.0,0.9615384615384616,0.0
89,1787104267,60,,Aggregated,54.7,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,2000.0,3300.0,4400.0,4400.0,3637,0,1100,868.0452671985057,41.54060001019389,4369.8679999797605,315.28347539180646,2026-08-19 01:51:16,424.0,19.0,2996,385,0.0,48.0,3.0,51.0,0.9411764705882352,0.0
90,1787104268,60,,Aggregated,54.3,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,2000.0,3300.0,4400.0,4400.0,3691,0,1100,871.3603882690476,41.54060001019389,4369.8679999797605,314.1525331888377,2026-08-19 01:51:18,424.0,19.0,3049,386,0.0,53.0,1.0,54.0,0.9814814814814816,0.0
91,1787104269,60,,Aggregated,54.7,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,2000.0,3300.0,4400.0,4400.0,3748,0,1100,874.7316609928528,41.54060001019389,4369.8679999797605,313.3505869797225,2026-08-19 01:51:19,424.0,19.0,3099,389,0.0,50.0,3.0,53.0,0.9433962264150944,0.0
92,1787104270,60,,Aggregated,54.4,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,2000.0,3300.0,4400.0,4400.0,3804,0,1100,877.8230636438759,41.54060001019389,4369.8679999797605,312.1958464773922,2026-08-19 01:51:20,424.0,19.0,3146,396,0.0,47.0,7.0,54.0,0.8703703703703703,0.0
93,1787104271,60,,Aggregated,54.5,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,2000.0,3300.0,4400.0,4400.0,3858,0,1100,881.1797182999156,41.54060001019389,4369.8679999797605,311.9007257646449,2026-08-19 01:51:21,424.0,19.0,3198,397,0.0,52.0,1.0,53.0,0.981132075471698,0.0
94,1787104272,60,,Aggregated,54.7,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,2000.0,3300.0,4400.0,4400.0,3908,0,1100,883.9407387669199,41.54060001019389,4369.8679999797605,311.903275332651,2026-08-19 01:51:22,424.0,19.0,3246,400,0.0,48.0,3.0,51.0,0.9411764705882352,0.0
95,1787104273,60,,Aggregated,54.6,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,2000.0,3300.0,4400.0,4400.0,3968,0,1100,887.3210348540471,41.54060001019389,4369.8679999797605,311.27772177419354,2026-08-19 01:51:23,424.0,19.0,3298,401,0.0,52.0,1.0,53.0,0.981132075471698,0.0
96,1787104274,60,,Aggregated,54.4,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1900.0,3100.0,4400.0,4400.0,4024,0,1100,889.8904360836859,41.54060001019389,4369.8679999797605,310.3879224652088,2026-08-19 01:51:24,429.0,19.0,3345,406,0.0,47.0,5.0,52.0,0.903846153846154,0.0
97,1787104275,60,,Aggregated,54.2,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1900.0,3100.0,4400.0,4400.0,4078,0,1100,892.4923627024705,41.54060001019389,4369.8679999797605,310.1821971554684,2026-08-19 01:51:25,429.0,19.0,3395,410,0.0,50.0,4.0,54.0,0.925925925925926,0.0
98,1787104276,60,,Aggregated,54.8,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1900.0,3100.0,4400.0,4400.0,4132,0,1100,895.3217074541346,41.54060001019389,4369.8679999797605,309.55469506292354,2026-08-19 01:51:26,429.0,19.0,3442,414,0.0,47.0,4.0,51.0,0.9215686274509804,0.0
99,1787104277,60,,Aggregated,55.0,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1900.0,3100.0,4400.0,4400.0,4180,0,1100,897.4432238517719,41.54060001019389,4369.8679999797605,309.3148325358852,2026-08-19 01:51:27,429.0,19.0,3495,414,0.0,53.0,0.0,53.0,1.0,0.0
100,1787104278,60,,Aggregated,55.0,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1900.0,3100.0,4400.0,4400.0,4243,0,1100,900.8345181948168,41.54060001019389,4369.8679999797605,308.9549846806505,2026-08-19 01:51:28,429.0,19.0,3546,419,0.0,51.0,5.0,56.0,0.9107142857142856,0.0
101,1787104279,60,,Aggregated,54.8,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1900.0,3100.0,4400.0,4400.0,4298,0,1100,902.6939168916634,41.54060001019389,4369.8679999797605,308.251046998604,2026-08-19 01:51:29,429.0,19.0,3585,421,0.0,39.0,2.0,41.0,0.951219512195122,0.0
102,1787104280,60,,Aggregated,54.0,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1900.0,3100.0,4400.0,4400.0,4354,0,1100,904.7439515619116,41.54060001019389,4369.8679999797605,307.1745521359669,2026-08-19 01:51:30,429.0,19.0,3639,429,0.0,54.0,8.0,62.0,0.8709677419354839,0.0
103,1787104282,60,,Aggregated,54.6,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1900.0,3100.0,4400.0,4400.0,4410,0,1100,907.1296363946894,41.54060001019389,4369.8679999797605,306.0215419501134,2026-08-19 01:51:31,429.0,19.0,3690,433,0.0,51.0,4.0,55.0,0.9272727272727272,0.0
104,1787104283,60,,Aggregated,54.6,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1900.0,3100.0,4400.0,4400.0,4465,0,1100,909.4036339308304,41.54060001019389,4369.8679999797605,305.5381858902576,2026-08-19 01:51:33,429.0,19.0,3738,437,0.0,48.0,4.0,52.0,0.9230769230769232,0.0
105,1787104284,60,,Aggregated,54.9,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1900.0,3100.0,4400.0,4400.0,4521,0,1100,911.6614822607957,41.54060001019389,4369.8679999797605,304.6934306569343,2026-08-19 01:51:34,429.0,19.0,3788,440,0.0,50.0,3.0,53.0,0.9433962264150944,0.0
106,1787104285,60,,Aggregated,55.6,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1900.0,3100.0,4400.0,4400.0,4574,0,1100,913.8704948406092,41.54060001019389,4369.8679999797605,304.60931351115,2026-08-19 01:51:35,429.0,19.0,3836,445,0.0,48.0,5.0,53.0,0.9056603773584906,0.0
107,1787104286,60,,Aggregated,55.0,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1800.0,3100.0,4400.0,4400.0,4631,0,1100,916.2486583893578,41.54060001019389,4369.8679999797605,303.9611315050745,2026-08-19 01:51:36,429.0,19.0,3887,449,0.0,51.0,4.0,55.0,0.9272727272727272,0.0
108,1787104287,60,,Aggregated,54.8,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1900.0,3100.0,4400.0,4400.0,4686,0,1100,917.8275034786988,41.54060001019389,4369.8679999797605,303.0586854460094,2026-08-19 01:51:37,429.0,19.0,3929,456,0.0,42.0,7.0,49.0,0.8571428571428571,0.0
109,1787104288,60,,Aggregated,55.1,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1800.0,3100.0,4400.0,4400.0,4739,0,1100,919.7328551173832,41.54060001019389,4369.8679999797605,302.8900611943448,2026-08-19 01:51:38,429.0,19.0,3976,463,0.0,47.0,7.0,54.0,0.8703703703703703,0.0
110,1787104289,60,,Aggregated,55.0,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1900.0,3100.0,4400.0,4400.0,4793,0,1100,921.9761208014924,41.54060001019389,4369.8679999797605,302.80554976006675,2026-08-19 01:51:39,436.0,19.0,4022,466,0.0,46.0,3.0,49.0,0.9387755102040816,0.0
111,1787104290,60,,Aggregated,55.6,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1900.0,3100.0,4400.0,4400.0,4849,0,1100,924.4506023925632,41.54060001019389,4369.8679999797605,302.7436584862858,2026-08-19 01:51:40,436.0,19.0,4069,471,0.0,47.0,5.0,52.0,0.903846153846154,0.0
112,1787104291,60,,Aggregated,54.7,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1800.0,3100.0,4400.0,4400.0,4904,0,1100,926.2874301593554,41.54060001019389,4369.8679999797605,302.5336460032626,2026-08-19 01:51:41,436.0,19.0,4119,473,0.0,50.0,2.0,52.0,0.9615384615384616,0.0
113,1787104292,60,,Aggregated,54.8,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1800.0,3100.0,4400.0,4400.0,4959,0,1100,928.108853861994,41.54060001019389,4369.8679999797605,302.0014115749143,2026-08-19 01:51:42,436.0,19.0,4171,473,0.0,52.0,0.0,52.0,1.0,0.0
114,1787104293,60,,Aggregated,54.6,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1800.0,2900.0,4400.0,4400.0,5013,0,1100,929.9740059647696,41.54060001019389,4369.8679999797605,301.53361260722124,2026-08-19 01:51:43,436.0,19.0,4219,475,0.0,48.0,2.0,50.0,0.96,0.0
115,1787104294,60,,Aggregated,54.7,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1800.0,2900.0,4400.0,4400.0,5066,0,1100,931.677203336228,41.54060001019389,4369.8679999797605,301.0440189498618,2026-08-19 01:51:44,436.0,19.0,4271,480,0.0,52.0,5.0,57.0,0.912280701754386,0.0
116,1787104295,60,,Aggregated,54.5,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1800.0,2900.0,4400.0,4400.0,5123,0,1100,933.6552537187958,41.54060001019389,4369.8679999797605,300.42611750927193,2026-08-19 01:51:45,436.0,19.0,4319,486,0.0,48.0,6.0,54.0,0.8888888888888888,0.0
117,1787104296,60,,Aggregated,54.4,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1800.0,2900.0,4400.0,4400.0,5178,0,1100,935.6752333529764,41.54060001019389,4369.8679999797605,300.37833140208573,2026-08-19 01:51:46,436.0,19.0,4368,487,0.0,49.0,1.0,50.0,0.98,0.0
118,1787104297,60,,Aggregated,54.7,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1800.0,2900.0,4400.0,4400.0,5230,0,1100,937.0998521609648,41.54060001019389,4369.8679999797605,299.7785850860421,2026-08-19 01:51:48,436.0,19.0,4419,490,0.0,51.0,3.0,54.0,0.9444444444444444,0.0
119,1787104298,60,,Aggregated,54.2,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1800.0,2900.0,4400.0,4400.0,5286,0,1100,939.0829062054012,41.54060001019389,4369.8679999797605,299.688989784336,2026-08-19 01:51:49,436.0,19.0,4464,495,0.0,45.0,5.0,50.0,0.9,0.0
120,1787104299,60,,Aggregated,54.2,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1800.0,2900.0,4400.0,4400.0,5338,0,1100,940.5052150995936,41.54060001019389,4369.8679999797605,300.1766579243162,2026-08-19 01:51:50,436.0,19.0,4513,498,0.0,49.0,3.0,52.0,0.9423076923076924,0.0
121,1787104300,60,,Aggregated,54.4,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1900.0,2900.0,4400.0,4400.0,5395,0,1100,942.8729573496672,41.54060001019389,4369.8679999797605,299.8576459684893,2026-08-19 01:51:51,436.0,19.0,4562,499,0.0,49.0,1.0,50.0,0.98,0.0
122,1787104301,60,,Aggregated,54.4,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1800.0,2900.0,4400.0,4400.0,5449,0,1100,944.0660153792384,41.54060001019389,4369.8679999797605,299.7509634795375,2026-08-19 01:51:52,436.0,19.0,4613,500,0.0,51.0,1.0,52.0,0.9807692307692308,0.0
123,1787104302,60,,Aggregated,54.3,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1800.0,2900.0,4400.0,4400.0,5505,0,1100,945.6533282473196,41.54060001019389,4369.8679999797605,300.1322434150772,2026-08-19 01:51:53,436.0,19.0,4664,502,0.0,51.0,2.0,53.0,0.9622641509433962,0.0
124,1787104303,60,,Aggregated,54.3,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1800.0,2900.0,4400.0,4400.0,5559,0,1100,947.0023412846532,41.54060001019389,4369.8679999797605,299.42345745637704,2026-08-19 01:51:54,426.0,19.0,4716,503,0.0,52.0,1.0,53.0,0.981132075471698,0.0
125,1787104304,60,,Aggregated,54.3,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1800.0,2900.0,4400.0,4400.0,5615,0,1100,948.4692318435252,41.54060001019389,4369.8679999797605,299.0755120213713,2026-08-19 01:51:55,426.0,19.0,4766,504,0.0,50.0,1.0,51.0,0.9803921568627452,0.0
126,1787104305,60,,Aggregated,54.4,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1800.0,2900.0,4400.0,4400.0,5666,0,1100,949.8985416521932,41.54060001019389,4369.8679999797605,299.09601129544654,2026-08-19 01:51:56,426.0,19.0,4818,507,0.0,52.0,3.0,55.0,0.9454545454545454,0.0
127,1787104306,60,,Aggregated,54.4,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1800.0,2900.0,4400.0,4400.0,5725,0,1100,951.5451908997944,41.54060001019389,4369.8679999797605,298.99772925764194,2026-08-19 01:51:57,426.0,19.0,4873,507,0.0,55.0,0.0,55.0,1.0,0.0
128,1787104307,60,,Aggregated,54.3,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1800.0,2900.0,4400.0,4400.0,5779,0,1100,952.8350734040008,41.54060001019389,4369.8679999797605,298.3685758781796,2026-08-19 01:51:58,426.0,19.0,4924,508,0.0,51.0,1.0,52.0,0.9807692307692308,0.0
129,1787104308,60,,Aggregated,54.5,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1700.0,2900.0,4400.0,4400.0,5834,0,1100,954.4255140729668,41.54060001019389,4369.8679999797605,297.9854302365444,2026-08-19 01:51:59,426.0,19.0,4975,508,0.0,51.0,0.0,51.0,1.0,0.0
130,1787104309,60,,Aggregated,54.6,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1700.0,2900.0,4400.0,4400.0,5889,0,1100,955.6719406523245,41.54060001019389,4369.8679999797605,297.76107997962305,2026-08-19 01:52:00,426.0,19.0,5021,512,0.0,46.0,4.0,50.0,0.92,0.0
131,1787104310,60,,Aggregated,54.5,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1700.0,2900.0,4400.0,4400.0,5945,0,1100,956.9200542643504,41.54060001019389,4369.8679999797605,298.34011774600503,2026-08-19 01:52:01,426.0,19.0,5069,514,0.0,48.0,2.0,50.0,0.96,0.0
132,1787104311,60,,Aggregated,54.7,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1700.0,2900.0,4400.0,4400.0,5998,0,1100,958.0823137381803,41.54060001019389,4369.8679999797605,297.80860286762254,2026-08-19 01:52:02,426.0,19.0,5120,516,0.0,51.0,2.0,53.0,0.9622641509433962,0.0
133,1787104312,60,,Aggregated,54.7,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1700.0,2900.0,4400.0,4400.0,6054,0,1100,959.641642435037,41.54060001019389,4369.8679999797605,297.74132804757187,2026-08-19 01:52:04,426.0,19.0,5171,517,0.0,51.0,1.0,52.0,0.9807692307692308,0.0
134,1787104313,60,,Aggregated,54.7,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1700.0,2900.0,4400.0,4400.0,6109,0,1100,960.756401620819,41.54060001019389,4369.8679999797605,297.5807824521198,2026-08-19 01:52:05,426.0,19.0,5221,519,0.0,50.0,2.0,52.0,0.9615384615384616,0.0
135,1787104314,60,,Aggregated,54.5,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1700.0,2900.0,4400.0,4400.0,6163,0,1100,962.0329441021318,41.54060001019389,4369.8679999797605,296.93396073340904,2026-08-19 01:52:06,426.0,19.0,5275,519,0.0,54.0,0.0,54.0,1.0,0.0
136,1787104315,60,,Aggregated,54.5,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1700.0,2900.0,4400.0,4400.0,6217,0,1100,963.2869484480342,41.54060001019389,4369.8679999797605,296.52822904938074,2026-08-19 01:52:07,426.0,19.0,5328,521,0.0,53.0,2.0,55.0,0.9636363636363636,0.0
137,1787104316,60,,Aggregated,54.4,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1700.0,2900.0,4400.0,4400.0,6269,1,1100,965.206791083336,41.54060001019389,4369.8679999797605,295.9693731057585,2026-08-19 01:52:08,426.0,19.0,5376,523,0.0,48.0,2.0,50.0,0.96,0.0
138,1787104317,60,,Aggregated,54.5,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1700.0,2900.0,4400.0,4400.0,6326,1,1100,965.961121135242,41.54060001019389,4369.8679999797605,295.82627252608285,2026-08-19 01:52:09,426.0,19.0,5425,526,0.0,49.0,3.0,52.0,0.9423076923076924,0.0
139,1787104318,60,,Aggregated,53.2,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1700.0,2900.0,4400.0,4400.0,6381,1,1100,966.9204795332146,41.54060001019389,4369.8679999797605,295.3560570443504,2026-08-19 01:52:10,426.0,19.0,5474,530,0.0,49.0,4.0,53.0,0.9245283018867924,0.0
140,1787104319,60,,Aggregated,54.4,0.1,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1700.0,2900.0,4400.0,4400.0,6437,1,1100,967.9297369739912,41.54060001019389,4369.8679999797605,295.31194655895604,2026-08-19 01:52:11,426.0,19.0,5523,532,0.0,49.0,2.0,51.0,0.9607843137254902,0.0
141,1787104320,60,,Aggregated,54.3,0.1,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1700.0,2900.0,4400.0,4400.0,6493,1,1100,968.8830695828664,41.54060001019389,4369.8679999797605,294.515940243339,2026-08-19 01:52:12,426.0,19.0,5575,534,0.0,52.0,2.0,54.0,0.9629629629629628,0.0
142,1787104321,60,,Aggregated,54.4,0.1,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1700.0,2900.0,4400.0,4400.0,6545,1,1100,969.9565435602212,41.54060001019389,4369.8679999797605,294.6623376623377,2026-08-19 01:52:13,426.0,19.0,5627,536,0.0,52.0,2.0,54.0,0.9629629629629628,0.0
143,1787104322,60,,Aggregated,54.4,0.1,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1700.0,2900.0,4400.0,4400.0,6602,1,1100,971.2533553774124,41.54060001019389,4369.8679999797605,294.7594668282339,2026-08-19 01:52:14,426.0,19.0,5682,536,0.0,55.0,0.0,55.0,1.0,0.0
144,1787104323,60,,Aggregated,54.5,0.1,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1700.0,2900.0,4400.0,4400.0,6656,1,1100,972.1406567760862,41.54060001019389,4369.8679999797605,294.5715144230769,2026-08-19 01:52:15,426.0,19.0,5734,536,0.0,52.0,0.0,52.0,1.0,0.0
145,1787104324,60,,Aggregated,54.4,0.1,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1700.0,2900.0,4400.0,4400.0,6710,1,1100,973.038407526309,41.54060001019389,4369.8679999797605,294.3189269746647,2026-08-19 01:52:16,426.0,19.0,5785,537,0.0,51.0,1.0,52.0,0.9807692307692308,0.0
146,1787104325,60,,Aggregated,54.5,0.1,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1700.0,2900.0,4400.0,4400.0,6765,1,1100,974.2104136144176,41.54060001019389,4369.8679999797605,294.25543237250554,2026-08-19 01:52:17,426.0,19.0,5838,539,0.0,53.0,2.0,55.0,0.9636363636363636,0.0
147,1787104326,60,,Aggregated,54.7,0.1,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1300.0,1700.0,2900.0,4400.0,4400.0,6815,1,1100,975.794804020777,41.54060001019389,4369.8679999797605,294.0556126192223,2026-08-19 01:52:18,426.0,19.0,5888,540,0.0,50.0,1.0,51.0,0.9803921568627452,0.0
148,1787104327,60,,Aggregated,54.6,0.1,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1300.0,1700.0,2900.0,4400.0,4400.0,6861,1,1100,976.986090307758,41.54060001019389,4369.8679999797605,293.69698294709224,2026-08-19 01:52:19,426.0,19.0,5935,544,0.0,47.0,4.0,51.0,0.9215686274509804,0.0
149,1787104328,60,,Aggregated,55.1,0.1,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1700.0,2900.0,4400.0,4400.0,6912,1,1100,979.592262066177,41.54060001019389,4369.8679999797605,293.95703125,2026-08-19 01:52:21,426.0,19.0,5978,547,0.0,43.0,3.0,46.0,0.9347826086956522,0.0
150,1787104329,60,,Aggregated,53.7,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1700.0,2900.0,4400.0,4400.0,6962,1,1100,980.9578372308956,41.54060001019389,4369.8679999797605,293.9563343866705,2026-08-19 01:52:22,426.0,19.0,6022,549,0.0,44.0,2.0,46.0,0.9565217391304348,0.0
151,1787104330,60,,Aggregated,52.8,0.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1700.0,2800.0,4400.0,4400.0,7005,1,1100,982.8136077946408,41.54060001019389,4369.8679999797605,293.83468950749466,2026-08-19 01:52:23,426.0,19.0,6069,550,0.0,47.0,1.0,48.0,0.9791666666666666,0.0
152,1787104331,60,,Aggregated,52.4,0.0,1100.0,1100.0,1100.0,1100.0,1200.0,1300.0,1400.0,1700.0,2800.0,4400.0,4400.0,7055,1,1100,985.1609754644496,41.54060001019389,4369.8679999797605,293.6243798724309,2026-08-19 01:52:24,416.0,19.0,6117,552,0.0,48.0,2.0,50.0,0.96,0.0
153,1787104332,60,,Aggregated,51.2,0.0,1100.0,1100.0,1100.0,1100.0,1200.0,1300.0,1400.0,1700.0,2800.0,4400.0,4400.0,7090,1,1100,986.802857461413,41.54060001019389,4369.8679999797605,293.5991537376587,2026-08-19 01:52:25,416.0,19.0,6157,555,0.0,40.0,3.0,43.0,0.9302325581395348,0.0
154,1787104333,60,,Aggregated,50.7,0.0,1100.0,1100.0,1100.0,1100.0,1200.0,1300.0,1400.0,1700.0,2800.0,4400.0,4400.0,7130,1,1100,990.4758819497364,41.54060001019389,4369.8679999797605,293.4649368863955,2026-08-19 01:52:26,416.0,19.0,6200,557,0.0,43.0,2.0,45.0,0.9555555555555556,0.0
155,1787104334,60,,Aggregated,49.3,0.0,1100.0,1100.0,1100.0,1100.0,1200.0,1300.0,1500.0,1700.0,2800.0,4400.0,4400.0,7182,1,1100,993.221730520971,41.54060001019389,4369.8679999797605,293.58089668615986,2026-08-19 01:52:27,416.0,19.0,6234,558,0.0,34.0,1.0,35.0,0.9714285714285714,0.0
156,1787104335,60,,Aggregated,47.2,0.0,1100.0,1100.0,1100.0,1100.0,1200.0,1300.0,1500.0,1700.0,2800.0,4400.0,4400.0,7233,1,1100,994.5636971659856,41.54060001019389,4369.8679999797605,293.2571547075902,2026-08-19 01:52:28,416.0,19.0,6271,560,0.0,37.0,2.0,39.0,0.9487179487179488,0.0
157,1787104336,60,,Aggregated,46.8,0.0,1100.0,1100.0,1100.0,1100.0,1200.0,1300.0,1500.0,1700.0,2800.0,4400.0,4400.0,7289,1,1100,995.4285255044358,41.54060001019389,4369.8679999797605,292.83372204692,2026-08-19 01:52:29,416.0,19.0,6315,564,0.0,44.0,4.0,48.0,0.9166666666666666,0.0
158,1787104337,60,,Aggregated,46.3,0.0,1100.0,1100.0,1100.0,1100.0,1200.0,1300.0,1500.0,1700.0,2800.0,4400.0,4400.0,7344,1,1100,996.1399791124844,41.54060001019389,4369.8679999797605,293.25367647058823,2026-08-19 01:52:30,416.0,19.0,6363,566,0.0,48.0,2.0,50.0,0.96,0.0
159,1787104338,60,,Aggregated,47.3,0.0,1100.0,1100.0,1100.0,1100.0,1200.0,1300.0,1500.0,1700.0,2800.0,4400.0,4400.0,7399,1,1100,996.8586890528442,41.54060001019389,4369.8679999797605,293.1348830923098,2026-08-19 01:52:31,416.0,19.0,6417,567,0.0,54.0,1.0,55.0,0.9818181818181818,0.0
160,1787104339,60,,Aggregated,47.5,0.0,1100.0,1100.0,1100.0,1100.0,1200.0,1300.0,1500.0,1700.0,2800.0,4400.0,4400.0,7454,1,1100,997.6103101425064,41.54060001019389,4369.8679999797605,293.1545478937483,2026-08-19 01:52:32,416.0,19.0,6468,567,0.0,51.0,0.0,51.0,1.0,0.0
161,1787104340,60,,Aggregated,48.3,0.0,1100.0,1100.0,1100.0,1100.0,1200.0,1300.0,1500.0,1700.0,2800.0,4400.0,4400.0,7509,1,1100,998.2103932616748,41.54060001019389,4369.8679999797605,293.009055799707,2026-08-19 01:52:33,416.0,19.0,6519,570,0.0,51.0,3.0,54.0,0.9444444444444444,0.0
162,1787104341,60,,Aggregated,48.8,0.0,1100.0,1100.0,1100.0,1100.0,1200.0,1300.0,1500.0,1700.0,2800.0,4400.0,4400.0,7563,1,1100,998.927821539333,41.54060001019389,4369.8679999797605,293.0248578606373,2026-08-19 01:52:34,416.0,19.0,6571,573,0.0,52.0,3.0,55.0,0.9454545454545454,0.0
163,1787104342,60,,Aggregated,50.0,0.0,1100.0,1100.0,1100.0,1100.0,1200.0,1300.0,1500.0,1700.0,2800.0,4400.0,4400.0,7618,1,1100,999.6663293912168,41.54060001019389,4369.8679999797605,292.8374901548963,2026-08-19 01:52:35,416.0,19.0,6623,573,0.0,52.0,0.0,52.0,1.0,0.0
164,1787104343,60,,Aggregated,50.5,0.0,1100.0,1100.0,1100.0,1100.0,1200.0,1300.0,1500.0,1700.0,2800.0,4400.0,4400.0,7674,1,1100,1000.4558864089564,41.54060001019389,4369.8679999797605,293.22921553296845,2026-08-19 01:52:37,416.0,19.0,6674,575,0.0,51.0,2.0,53.0,0.9622641509433962,0.0
165,1787104344,60,,Aggregated,52.0,0.0,1100.0,1100.0,1100.0,1100.0,1200.0,1300.0,1500.0,1700.0,2800.0,4400.0,4400.0,7730,1,1100,1000.9427961969571,41.54060001019389,4369.8679999797605,292.73337645536867,2026-08-19 01:52:38,416.0,19.0,6725,578,0.0,51.0,3.0,54.0,0.9444444444444444,0.0
