Method,Name,Error,Occurrences,First Seen,Last Seen
GET,/post/[zipf_id],"ConnectionResetError(10054, 'Foi forçado o cancelamento de uma conexão existente pelo host remoto', None, 10054, None)",1,2026-08-19T01:51:56Z,2026-08-19T01:51:56Z
