timestamp,cacheHits,cacheMiss,total_latency,cacheSize,hits_per_sec,misses_per_sec,requests_per_sec,cache_hit_ratio
1787276977,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1787276978,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1787276979,0,2,0.0,0.0,0.0,2.0,2.0,0.0
1787276980,0,6,0.0,0.0,0.0,4.0,4.0,0.0
1787276981,0,12,0.0,0.0,0.0,6.0,6.0,0.0
1787276982,0,16,0.0,0.0,0.0,4.0,4.0,0.0
1787276983,0,21,0.0,0.0,0.0,5.0,5.0,0.0
1787276984,0,25,0.0,0.0,0.0,4.0,4.0,0.0
1787276985,0,30,0.0,0.0,0.0,5.0,5.0,0.0
1787276986,0,32,0.0,0.0,0.0,2.0,2.0,0.0
1787276987,0,39,0.0,0.0,0.0,7.0,7.0,0.0
1787276988,0,42,0.0,0.0,0.0,3.0,3.0,0.0
1787276989,0,46,0.0,0.0,0.0,4.0,4.0,0.0
1787276990,0,53,0.0,0.0,0.0,7.0,7.0,0.0
1787276991,1,56,0.0,0.0,1.0,3.0,4.0,0.25
1787276992,7,60,0.0,0.0,6.0,4.0,10.0,0.6
1787276993,27,62,0.0,0.0,20.0,2.0,22.0,0.9090909090909091
1787276994,45,63,0.0,0.0,18.0,1.0,19.0,0.9473684210526315
1787276995,64,63,0.0,0.0,19.0,0.0,19.0,1.0
1787276996,84,63,0.0,0.0,20.0,0.0,20.0,1.0
1787276997,97,67,0.0,0.0,13.0,4.0,17.0,0.7647058823529411
1787276998,115,67,0.0,0.0,18.0,0.0,18.0,1.0
1787276999,131,69,0.0,0.0,16.0,2.0,18.0,0.8888888888888888
1787277000,146,73,0.0,0.0,15.0,4.0,19.0,0.7894736842105263
1787277001,168,75,0.0,0.0,22.0,2.0,24.0,0.9166666666666666
1787277002,188,81,0.0,0.0,20.0,6.0,26.0,0.7692307692307693
1787277003,212,83,0.0,0.0,24.0,2.0,26.0,0.9230769230769231
1787277004,235,85,0.0,0.0,23.0,2.0,25.0,0.92
1787277005,258,89,0.0,0.0,23.0,4.0,27.0,0.8518518518518519
1787277006,279,90,0.0,0.0,21.0,1.0,22.0,0.9545454545454546
1787277007,298,94,0.0,0.0,19.0,4.0,23.0,0.8260869565217391
1787277008,323,96,0.0,0.0,25.0,2.0,27.0,0.9259259259259259
1787277009,349,99,0.0,0.0,26.0,3.0,29.0,0.896551724137931
1787277010,372,105,0.0,0.0,23.0,6.0,29.0,0.7931034482758621
1787277011,401,117,0.0,0.0,29.0,12.0,41.0,0.7073170731707317
1787277012,433,123,0.0,0.0,32.0,6.0,38.0,0.8421052631578947
1787277013,469,129,0.0,0.0,36.0,6.0,42.0,0.8571428571428571
1787277014,494,135,0.0,0.0,25.0,6.0,31.0,0.8064516129032258
1787277015,529,144,0.0,0.0,35.0,9.0,44.0,0.7954545454545454
1787277016,573,157,0.0,0.0,44.0,13.0,57.0,0.7719298245614035
1787277017,625,161,0.0,0.0,52.0,4.0,56.0,0.9285714285714286
1787277018,671,166,0.0,0.0,46.0,5.0,51.0,0.9019607843137255
1787277019,720,173,0.0,0.0,49.0,7.0,56.0,0.875
1787277020,765,180,0.0,0.0,45.0,7.0,52.0,0.8653846153846154
1787277021,813,189,0.0,0.0,48.0,9.0,57.0,0.8421052631578947
1787277022,861,194,0.0,0.0,48.0,5.0,53.0,0.9056603773584906
1787277023,905,202,0.0,0.0,44.0,8.0,52.0,0.8461538461538461
1787277024,951,210,0.0,0.0,46.0,8.0,54.0,0.8518518518518519
1787277025,999,216,0.0,0.0,48.0,6.0,54.0,0.8888888888888888
1787277026,1049,224,0.0,0.0,50.0,8.0,58.0,0.8620689655172413
1787277027,1095,230,0.0,0.0,46.0,6.0,52.0,0.8846153846153846
1787277028,1145,235,0.0,0.0,50.0,5.0,55.0,0.9090909090909091
1787277029,1196,238,0.0,0.0,51.0,3.0,54.0,0.9444444444444444
1787277030,1243,243,0.0,0.0,47.0,5.0,52.0,0.9038461538461539
1787277031,1288,249,0.0,0.0,45.0,6.0,51.0,0.8823529411764706
1787277032,1336,253,0.0,0.0,48.0,4.0,52.0,0.9230769230769231
1787277033,1384,260,0.0,0.0,48.0,7.0,55.0,0.8727272727272727
1787277034,1434,262,0.0,0.0,50.0,2.0,52.0,0.9615384615384616
1787277035,1486,266,0.0,0.0,52.0,4.0,56.0,0.9285714285714286
1787277036,1532,271,0.0,0.0,46.0,5.0,51.0,0.9019607843137255
1787277037,1581,274,0.0,0.0,49.0,3.0,52.0,0.9423076923076923
1787277038,1629,280,0.0,0.0,48.0,6.0,54.0,0.8888888888888888
1787277039,1679,282,0.0,0.0,50.0,2.0,52.0,0.9615384615384616
1787277040,1728,288,0.0,0.0,49.0,6.0,55.0,0.8909090909090909
1787277041,1779,292,0.0,0.0,51.0,4.0,55.0,0.9272727272727272
1787277042,1831,294,0.0,0.0,52.0,2.0,54.0,0.9629629629629629
1787277043,1878,299,0.0,0.0,47.0,5.0,52.0,0.9038461538461539
1787277044,1926,304,0.0,0.0,48.0,5.0,53.0,0.9056603773584906
1787277045,1971,309,0.0,0.0,45.0,5.0,50.0,0.9
1787277046,2010,314,0.0,0.0,39.0,5.0,44.0,0.8863636363636364
1787277047,2057,319,0.0,0.0,47.0,5.0,52.0,0.9038461538461539
1787277048,2106,324,0.0,0.0,49.0,5.0,54.0,0.9074074074074074
1787277049,2160,326,0.0,0.0,54.0,2.0,56.0,0.9642857142857143
1787277050,2206,329,0.0,0.0,46.0,3.0,49.0,0.9387755102040817
1787277051,2258,331,0.0,0.0,52.0,2.0,54.0,0.9629629629629629
1787277052,2307,336,0.0,0.0,49.0,5.0,54.0,0.9074074074074074
1787277053,2355,340,0.0,0.0,48.0,4.0,52.0,0.9230769230769231
1787277054,2403,345,0.0,0.0,48.0,5.0,53.0,0.9056603773584906
1787277055,2448,352,0.0,0.0,45.0,7.0,52.0,0.8653846153846154
1787277056,2500,355,0.0,0.0,52.0,3.0,55.0,0.9454545454545454
1787277057,2549,360,0.0,0.0,49.0,5.0,54.0,0.9074074074074074
1787277058,2598,364,0.0,0.0,49.0,4.0,53.0,0.9245283018867925
