Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/[id],11107,15,230,302.006223804852,40.23099999903934,60292.84870000265,4513.720356531917,16.833699571537583,0.022733905966783447,230,280,340,380,510,640,810,970,1600,60000,60000
GET,/post/[zipf_id],9796,118,230,303.42797454063407,38.006499999028165,2379.3742999987444,99.76000408329931,14.846756190040711,0.17884006027202978,230,300,360,400,550,680,860,1000,1700,2400,2400
POST,/posts,1208,0,220,227.05351084435742,41.437499996391125,862.756200003787,51.4817880794702,1.8308372271916271,0.0,220,250,270,290,330,370,430,530,790,860,860
,Aggregated,22111,133,230,298.54118798338,38.006499999028165,60292.84870000265,2314.3833838360997,33.511292988769924,0.20157396623881324,230,290,350,380,520,650,830,970,1600,2500,60000
